,swiss_bonds,swiss_bonds_1_5,swiss_equity,sli,spi_extra,world_equity,world_small,em_equity,real_estate,world_bonds,world_bonds_1_5
2020-09-30,141.19,119.89497671653622,269.7489199146955,239.91100318521555,424.045833141595,252.7352115028346,277.25458526683656,303.49914719787193,303.48860931655895,184.56071692187274,109.38739357783041
2020-10-31,141.37,120.02377885663331,254.26903981582373,228.19718902099302,403.99705489853204,244.3116274003916,276.40681413619706,308.96661210579686,298.1230873852431,184.41408281854527,109.37855609418969
2020-11-30,141.44,120.16248885366095,275.65833266203396,255.43159145142806,447.70788274814777,268.7288680538745,311.04070502090593,329.2308610633362,309.9693981638898,185.29289666754184,109.42770839084316
2020-12-31,141.93,120.33092242148022,282.5367483390641,260.24446266569953,461.59863789057107,267.45916135121684,318.85086500634105,337.9538305691092,328.73852431145866,185.58467871774423,109.48619465898236
2021-01-31,141.48,120.42009313385516,279.67595320972947,259.57610352476166,462.7729971009158,269.6754221937745,331.3793277188146,354.46761830872487,317.38184291057456,184.40447234015147,109.40586292566385
2021-02-28,139.53,120.18230456752204,278.4347560639529,262.9813512462287,472.5949104965257,288.6953077081069,363.1016981943919,372.85961093475356,322.31893913634815,181.33536111124872,108.98960751642876
2021-03-31,140.22,120.40027741999404,297.1031666956385,279.18750722718056,502.6561133864065,309.855094560127,385.13340913207065,381.4886439911019,330.1394083645019,180.40611701995908,108.81772342449511
2021-04-30,140.0,120.35073813534132,300.58191053205064,282.83882599051793,506.7617689015692,311.8232933118044,384.6575160921527,376.0309530382078,333.3015980958857,180.71920064598268,108.87074832633947
2021-05-31,139.65,120.34083027841076,310.96684063919,294.4699506974886,529.1693893516175,319.32889440792087,391.5490028026623,388.4240248092978,331.86671200272013,180.9749186329342,108.87134411175343
2021-06-30,140.16,120.37055384920241,325.3409847325331,306.37276483017445,544.6090837973403,328.6585859286661,397.8996809696507,394.7743128741217,350.8738524311459,181.73810950991515,108.72031250930914
2021-07-31,141.7,120.6083424155355,330.24238852544505,311.03105322358533,557.1570567392205,332.63318079416723,392.9113972178809,366.4064429830275,354.1584495069704,183.8097125278035,109.014729801385
2021-08-31,141.36,120.55880313088278,338.07411992656694,319.3205714465925,571.0146794901293,351.6177570626554,415.0917357354659,387.89625952602427,350.88745324719486,183.2939171616393,108.88802610334494
2021-09-30,139.54,120.1723967105915,318.92958140599757,300.1097690455917,542.45731903732,337.4209604447164,402.6331464890562,373.0485370713153,349.9217953077184,181.38539504515438,108.56640127736392
2021-10-31,138.45,119.48875458238382,330.98435095246776,311.7447832897074,553.9662233675394,350.59707463152364,410.18678943429745,370.5944821218584,337.10302618157084,180.78756384280427,107.98501401088699
2021-11-30,140.41,120.13276528286931,329.2827131234074,311.2719627445415,535.663338088445,347.90269035058515,395.9496450838804,360.6953830351737,339.66678000680037,181.95261142458003,108.07378603757023
2021-12-31,139.34,119.82562171802238,348.60617058352165,328.2889400485667,564.045833141595,356.4056120480125,403.45570690476416,361.39441025238625,352.811968718123,180.9565893700183,107.83090418380377
2022-01-31,137.38,119.15188744674528,328.85470679764774,309.7789060939586,521.7228843587502,351.7042140507113,388.58434836938534,369.4469972257777,352.15232913974836,177.8973858507998,107.07951947920411
2022-02-28,134.58,117.83414247498266,321.6205731341764,301.63455170456336,500.81818600156464,337.75187138942573,383.6198515138994,353.08905031913474,340.0204012240734,175.43958030941778,106.39297608715943
2022-03-31,130.9,116.61547607252551,329.4010031332013,308.17947585858906,506.7544061478993,367.1917365714404,409.71270185667345,365.2460699421124,338.10948656919413,171.38554366079967,104.72517411828721
2022-04-30,128.29,116.03091251362329,330.7685458808366,304.35090983632404,488.95034742993874,349.7440116396608,392.35067552989625,358.33398471474646,334.3012580754845,166.34103327504297,103.76854133857094
2022-05-31,127.53000000000002,115.7931239472902,316.26636027151585,295.0791783615588,470.37227923243296,344.4387393622549,385.24102937120904,354.1335739695557,319.5103706222373,165.8753709198813,103.9085509108566
2022-06-30,125.12999999999998,114.76270682651342,293.2731566473473,268.3470938850169,433.63950117343893,313.0022445048496,345.0697928977984,329.1709467777856,300.3196191771506,163.07604662568178,103.05796793482902
2022-07-31,129.33,115.80303180422074,306.2479596033257,282.65826736888584,464.9100363535962,345.80091353304806,385.32305437810214,336.41330301249985,310.14620877252634,166.894775169298,103.95502217314714
2022-08-31,125.66,113.98989398593082,296.8634068370778,270.7477792845354,439.68156090377806,340.4368053934812,382.9671744378673,347.1422185294325,307.133628017681,161.99481826783511,102.43130097688949
2022-09-30,123.12,112.9693847220846,279.1131217115165,251.163581317607,399.36772352859975,319.1180886751722,355.19090793337847,316.8662982006373,293.6688201292077,156.34445143488406,100.85127805901055
2022-10-31,123.95,113.66293470722282,292.6104782053837,266.4481587772136,415.6044360590861,348.6497758713669,391.1509418109673,313.1181380175449,290.4182250935056,155.36210201968663,100.69567876839238
2022-11-30,125.78,114.31685326463885,301.0145806216373,277.6780829838006,435.0899636464038,340.19454219652283,378.81039132196094,328.00397417456486,294.95409724583476,158.65899149423123,101.32731060478177
2022-12-31,122.48000000000002,113.39542257009809,291.16428744048403,267.8721078137647,428.583130090654,306.4632327966411,344.1666089854563,304.404484086855,299.30635838150283,156.15511510281726,100.77372665762397
2023-01-31,125.29,114.45556326166648,307.17880446534184,288.17970712836524,461.11085545994206,327.51213136206246,375.28298514035157,327.84979399487986,298.22509350561035,159.1798397923344,101.51667106885888
2023-02-28,123.51999999999998,113.66293470722282,303.21842101915956,288.3136123287815,467.88090745938985,330.87761148304844,380.52490895215374,317.4066402679045,303.66541992519547,156.0963623843894,100.45230042678092
2023-03-31,124.2,113.54404042405626,308.38247951123753,289.668075309849,471.4214716303897,318.6379406177456,346.3895818842204,305.519762782294,298.0346820809248,158.93581290281034,101.44438243862915
2023-04-30,125.24,114.32676112156939,319.5309949504157,297.8387418924175,476.95826239013394,321.40989451216717,343.00823368103835,299.48780577813346,303.01258075484526,159.23690820011592,101.59432176781446
2023-05-31,126.9,114.88160110967998,313.50053633284006,294.36769791962325,469.4049974690534,324.44788031666127,339.9716870805613,300.20566628009493,304.08024481468885,157.97248629020672,101.20388372651861
2023-06-30,126.86,114.46547111859704,315.053569687231,297.3866094799584,471.35796787998714,326.3974782215857,342.83160956695224,295.8776197779943,298.0958857531452,157.32204514943302,100.55000923467392
2023-07-31,127.1,114.90141682354107,316.43785958679047,300.7758995868681,478.16759468041045,331.64057809253495,353.5197484906626,309.14036252200856,298.73512410744644,156.9276192269014,100.78603955617957
2023-08-31,127.88999999999999,115.32745467155453,310.8763212230932,294.71014538459116,465.6131793290691,343.3088365690494,360.6127500512818,307.7335281092923,290.91465487929275,156.1586818783036,100.82218387129444
2023-09-30,126.93,115.3869018131378,304.5991071012164,288.85057870005363,444.3339008789287,336.0977508041478,349.6579241194027,306.7536315517262,299.38796327779664,152.8699167257001,100.29411939936885
2023-10-31,127.64999999999999,116.07054394134548,288.6494587914068,274.1995753045928,420.97832589388435,325.2540525367604,327.1081636076235,293.92512413947196,286.42638558313496,151.30727275429376,100.26780554358467
2023-11-30,129.87,116.66501535717823,301.79533708413004,289.17738391834075,445.4788090745939,331.9869178321688,333.6612210569278,296.25995169600304,298.6263175790547,155.79903201676387,101.29603187054774
2023-12-31,131.5,117.29911820073318,308.8944335858832,299.30016714497464,456.56527541300454,322.2620918834354,338.44633031295217,284.95583679283976,314.34886093165585,160.08530538038175,102.45374222748278
2024-01-31,130.76,117.477459625483,313.2035393727661,304.95370399571107,456.9950761584833,343.16603886621886,346.25323726749986,286.01101586255425,322.0877252635158,159.27019810465515,102.4597000816226
2024-02-29,131.15,117.5666303378579,314.9675020456964,314.48519347819234,460.38378353504214,375.70843895885326,375.78998855544324,314.7391337977107,323.1553893233594,157.60312687317636,101.75836135179739
2024-03-31,132.12,118.02239175666303,327.3720538791915,326.9195496546722,477.6218305646312,411.0765584253541,413.9309004000271,342.0330971598533,332.9751785107106,158.548124222864,102.04672149216442
2024-04-30,131.89,118.04220747052412,319.39765370281646,316.1984294679744,470.27288205788966,400.2677446942962,396.948069648712,347.32534942351265,324.73988439306356,155.40817286971856,101.287790172321
2024-05-31,130.66,117.51709105320518,339.0189560800641,337.9710912779758,485.876397772767,412.37801534944225,409.2566235724653,344.51987040079183,322.7473648418905,156.21257981898614,101.6069325590771
2024-06-30,133.79,118.82492816803725,337.4716464358245,336.1037665436732,477.2362063411716,409.6612350990785,390.7888322275449,348.8598830092721,329.8401904114246,157.06672347086885,101.97562443276263
2024-07-31,135.42,119.528386010106,346.73684924595415,345.9669494465294,493.14895771018365,394.3083262833678,394.8868627291139,331.2424094523047,336.7290037402244,159.41009496539732,102.81826360327044
2024-08-31,135.81,119.8751610026751,349.87026256990345,348.4880738381322,495.940361695274,387.7100897444227,380.1550141711158,322.5346807493702,336.4365861951717,160.5650366832951,103.29479263688665
2024-09-30,136.75,120.45972456157732,344.3102081310602,345.2991789922945,498.83944595278643,404.74560744865175,397.0776489268275,352.8122838535066,345.24991499489965,161.87225989904044,103.85532741387425
2024-10-31,136.79,120.69751312791041,333.06799343681234,333.8995658435565,479.0999033638581,407.27675136009475,396.66081057637143,346.63414842713263,353.2947976878612,159.00080747833925,102.94764833567345
2024-11-30,138.82,121.51986525314572,332.23975137899015,336.1950760562196,478.05071096590126,441.84002665342604,438.0079020682486,346.71902789019714,359.04794287657256,160.41325057093175,103.28595515324592
2024-12-31,138.53,121.84682453185376,327.99678624274463,332.1341785192427,474.0693019189177,455.58454948156805,436.12988197522793,366.740934014772,369.6361781706902,158.47342009184447,103.00782266248558
2025-01-31,137.64,121.54958882393738,354.89652803982005,360.8272519894457,505.7374257972482,475.86848755617785,455.23609977656463,376.7597071529927,364.5018701122067,158.56734517965154,103.09997080651472
2025-02-28,137.49,121.63875953631229,363.5605292947965,366.43350468321296,502.0045096866228,465.3534758256665,433.5584896923106,372.9994847615165,376.9330159809588,159.96938517707554,103.45267577159176
2025-03-31,136.62,121.71802239175665,356.14874862736946,355.34047115960766,488.78008375132305,399.99573432375234,375.4133614345679,337.6751867925082,376.7222033321999,158.78898064528914,103.43887340950117
2025-04-30,138.69,122.40166451996433,349.3402894077444,347.38601028099276,490.9852284754499,375.49580357247174,351.72577014976406,318.41442386165835,367.7592655559333,159.65996740363514,103.96634209601281
2025-05-31,139.21,122.9168730803527,357.20805898389307,354.8277565780483,521.474391422392,387.0023987662556,362.08484443728645,323.0989591179864,380.5984359061543,158.57408242223684,103.67847844349075
2025-06-30,137.75,122.56019023085305,350.5172538062672,348.8442923670462,523.841516727256,398.05941652908035,373.97192077534055,338.13584829803676,381.40088405304317,159.49807542739381,103.93476546907179
2025-07-31,138.25,122.72862379867236,350.32052776847377,350.71833443712086,536.2127835810593,413.42721049322176,388.0576074719402,353.7357184394018,382.4141448486909,158.67177243972398,103.63012052738925
2025-08-31,138.69,122.82770236797779,358.4274212353887,357.37545596938827,536.1290322580646,409.7696278022486,394.17548069762483,346.72750034171196,392.3767426045563,158.97831697735595,103.97488168694653
2025-09-30,139.34,122.89705736649164,355.05276412802453,352.919318384896,522.7978463945516,423.69311901110603,402.7564779983139,372.2635571415955,389.09894593675614,159.55722445420903,103.91609752610036
2025-10-31,140.08,123.13484593282473,360.00101754847134,358.66538417063504,536.7484239105426,438.1066732181143,408.98278771695277,393.23840456651794,401.7001020061204,160.18715663593625,104.02165084194408
2025-11-30,139.75,123.16456950361636,374.22210539258293,370.71214271447644,540.2346877732273,440.2094650935704,416.76218437989485,384.68525268282605,402.97857871472286,159.99663137870735,104.05491552755804
2025-12-31,138.4,122.77816308332507,386.2336291290209,382.2345916511611,554.2837421195527,433.4236988819711,410.9145710719959,387.1324209432484,408.9085345120707,158.98951268929918,103.85800844823716
2026-01-31,139.51,123.29337164371346,386.25313214138833,378.045423486497,566.3512953844738,421.4225049667636,412.9163122940317,400.81738852629485,412.0299217953077,158.89568667858893,103.8988197490949
2026-02-28,140.34,123.5806994946993,408.2001687434548,395.019668443239,586.9762091022042,424.0798456313178,428.62544437428926,422.4634079035571,413.2607956477389,160.64786513625577,104.25857484157073
2026-03-31,138.72,122.6989002278807,378.0968451757603,366.1010964289844,548.8491095669781,424.01018381506634,422.5734927424333,392.32073003279766,391.540292417545,157.11824356122716,103.07196889205758
2026-04-30,138.38,122.65926880015851,393.26319315189875,382.9292314484847,568.143205558879,449.24518279722986,445.6542118634962,435.1039329301402,406.46718803128186,157.0211480063211,103.0739548434375
2026-05-31,138.34,122.88714950956108,406.12521781896965,395.83348576114037,584.2630343748563,486.0863617805393,478.6628162029342,493.89597142804195,410.1870112206732,157.52327073312097,103.20870164456633
2026-06-30,139.42,123.21410878826909,424.3062651307337,416.7012940595204,603.8065436473241,499.3288979004844,503.4015431016048,504.0225605440417,412.3631417885073,157.5999564060774,103.13988842925149
