,gold,commodities,infrastructure,convertibles,managed_futures,high_yield,high_yield_unhedged,em_debt,em_debt_unhedged
2021-08-31 04:00:00,311.5598308484781,61.835937162168186,134.03210070859697,424.2737145758282,72.14263224011354,195.7919160730532,156.45809107776302,194.25840486872661,180.85754870437225
2021-09-30 04:00:00,307.12826254289587,66.27078089512955,134.73603522024052,422.77834215493584,72.46415587185918,194.92459953311908,158.78022586281952,188.99231684077787,179.3638322374672
2021-10-31 04:00:00,305.2619523547265,68.67085114375058,137.34090566705632,427.2923631497318,71.62756186940665,194.1766971332567,155.03090933184671,189.1559428013911,175.9546072651884
2021-11-30 04:00:00,305.75188558820247,63.19274867881948,131.49996469895873,411.42219306861676,71.0382953439489,191.765022577689,154.5307414790053,185.45707801763663,174.1208205697157
2021-12-31 05:00:00,312.70064026406817,66.74011447425474,138.02803542475917,406.4802082713148,71.02385882209542,196.00552120582586,156.49000607314932,189.33302321720316,176.11925502518844
2022-01-31 05:00:00,313.3161707282225,73.3810161823605,139.62663364251534,383.5762976852171,74.68827329580743,190.6588150300927,155.2413181383308,182.8063357798154,173.42282928052805
2022-02-28 05:00:00,330.8778442530093,77.74655205835272,141.6528779349046,377.3537099861783,74.55839382681535,188.88198247362254,153.1584888555954,172.56364628962663,163.03477415041334
2022-03-31 05:00:00,333.7768114312247,84.54730572435581,149.00883626314027,381.7453707974739,80.08680138012183,186.2737947320063,150.5953812989693,170.5093990653002,160.61563397617877
2022-04-30 04:00:00,345.17105705044355,94.3181708715094,151.1346124979894,372.08395823039587,89.28371673812329,178.3123145390881,152.380754743662,158.97317604400178,158.29368578712356
2022-05-31 04:00:00,328.2856692377197,97.0063225273243,155.49221470842636,354.71671725398045,88.46383628383434,180.9771844917848,152.25448309717723,160.04694941565202,156.88785592111148
2022-06-30 04:00:00,321.7790392794144,89.35159720238987,143.5798095412062,332.415816282022,85.24187102436926,167.9358120621189,140.92264492483127,149.94744757749046,146.6105524079041
2022-07-31 04:00:00,312.67302331193474,87.35662957382317,148.24781200488144,349.59239648911387,81.22895830267737,178.8182075512403,149.98967751428043,155.02187101238061,151.51581155373532
2022-08-31 04:00:00,310.5187986823232,88.05053920470553,148.36833966173015,358.2339163677841,87.86515653912737,170.72194951548798,146.86050583020995,150.4852714783318,150.83725694697213
2022-09-30 04:00:00,301.86317550316875,81.93903221269193,131.26311723157468,334.4292706404771,91.07122081157885,163.96291488748884,141.5140290988419,140.26158458918258,141.065753573705
2022-10-31 04:00:00,303.00868991988835,87.98234277314924,141.3391804840157,351.9801298801614,93.28718328715226,169.1228541316212,149.49989140220436,139.7257796477601,143.9383977437797
2022-11-30 04:00:00,314.8499686123783,85.50609524351384,147.16249551560833,345.4543668690361,84.77204830906778,174.45039266811696,148.09638616698243,153.41247551988664,151.74809614946807
2022-12-31 05:00:00,313.9198748459764,80.5803193209638,137.89102995791646,325.6751583507607,82.44847425221444,170.8947089025914,140.9342848222405,150.89682190348495,144.99504449202587
2023-01-31 05:00:00,332.31538266398036,81.3768920810557,145.30881839251853,345.5931452575309,82.2827980651921,176.68071758608906,146.2413817624724,156.39491457685497,150.82934670727246
2023-02-28 05:00:00,317.9855301265768,78.61198847397411,141.63200542298023,343.82733099363855,85.9985687850173,172.81632409138436,145.0848727892472,151.71252601329584,148.4061931286785
2023-03-31 05:00:00,335.00787718286574,76.68040030320209,141.77557654324153,336.53467440225666,80.5818421215312,175.7595457789698,144.44979790230934,153.82274995074906,147.30432245672668
2023-04-30 04:00:00,330.79802510416914,74.50024706780451,142.49247627143063,324.88863650929744,80.97322135588533,175.62045629616802,141.70090321671566,153.80540319610577,144.59896527266127
2023-05-31 04:00:00,330.5957494462213,70.63062519069844,136.47239775910904,333.4859096772276,82.94071906373932,172.92723705332062,141.77290739286207,151.512373180145,144.73495943130942
2023-06-30 04:00:00,320.875250177687,72.1780774775857,139.3711231211347,347.05972156128524,83.04268156910071,175.51919998632386,143.23568677285016,154.87826326821914,147.2665422136207
2023-07-31 04:00:00,317.5161336183575,75.91484182817312,137.2960586970548,345.53156909587085,81.67366424545307,176.9471991563693,140.11084895441977,157.0804935051718,144.92041282181478
2023-08-31 04:00:00,316.44651206369645,76.35888232739084,131.73376549212873,338.9168265382006,81.56383745882985,176.73761635814108,141.70595461573942,153.70651533894085,143.6011031972832
2023-09-30 04:00:00,314.11170307818236,80.78164575919317,130.8017402351065,343.9978455377413,87.26297864923413,173.352009070705,145.30835102011795,148.1264732875003,144.6853290267894
2023-10-31 04:00:00,332.4269521433747,78.18633599323923,125.46909635325956,324.7358567739711,85.01828236697835,171.02001691048463,141.7280564735396,145.91773429983016,140.91234614256126
2023-11-30 04:00:00,329.9825580363719,73.84227871037544,132.8027985363265,332.2560139449755,80.81163473392735,178.8622767820824,143.91903169576702,154.57917912544102,144.9327754388426
2023-12-31 05:00:00,321.71420786247,68.74121683755533,133.09885385699596,339.1073080365437,77.71756417853021,184.03220174278655,142.95948791718322,161.14305741111102,145.8580369518638
2024-01-31 05:00:00,325.13481451663677,71.40213188937143,131.58313289040805,342.79260726386923,81.9354738447576,183.6903379441137,146.73533169024063,158.70218038694728,147.72315135680435
2024-02-29 05:00:00,333.0042156985227,71.68965863646285,134.95406131919523,352.5934142561498,87.59524115771488,183.6929257822798,150.05815177060276,159.46715891202058,151.7921972784632
2024-03-31 05:00:00,371.4074437236488,76.85819158869934,144.51989030086992,369.4017451637126,90.6647438259669,185.10175568767474,155.69157551997966,162.13747716481527,158.90465960674703
2024-04-30 04:00:00,386.2646398009387,78.86266164455385,144.98818457981264,359.3211580149951,89.77521125796578,182.0028188826521,155.09509095557513,157.70316642475166,156.59377712838048
2024-05-31 04:00:00,389.32427289244515,77.98641205503652,153.26198586202554,363.98496663182976,89.28542363367086,184.38886738473238,156.34667266889326,161.30235662729723,159.36601190688756
2024-06-30 04:00:00,388.66470438963006,77.82529117417955,148.08258938082875,366.5135891756908,87.69063579155842,184.6389213417436,157.04153186658274,160.37135256053955,158.93873719251894
2024-07-31 04:00:00,400.01664303354056,73.89125693134825,151.13405461984078,365.7972063447861,84.44048352182199,188.3473385544409,157.00349604399304,164.09974165700612,159.3914128833633
2024-08-31 04:00:00,393.3618729566229,69.69141009519544,152.14473741482263,356.4032152842993,78.5801124628691,190.61443729794206,153.56763274097648,167.25464663526876,157.0069614624329
2024-09-30 04:00:00,408.9609417181049,69.44542837920058,156.55877855055877,364.1519844717416,76.76983498227604,193.2337820529443,154.50447984356256,170.0840136484789,158.45794922442147
2024-10-31 04:00:00,439.6367820395697,72.60562183024342,159.2892700409263,376.6102956703605,76.77987820256126,190.74778108645344,157.7126308377788,165.38280024740044,159.33506162967143
2024-11-30 04:00:00,433.0217731059488,72.34887035198528,167.8900809493694,408.80461306757496,78.92384233930417,193.30857676200557,162.98620894516455,167.90216568332636,164.95586573178855
2024-12-31 05:00:00,437.8067081370124,75.47176288738838,164.18938194242932,401.00897622037974,83.96019733286512,191.1760321677252,165.83785080451068,163.61881382662915,165.39264339142696
2025-01-31 05:00:00,470.6868909714955,78.08072098431819,168.21297546938462,416.06622286172063,84.36016994816691,193.15951240420415,169.23456909942527,165.86525296216476,169.33882724653452
2025-02-28 05:00:00,474.2811665255946,77.37492014575442,167.3414342042056,406.4278259547358,79.95613441220787,194.4099709760384,169.101098706802,168.8656421818752,171.15180977604462
2025-03-31 05:00:00,508.08475913020067,77.45654803923921,167.47131311355318,385.9086027975295,77.80966529582575,191.63069875594593,163.72045809731526,166.34309607017155,165.59832453482775
2025-04-30 04:00:00,500.7222583178236,66.19562836960908,161.47781768580833,365.4952531262967,73.2361006056039,191.19654914592536,153.22550487601973,165.3470525589322,154.40677172098452
2025-05-31 04:00:00,499.6769136152504,67.0904919612751,168.69347320256983,376.1544644798029,73.2008581812832,193.89132207420744,155.67343527323806,166.70248416261484,155.96446643159928
2025-06-30 04:00:00,487.1102311596818,68.04061787374917,167.10705128003664,379.2069340331695,71.92868560619426,196.74924719590246,153.9248865127196,170.57669698675483,155.49985983140417
2025-07-31 04:00:00,493.1949518476246,71.34979158722616,169.89371802811027,397.2986747671426,73.12491436971058,196.29903695501227,157.02247343579984,171.119839768545,159.4960466917444
2025-08-31 04:00:00,518.0672951113086,70.62443762910209,173.63777538131086,404.4612610036328,74.53050331922054,197.75313706089693,158.84224893946845,173.57009527091606,162.44740924459646
2025-09-30 04:00:00,567.2844583604438,70.1943453928612,172.2997955839405,416.3804240823874,75.5541187811567,198.82544589850818,157.01147232045628,175.69964288083582,161.66482367487157
2025-10-31 04:00:00,590.707301057149,71.67735299178075,172.90845888024683,431.36519526008084,77.09234536529725,198.16120884754955,157.85847416707733,178.60375313337346,165.76683882168206
2025-11-30 04:00:00,623.1615428735114,72.3278505859152,178.96196128455267,420.4394051796607,77.67161419593766,199.00033883646645,159.2273433999098,178.9139989914614,166.78978308298943
2025-12-31 05:00:00,628.0963981384737,71.51252842893582,174.57528672179558,409.85848463586115,77.6663463932302,199.3793979420564,157.84818905322203,178.93954623386517,165.05521199184258
2026-01-31 05:00:00,688.0269892243049,76.2319048192851,178.79430718078729,418.7154159574659,79.44519736125478,199.98878976846783,154.94369935994925,178.95658828255415,161.54123866074522
2026-02-28 05:00:00,748.7904717041991,78.40289644200138,192.7601039113077,423.9329320425995,81.8217929227712,199.38218445491745,155.1006547601002,181.32835069819396,164.3385130971198
2026-03-31 05:00:00,688.9960648379357,93.54554442938145,192.5911756380761,425.9138414617436,83.89000967181988,196.8785215222306,158.91626732044097,174.451686979999,164.0689781456844
2026-04-30 04:00:00,670.4755307964726,99.32187490802546,194.69387982109058,465.2574664668284,84.51603893081978,199.27764819289317,159.45303846093418,178.26382427251318,166.19061239909172
2026-05-31 04:00:00,652.0559138715217,92.99730207650698,186.8977915296592,492.29073202172395,82.6716267061664,199.54545003552747,158.1913019242757,179.66885502215968,165.94881533489308
2026-06-30 04:00:00,595.556539488851,86.97734342199274,196.009316503402,508.5358605204211,84.30014076358933,199.11496338774145,163.74218054568084,179.9063510786785,172.36901404186048
