,swiss_bonds,swiss_bonds_1_5,swiss_equity,sli,spi_extra,world_equity,world_small,em_equity,real_estate,world_bonds,world_bonds_1_5,gold,commodities,infrastructure,convertibles,managed_futures,high_yield,high_yield_unhedged,em_debt,em_debt_unhedged,cash
2008-11-30,103.51000000000002,101.69424353512336,101.3370162934949,87.43167554952853,126.73968064055956,95.58584196951652,91.54750011692416,138.05030824766845,133.96803808228492,130.25061551646414,92.84999936435021,194.99579706162768,90.73835445987712,67.0604234938694,,118.75032717159122,73.30998441169446,69.9378572906094,83.14696871035775,92.44806058264275,102.29417750193122
2008-12-31,104.02,102.79401565441395,96.8275806513158,85.24145615860903,124.23450370438545,74.87536800372216,73.66684165233079,113.1679559954242,136.3549812988779,132.93382145316377,94.76274018733304,180.6299551161092,75.47530250207996,64.20115398679465,,99.61992161709986,85.60124499662433,70.2177515354091,97.8671439068958,93.56338819206734,102.37942264984949
2009-01-31,104.62,103.44793421182996,92.76056660490713,81.13843598557717,120.63871888086145,83.60029053867235,83.24500100731792,129.39545191755312,140.2856171370282,131.61391636902255,93.82183725387992,214.35612651719404,81.10417389899769,62.82678312995586,,112.09871369922703,84.76083131601311,78.15724639101515,91.08309143438537,97.8825394201926,102.42208074262025
2009-02-28,103.63,102.7444763697612,83.31008517728662,72.0780430372029,110.59960425199024,75.30784756860378,74.79757568646286,122.4357645525336,140.1428085685141,131.55268672317365,93.77818930215541,216.8615220383039,76.32944480789833,55.1935109551622,,112.23167808521517,76.55217910115591,70.37113977952811,86.00544100960013,92.14312140089729,102.46475660959635
2009-03-31,103.66,102.79401565441395,87.70737849835285,75.25309323325659,113.6348994523952,77.65267933036726,77.60653406201588,134.28432683745294,143.61101666099964,132.61449597003906,94.5351069374817,205.8295762920797,77.79412492113431,57.38266564915367,,104.74928050728916,78.03622518423009,69.83698946652707,90.4260116513558,94.3162777646694,102.50745025818368
2009-04-30,104.64,103.94332705835728,95.1306065860825,86.65208615850389,129.92131057015325,81.0996691004713,84.87462894123281,146.92801640414643,145.99795987759265,133.08134725036288,94.86790491244277,199.19417295437245,77.80504799559091,60.780533833124,,102.65166625479326,88.857424930082,79.59741207754888,97.43241424114224,101.72043195669649,102.53948383638935
2009-05-31,104.92,104.99355989299517,97.83643756280182,89.93421426093539,136.5008513183931,84.30230884874467,87.90101125623774,163.9509949018656,149.83339000340018,133.2453198456379,94.98479384465003,205.7306114809105,84.75662664915757,65.50091148842111,100.0,100.00527040198226,91.41321779605347,76.70761008808735,100.27808596284692,98.06974283179956,102.57152742508822
2009-06-30,105.93,105.59793916575843,98.84296259237432,89.48663365816225,138.02402098384795,83.98096911152521,88.94916472620108,161.880800238461,149.81298877932676,134.44108132743494,95.8372002028429,198.1892407930445,83.882948673569,66.57800866220548,104.77653820131567,99.53207224064252,94.49617781245018,80.57731448825461,101.26113456479602,100.63262624968618,102.60358102740854
2009-07-31,108.33,106.78688199742396,108.31379498942172,98.66326069359909,145.55703833233628,89.0727294745907,94.6116631070568,176.1672284455169,150.77864671880312,136.1621495766931,97.06407491062058,199.5983041299112,84.04765535005964,69.57056768264002,109.8231259827102,97.90955873032456,101.0540119479158,84.74801582145952,104.43336052017074,102.07269454146788,102.63564464647959
2009-08-31,109.36,107.52006341028437,113.33306481359784,105.81498417904484,153.64410289448256,89.94452165771418,97.33085253639186,170.2749328329826,152.62835770146208,137.50107746342815,98.01853837276478,197.83549698065949,79.89998121990844,70.42858026182263,112.02073012210718,97.1733906819099,99.36033650475385,82.52999249848534,106.99883171256616,103.57998591016596,102.66771828543162
2009-09-30,109.96,107.8073912612702,115.77390920923764,107.67696868396985,160.7399567438222,91.1048523601916,100.38475763913644,180.9400034812274,156.14416865011898,138.61539757162035,98.81288871749885,204.7291936330896,77.94875817225835,72.77099557720494,114.36093763252148,96.42701353612024,105.14302501162898,85.37672339344104,112.59857150106704,106.55883891606548,102.69980194739581
2009-10-31,110.13,107.96591697215892,114.52889625669356,104.7659654987543,154.6178270673232,88.62503444871811,95.50969200149252,179.4578162327756,157.52465147908873,138.87587125922036,98.99856908171206,210.6883524121979,82.7023995497301,69.1219729265581,112.31543212892711,94.3413506585927,104.59405505715762,84.2483724507672,112.02260261238472,105.16174170750725,102.73189563550437
2009-11-30,110.71,108.19379768156148,114.22765951132234,105.88013918235622,155.39183654686855,88.73584953031765,94.02747112438996,180.04263159530996,157.14382862971777,140.22797639983554,99.96242603508504,232.2110884120636,84.48284329729094,72.04937546698804,114.50635453279696,94.38088088621456,106.37770330930675,83.7146483443783,112.93705155514051,103.58195445872688,102.76399935289047
2009-12-31,110.68,108.2433369662142,119.27363998287126,111.011721172748,161.06483824950533,95.94222270500384,104.43618813901668,199.08709656115985,163.09418565113907,138.86517093276134,98.99094128432333,222.16483856430636,86.96085665069579,75.2468899334922,121.83526403081886,94.59034276871448,110.3195632326428,89.49038871167512,113.22857408537033,107.04680429617864,102.79611310268824
2010-01-31,111.66,108.85762409590804,118.0820483250728,109.18391203338696,165.19902443513874,96.80763910641204,107.26397646661796,197.81726943802207,166.50119007140427,140.28068541535598,100.0,224.8425045904044,82.14319307760213,74.43105186212047,121.20683163861987,92.79145250379166,108.3205256760672,90.04172162346904,112.6403064110975,109.12439771220431,102.82823688803282
2010-02-28,112.52,109.40255622708808,122.17513705105974,111.63131392769664,164.15811513506054,101.00672999574618,112.89814937495608,204.2193473168374,160.48282896973816,140.9266680867717,100.38467878229405,235.09732413352623,86.6114991842936,75.60995558457599,126.30966188819156,94.64262406265944,110.3723651713469,92.87084400782534,114.16071897352916,111.95159016326528,102.86037071206032
2010-03-31,112.68,109.44218765481024,127.35975850182946,117.80162309333836,176.81560903778015,105.30562808787856,119.40219319035384,216.6623948544375,165.69194151649097,141.1690106656495,100.50324007967636,229.80440906398508,84.6387015723913,76.95518742678652,129.3422273449113,92.4880883515711,112.75011794450788,93.12522134063582,117.16331189827216,112.78124684244058,102.89251457790782
2010-04-30,112.92,109.48181908253244,123.95796676856284,114.68916290853282,177.70742257604346,116.52163630780356,137.15622278808658,242.56493042519293,165.06630397823866,141.93031907779036,100.68634479690668,248.39147203988827,89.78075922625783,77.50129384085227,133.81175032370749,93.38650482357544,114.94350927844044,96.89386992582578,117.78496971682031,115.71653319734229,102.9246684887134
2010-05-31,114.27,110.1159219260874,117.91881659112782,109.34534884943284,168.90801159633705,105.45544993244572,124.02739995883904,221.51219448367797,166.9296157769466,143.0273997711319,101.07052709135571,275.1755983237823,86.72295444616367,74.47835262934048,134.5103793206979,99.76193184286672,109.59329963193672,99.29346095213778,115.6666445387749,122.1353083001033,102.95683244761611
2010-06-30,114.52,110.01684335678192,114.6399786314821,105.62739285376392,166.90442225392297,91.95786876639016,106.76764330845953,198.58254155500003,164.42026521591296,144.15172666610522,101.37358327193434,262.5354912074831,79.39981618097775,68.47339476536257,123.17547129061062,93.28337068763824,110.8338804494616,93.58093869756244,118.46015244935523,116.56944185968015,102.98900645775599
2010-07-31,114.82999999999998,110.3140790646983,116.37723065703952,108.37862016041714,170.90791956191617,94.6853751224663,109.57498806695612,205.00647887757103,167.52805168310095,145.23097348201503,101.86868095095294,240.74146150860904,81.40534187392149,73.39192346880051,124.9257965371528,86.03905147030842,116.56840986699083,95.07085383528876,123.28585525511951,117.18619042303489,103.02119052227403
2010-08-31,116.56,110.8788269097394,115.8574329795939,106.20132034017682,169.02949703188992,85.03924871014522,97.513334246869,187.5655459299345,169.00374022441346,147.52688704715575,102.30717901564331,250.52920102355216,77.72619564070575,70.87248470886335,122.4589473361146,83.68959715854294,115.43926332231268,92.66932570832452,126.50245213681812,118.35353888377531,103.05338464431222
2010-09-30,115.82,110.75993262657286,118.59993809913465,109.94320224541929,177.16073811605543,91.07612197565052,106.51684912680756,204.18191219790552,172.92077524651478,147.17932459143083,102.20470392443852,250.09000158547985,80.42472880281196,72.4664002236355,121.90688066099676,81.50104927821748,119.6858674465491,91.52000670689232,128.56589590319012,114.5768930641948,103.08558882701355
2010-10-31,115.84,110.86891905280886,121.99219031548245,113.5718775952148,182.81901431135245,94.90933336275256,111.2333417385242,211.134203318968,167.97007820469227,147.00158027969465,102.49534790889248,262.7715314260831,85.11883430638976,77.00556097239448,127.7752191282576,84.85485852393369,121.9098433238412,94.4497025851526,131.09179910335067,118.36833195825167,103.11780307352201
2010-11-30,115.45,110.88873476666996,119.8265079856356,112.7353643024588,185.14472412682343,95.8470218547986,115.369418170021,212.16905497806587,168.11288677320638,145.36145801855713,102.05506248796016,271.38814180380393,85.71622327395637,73.66794693028476,129.66059492931137,83.91278511925447,120.3812130066486,94.31215303425888,125.3179892849471,114.4241050168112,103.15002738698247
2010-12-31,114.72,110.67076191419795,122.75492769046174,115.46169857138352,193.37536238553216,89.75894018261405,110.08803538073283,198.60083784974051,172.40394423665418,144.6635589483957,101.8602406575882,259.506957882086,87.92899732960306,72.73287557224747,125.56640464632645,82.18787391775818,123.76834377897592,90.49662267224484,125.81191784703864,107.21057259730576,103.1822617705409
2011-01-31,114.56,110.73020905578124,123.27069757187496,117.40258811904086,191.28065896645347,93.37176971586943,112.99321354695556,196.5343127470732,177.29343760625636,144.1569777522379,101.79222182282533,244.84888813396077,91.76808906156268,75.99809083692857,127.93448979622342,83.119053603844,125.83667578340004,92.70868450344206,124.53396284933272,106.92804197703084,103.21450622734419
2011-02-28,114.58,110.85901119587834,126.1823701247769,120.53408601133222,193.01458745570844,94.27339756408156,114.6541414603632,189.853362190494,180.17001020061204,144.3827744559429,101.83015349418214,255.73276082407307,94.19502661730048,77.21240778360519,128.42923110357418,82.94588211851023,127.66918963047418,92.66151003217428,124.48320189432252,105.2963484491,103.24676076054023
2011-03-31,114.28,110.68066977112848,122.77464269209406,116.37346915176552,193.54746675256544,86.71380242808543,107.7674859551108,186.7092456609863,177.46344780686837,144.23911266552068,101.7863632662545,257.1879426433726,95.7193935487863,75.30874202084334,127.13743088050198,82.73244905898669,127.749966721132,91.76184247479333,126.44154350421294,105.847779374354,103.27902537327786
2011-04-30,114.14,110.85901119587834,127.46999291955854,120.46885742218296,198.439096221987,83.50332305086363,103.30524013081704,177.85138173340437,177.40904454267255,145.46974928540646,102.22198170144397,266.253041992726,95.10129170237056,75.16640296560045,122.9341725654088,79.62903148040255,129.81744520058905,88.58973191394543,128.62576627042412,102.29844517955875,103.31130006870704
2011-05-31,115.79000000000002,111.73090260576636,127.68198218442215,119.11900932437688,195.48387096774195,79.11784799764801,97.847377246115,167.4870579142356,179.57157429445766,146.83493260280486,102.73713748939996,254.8324724412257,87.88869743276773,72.32937210516248,119.81597088463842,75.39822105492014,130.01754890667445,86.45177233629488,130.51476977492044,101.14012529392042,103.34358484997847
2011-06-30,116.33,112.18666402457148,120.50529761172896,112.4333364870121,184.33942294418117,74.06546816429717,91.04592594530256,156.9330386673434,179.4831689901394,146.52462313549287,102.72422880543036,243.48971863754704,82.3999364393117,70.21863995573396,114.45645475938316,72.47410883606777,129.3027420338342,84.18008804313459,131.35413249488585,99.66401043689493,103.37587972024409
2011-07-31,117.99,112.78113544040424,112.68183379193675,104.34732515479308,170.40449127973864,69.7043795382155,85.22231413429951,149.8554886551902,182.46174770486223,148.0567513610716,103.18874283319796,253.89381395934396,82.8619509685487,65.4174822832554,107.3237096182956,69.48468320044915,129.78856323873126,81.24914580625426,133.9730003259722,97.74489183539532,103.40818468265667
2011-08-31,118.79,112.88021400970968,107.04122343244538,97.56891313717452,159.05848787446507,72.64480285310295,87.65153231074092,153.03657049752047,184.71268276096563,149.81863937422906,103.71273610479469,291.4096115677109,84.37222552907735,62.91708546709602,103.40574980136032,70.33405498644308,126.2747281577986,80.79318352288996,134.6914066919154,100.43742650177543,103.44049974037
2011-09-30,119.7,112.93966115129297,106.13157749691555,95.68882651613106,152.26634761400766,71.83986934612288,84.2264555918518,141.52147592890284,184.3590615436926,150.6684236338507,103.46707391909632,284.0206682908434,78.94157780397819,64.63222290493124,106.75491159373328,75.48484579630707,119.58034294554776,83.84525368957338,128.2397643817071,104.79457692876836,103.45127479242629
2011-10-31,119.63,113.14772614683444,110.48689694353877,102.26314295625846,160.89825594772446,76.59103577458035,90.99169768829444,154.783605745266,184.69908194491668,150.4479770933752,103.55554805307256,288.860898131679,81.63620808806864,66.9362587155702,109.9401852943447,69.83684726754845,129.7348025343699,87.38486339310691,134.8490992873354,105.85836336768897,103.46205096688381
2011-11-30,119.03,112.56316258793224,108.77826346873796,99.69128638556876,156.27352629883578,83.60310022349134,99.34295961772722,161.73298236738313,181.3736824209452,149.52140808370032,103.14078210737246,313.7334079187754,86.95978547124992,71.05004055507797,114.1584755129497,75.14054297444117,126.586199848391,91.08711133339756,133.1137823235989,111.6325896261794,103.47282826385953
2011-12-31,120.26,112.98920043594572,113.27688765840898,102.420437940858,156.39409139017994,88.01238061816899,103.77286299644246,168.5761416918654,184.1822509350561,151.70992207586335,103.8046856536858,286.06273925468906,86.18454358077055,72.31355449798656,116.6232327430802,76.78658208941593,132.34848237149484,97.19768972600414,135.65911066799026,116.11366977866288,103.48360668347034
2012-01-31,121.16,113.49450113940354,114.73918960743828,106.15667476110885,162.70857300630436,88.26653523403574,106.5644609004327,179.16858057910875,186.5691941516491,153.1123583816747,104.49708760230132,309.4792779453077,86.78861956111047,72.19725644253205,120.30852685642364,73.32807216069874,134.28715896984377,95.77985422578207,137.204077192198,114.05231682998618,103.49438622583318
2012-02-29,121.81,114.02952541365303,118.3815891563251,109.75138499059152,169.18687589158344,89.0014459253419,107.07220545013026,182.44237195641827,188.90853451207076,153.5986287729797,104.77889410311457,294.0545058014517,89.53262281910742,73.20130366769477,122.02724739824323,70.27714594488087,137.11029067579398,95.75853486332252,140.59434693528013,114.43864543972752,103.50516689106503
2012-03-31,121.72,114.16823541068068,121.16861202148723,112.55534180621696,170.6042059730339,91.71372823195392,109.98148095946884,179.41972277668927,190.66303978238693,153.32567137117746,104.84721083058444,292.61430576832834,88.68538516113507,73.96396072540189,123.84419914564415,70.53065720122174,135.803494505011,95.64463905901816,140.42361727634372,115.26229221610792,103.51594867928284
2012-04-30,122.05,114.23759040919448,120.778763763403,110.81466881116825,172.46238093046802,97.80300228187888,117.7610158373062,191.2172830494825,191.8667120027201,154.23311850116167,105.0802622250202,293.9537554225592,88.01520166926522,74.6438574433326,122.03686215341058,69.75166908993702,137.3471036558479,97.31863841164436,142.9328236426062,118.03366723450728,103.52673159060359
2012-05-31,123.23,114.63390468641632,115.66261484518424,105.44927307704435,162.13611890847176,93.56142169886895,112.25000349017868,177.7584170360346,193.54641278476709,155.8848327826298,105.12286088211988,294.61761232739394,83.67432320588965,73.62346096482199,124.12890839141878,74.97103315528068,132.92345318762906,100.78468826327828,138.9726479800897,122.80602747549892,103.53751562514427
2012-06-30,123.03,114.98067967898542,119.4192766078326,108.69301039662768,163.4494500943353,99.56007772936694,117.7659984178704,186.95541567610036,193.2471948316899,155.55708574627346,105.19505021478064,294.3782241519954,83.33352818337087,76.08151197794876,123.66735207986986,69.63098340201645,139.11332650745325,102.96778991697566,144.62153310427126,124.75645493862972,103.54830078302189
2012-07-31,124.32,115.62469037947092,125.39864581257604,113.63874609732252,167.71156412498277,101.77687821870065,118.6837325025362,192.5366544846341,199.5851751105066,157.6078825738248,105.7687915684448,306.87818322574304,91.168855783192,79.37120119373299,129.29558347355413,73.7224719962256,140.53555431925798,107.5366081298404,150.0344101300518,133.80070660895709,103.55908706435342
2012-08-31,124.78,116.03091251362328,125.15273826533422,114.08080776225466,167.80267820164744,100.34377121407528,117.84914677959677,184.56653779678575,195.53893233594016,157.863204252389,106.03073855545868,315.5276519288039,94.37428044138318,78.1753999310588,129.60558927757512,72.23236841460138,142.284653040035,106.67438510079454,151.8854030959323,132.7136323375101,103.56987446925596
2012-09-30,124.83,116.05072822748438,127.42505119540746,116.48394251894835,171.39938336938013,100.60790230333389,119.03716160662128,190.98455325460748,193.45120707242435,158.40981259567133,106.25435668083972,323.7508011937015,92.15946862356552,78.41313885362032,130.51512044551282,69.49170828824866,143.025327945506,105.11480971905662,154.59706574641737,132.41878897611363,103.58066299784652
2012-10-31,125.19,116.2885167938175,129.071995794133,120.0075162677263,172.76333348672406,99.26742674418088,117.55445672422888,188.61058561058616,187.94287657259437,158.77025507398582,106.35047672762876,311.34494653884894,87.75006684337309,78.92988917966419,129.61562126861693,67.20197460011906,144.23259166826998,105.03203697209094,155.5564725627828,132.02126085354794,103.5914526502421
2012-11-30,125.45,116.3975032200535,133.03068332619637,124.51595235842608,175.45349960885372,99.89332859931952,117.9114022661133,189.72749277821435,192.9819789187351,159.49401326642328,106.48909613394844,308.40675561898706,89.04139257092044,77.32387174670033,129.94146195813406,66.56396063731871,144.94924279311903,105.04893652580311,156.95073063274015,132.5673148406639,103.60224342655981
2012-12-31,125.32,116.4173189339146,133.3522710409945,125.0559988226266,178.11789609313882,99.00062465980596,118.36922581209409,193.8070755060633,195.73614416865007,159.58040849487028,106.6066644556408,295.99182830904954,86.58524965786725,78.77791257089898,130.92027467622214,66.09611879001947,146.98037719857547,104.77584065406754,158.07216021205062,131.3271724079535,103.61303532691677
2013-01-31,124.11,116.09035965520658,143.9279914865111,135.38441241708455,186.5289218167595,103.37861426100518,124.45333576214568,195.176446730838,195.9265555933356,158.60935386871296,106.4094594836129,293.97746409858325,88.58028088679475,80.4896116700646,134.54979422375533,66.32211629152842,147.48425162335815,104.95070813812472,153.56647656325205,127.36014743758106,103.62382835142996
2013-02-28,124.95,116.55602893094223,148.91249507124957,139.6443175964763,194.51106713911005,108.69942279175147,131.67500942456056,202.20212287360943,189.80618837130228,159.54474074000683,106.75144031123828,284.3862848297068,86.03350406614521,81.58778438108017,137.8785182031753,67.50183167293314,148.85973180793803,107.965540568953,153.97205029706126,130.1509171990534,103.63462250021658
2013-03-31,125.01,116.69473892796988,153.55357604690897,142.310795042417,195.8584510606967,114.35832020138896,139.99796008286856,204.29358026238847,193.3015980958857,160.32378395248264,106.8505392850972,293.7258238458328,88.6087295319284,85.35919658950743,144.300215270346,69.67990833814513,150.1584158904673,111.42807272580691,152.53019763308055,131.91621526654848,103.64541777339366
2013-04-30,125.93,117.0018824928168,157.39948529006492,146.42757576713234,197.68349362661635,118.01882132541527,141.76341591149318,205.93922262084476,194.4304658279497,161.99372841976984,107.21585504143688,267.8264926197203,84.07700108668993,88.07370321524738,144.78815286914792,70.33219654987948,153.33884196118265,112.24304886173692,157.97071323351602,134.76628715913367,103.65621417107837
2013-05-31,125.09000000000002,116.87308035271968,158.88701396161298,149.13076203391256,202.484929363582,120.87163289617666,146.70019503291957,205.4162505326653,194.17885073104387,159.55762076259643,106.80367083253068,255.6747540098435,84.23092554009428,84.4006392238333,150.38117952742593,70.21157988933403,149.3808678565703,111.2828154412952,150.1902216634501,130.39837926423056,103.66701169338785
2013-06-30,123.14,116.25879322302586,153.64176358109225,143.2083530438256,195.7719387050757,114.62488669664116,139.4369144959202,187.05845606069727,185.76674600476028,157.32115345556144,106.26001664227256,225.34951155198365,81.11506225845258,82.38482154775971,145.64339592166905,68.96585215834112,146.8582333982436,108.41700561578844,143.5207300218815,123.48413167016616,103.67781034043927
2013-07-31,123.66,116.66501535717823,156.8421655127384,148.07219821922274,203.78445538631448,118.69126560622628,145.95987525072377,186.03752071490024,189.2077524651479,157.895998771444,106.61838156878244,238.1279243803636,82.32641254423382,84.39749014182374,149.84854315535335,67.4239624422352,151.0495206605508,109.68472836324668,143.7443063490008,121.65077299721789,103.68861011234969
2013-08-31,123.46,116.7839096403448,155.8952094665926,146.0355209351709,205.5993741659381,113.65496338970767,140.03518693001902,178.94701085702934,191.28187691261476,157.25397918390195,106.4452066084518,250.6170074594659,84.67626077054136,81.54995838025737,148.7085005780174,66.46605081516671,149.12813068478258,108.33062727708258,140.24997290249252,118.7385875973442,103.69941100923639
2013-09-30,124.02,117.07123749133062,161.3499052407986,151.41132380922346,211.81077723068427,115.53148154010182,144.91659794289987,184.5329855482578,188.4801088065284,158.46321515086964,106.8607669347039,232.2712283127136,79.63823159004751,84.69184744488113,148.78605063385635,63.95436359717775,150.2933215430442,106.26874977425614,144.66976092709402,119.21778844149284,103.7102130312165
2013-10-31,124.54,117.30902605766371,165.96724341879326,155.5081102105606,219.9254521190925,120.32729607083152,149.6980785168107,193.98944973324183,185.04590275416524,159.8488083502177,107.26282279157242,230.2081367624401,79.17199591072335,87.39539046728282,152.08555185245015,64.3417206918643,154.07807943961336,108.34910695152708,148.33731969898326,121.57165136258476,103.72101617840724
2013-11-30,124.87000000000002,117.51709105320518,166.77810235689662,156.12369779347608,223.08131241084163,123.75470086055005,153.99950524026536,193.1695476731432,188.43930635838151,159.59279313197564,107.43530266892006,218.89092032532648,78.92807828246137,87.00329883152222,154.57564910348438,66.66310729977437,154.8072549287617,109.54751043434491,145.33737032539608,119.8632114273858,103.73182045092581
2013-12-31,123.68999999999998,117.22976320221936,166.15718580011108,155.77060140654072,227.3830012424647,121.56699750942175,151.6437845481791,183.44635284360655,190.32301938116285,158.6979287932905,107.17186621837124,206.23349238670545,77.75161782350881,86.71898154787134,153.36939601439042,66.85944942012495,155.43691046925647,107.72016964348504,145.753476144089,117.7224259716224,103.74262584888945
2014-01-31,125.73,117.87377390270484,165.99840584072822,155.3840550001577,229.35898025861675,121.51216482168712,154.45543844100007,177.96711845768252,193.84563073784423,160.97511678712792,107.65911938943913,216.9552823739351,76.68570315671172,87.05620910137561,157.87861041789796,65.17772342479797,156.0560165452118,110.01062411609536,144.56769003194827,118.77437725163284,103.75343237241535
2014-02-28,125.72,117.79451104726049,172.99256765637386,161.62408149105931,237.98076480603748,122.43520613570998,155.96638124615447,176.31996017406232,193.9204352261136,161.71522270054442,107.85453700522504,226.93894900192225,79.27390551150305,89.63597050837645,162.66742275872093,64.69982300356818,159.65859618862538,110.78304814908331,149.54761549053498,120.9366419797927,103.7642400216208
2014-03-31,126.1,117.86386604577427,173.87741084791466,161.76615471948028,240.64516129032265,122.75931424907726,155.43325811072387,181.90083692575192,197.34784087045225,161.83510598772435,107.80508681586456,219.43702936579905,79.10976456966999,92.71230673300884,159.24983111728363,63.19892696957382,159.52841529623325,110.50579982840006,151.3281990012383,122.16992111363712,103.77504879662303
2014-04-30,126.92000000000002,118.02239175666304,176.6654936594011,164.38800761087808,243.5295200404952,125.51243702978184,154.65604403077847,184.7272124769572,198.6331179870792,162.9140555723436,108.04131573250824,219.62471515487985,79.66336502657491,93.68824687724512,159.60600825493344,62.85196834013937,160.19915625135056,110.51993501182504,152.93023992708353,122.96207268510994,103.78585869753934
2014-05-31,127.71999999999998,118.33944317844048,181.42020088102737,167.9163013655429,247.2661175279555,129.6473111452378,158.36361641207966,193.5907103222504,198.4563073784427,164.46481029212882,108.43175377380412,215.94608407700963,79.63159543823556,97.58126502134444,165.20835842479664,64.41635905937541,162.13174565866782,113.44083609980844,158.23292582958518,129.03146474486277,103.79666972448697
2014-06-30,128.08,118.3889824630932,179.25091473367786,165.64124801581045,246.67341585753076,133.77966601919294,166.83026598508016,201.5045040060078,199.49676980618835,164.97109425699608,108.53293799661196,228.377839530062,80.88424445662646,100.55067456586669,168.1064057569399,65.86915682557816,163.12395779683197,113.53160613735918,158.30142628617602,128.4048028980794,103.80748187758329
2014-07-31,128.58,118.36916674923212,176.5804859641908,162.28452489829385,245.6702406700106,136.64062971669324,166.1639537971202,213.32373526471687,202.9037742264536,165.28596127076284,108.49024004194328,224.45594448006952,78.5806239275732,99.88784824212992,168.87354756869527,67.4876790547697,159.1570466458384,112.97119839235243,157.90331161513586,130.62626558016618,103.81829515694554
2014-08-31,129.8,118.51778460319034,181.59530401380476,166.38978418324976,250.7790713726934,146.22431932917854,179.31211861296617,228.463371292208,202.41414484869088,167.2772127631116,108.81623396096016,227.79287976258183,78.5363205946608,103.56085511360487,176.25762816663595,70.51906134578121,162.94540435969117,116.93429400555353,159.90854235460444,133.74232071731163,103.82910956269104
2014-09-30,129.4,118.46824531853758,184.33759714408063,166.6813733219801,246.47094013160924,149.13946637171236,177.44869928249273,221.81812199280637,205.6579394763686,166.70831207303965,108.76171959558086,221.2121517406569,75.40989132229656,102.71110638174714,177.42692327229378,73.9306881700841,159.71451835017726,118.6316560331419,156.45640243294844,135.44000011038938,103.83992509493716
2014-10-31,129.86,118.54750817398195,184.25746520196216,167.0423013445184,245.3379964106576,151.60145074591804,182.2318869026781,226.71245676259903,208.56851411084665,167.8861406003081,109.05425023384576,215.6272777302148,72.88341695631138,105.34164559218064,179.35134323468316,73.35644520608679,161.40835737577754,120.54540800070475,159.54488278000068,138.86888274906516,103.8507417538012
2014-11-30,131.01,118.67631031407906,190.63982599921135,172.49571625300914,252.47802678201649,157.50924060536576,186.3977821479559,228.46413727111948,208.66371982318933,169.42847376686169,109.31927544549852,217.20039408872108,67.49514785627458,106.5568347261927,183.7264296187,77.8199152248225,159.66347094119698,120.7014631320254,158.88166873454128,139.98392604615216,103.86155953940055
2014-12-31,132.12,118.97354602199545,187.75952785750928,169.83019542296088,253.22718696792603,163.17818997328882,197.3560526381769,229.68770191884937,218.8439306358381,170.25081367065783,109.18979141552656,224.7639948700151,62.29051629580042,107.68962892514116,184.05463994983893,82.22133623096227,158.38112352946527,122.29790148113078,154.56395160508555,139.0981028721743,103.87237845185255
2015-01-31,134.82,119.53829386703656,175.15888595401526,156.01833338589466,235.4995168192904,138.27059497167127,167.21737699692827,199.41438693457968,229.0105406324379,173.12117624329372,109.7360273425786,227.32773443358428,54.665235326222216,100.49512563988137,168.8236245930935,80.09938632951794,159.44529790175204,114.60367943794256,157.4037789875777,131.85538350328827,103.85073837300843
2015-02-28,134.22,119.72654314871691,189.13215834750127,169.86890157368572,260.1352905986839,157.5377721950783,191.029947670397,221.2072472457343,237.47024821489288,171.80315362399253,109.50297594814285,221.7359900216132,59.17456812920092,104.24886207009835,181.57745482189287,83.32867764103467,162.8864383171315,121.45065923574604,158.79966786605493,137.99530454256538,103.78583166152528
2015-03-31,134.74,119.72654314871691,193.699679048253,174.741987027868,265.29474023284706,156.49831778857885,193.1383478755634,220.02092778681535,236.7018021081265,172.5674343490387,109.6066426101756,220.1032355187669,56.39659860968612,104.60730143748194,184.07773682048148,87.07280794353669,161.2238518770568,122.04029590331533,158.7206775588967,140.0245327738183,103.72096551673681
2015-04-30,134.46,119.80580600416128,195.20374288246043,175.62026553975215,268.72118172196406,155.25972302490757,190.16520456132585,229.6751634829377,239.1907514450867,171.42269757211574,109.49374127422612,213.58862341028683,58.73694697519998,106.22563224932487,181.6169174649365,81.00099515497634,162.51112130630244,119.66010875073664,160.56234731332927,137.78614711393294,103.65613991328888
2015-05-31,134.81,120.11294956900822,198.793781082926,180.98156149147985,268.9383829552253,153.99785599557552,190.6105164711853,217.9093161731861,222.7337640258415,170.52109599084528,109.45789485181822,215.39120534256844,57.03763036679875,105.0926945635579,185.58147504649853,82.08011279345385,162.9703950835568,120.4303535766903,159.9495096906133,137.75513656924207,103.59135482584307
2015-06-30,133.49,120.13276528286931,189.0651697398044,172.9767784120176,256.24315493994754,156.48728406113867,196.49719341821591,220.92378858798412,225.1955117307038,168.25262678153004,109.0975439739284,208.27881305471135,56.92038882285448,98.42813732907123,176.5130137664608,77.20306992377932,159.7759834039834,116.01496173476109,156.93107293147526,132.80329521912014,103.52661022907692
2015-07-31,134.35,120.03368671356384,202.64499005770347,184.70148328024644,271.5135060512632,163.61088382756935,200.9132860111405,211.3415197103637,232.3903434206053,169.75899496192963,109.25026363504568,203.39497814403992,52.01994135908411,103.4169634735164,183.7287864841529,82.97841522842069,158.8733345064531,120.7306996526083,157.048864016885,139.0903103365436,103.46190609768375
