,WF_max_sharpe,WF_min_variance,WF_min_cvar,P0_AP5_benchmark_OOS,IS_max_sharpe_lookahead,IS_min_variance_lookahead,IS_min_cvar_lookahead
2023-03-21,93.33228543378202,90.80356642535547,89.94702527336548,89.8750714474116,94.01830725597304,91.70550108679106,91.50260075933679
2023-03-22,93.3587097228054,90.86785577120472,89.99570842538957,89.87058459582067,94.02913137365844,91.75597646653809,91.59339323328665
2023-03-23,93.17299921615704,90.65096131165538,89.78533165475126,89.68984388992428,93.83652310121128,91.53996256640167,91.42143690650663
2023-03-24,92.56862998475387,90.27929448246516,89.44862018165732,89.4421763231934,93.2604436089726,91.17617696404861,91.00922053563464
2023-03-27,93.20936604057253,90.70756681836174,89.84924024199849,89.7600674674998,93.87200406713715,91.58334773288999,91.46871756412662
2023-03-28,93.4120832715396,90.77461929518145,89.90132194084856,89.77618979668094,94.06812347613335,91.6536393904046,91.54968143037725
2023-03-29,94.04064006940843,91.28416475951731,90.39143516883071,90.22533894736398,94.69039459661956,92.16528659453539,92.06329891237678
2023-03-30,94.34041280267792,91.57749189238005,90.68309014926406,90.53295831433614,94.98477650239042,92.46065691508744,92.37996426479552
2023-03-31,94.78627132457316,92.0049467632472,91.11495232416199,90.99184929477322,95.43916097116923,92.88696190954826,92.81093449926058
2023-04-03,94.87153874405871,92.1089456164085,91.21568252279857,91.09547572523535,95.52248495223881,92.99764890292977,92.92496751305652
2023-04-04,94.73503467330121,91.92892392965089,91.03253932443111,90.88369958577769,95.37993723647548,92.80220784462733,92.75656375688449
2023-04-05,94.4997235054619,91.92533557732519,91.0476524176407,90.93873217561054,95.17622667940482,92.80857402238938,92.68919145865239
2023-04-06,94.68951764560214,92.21571031712469,91.35157006352405,91.31377591425802,95.3726153441861,93.112014014361,92.98968731983189
2023-04-07,94.69165800386347,92.21777351521823,91.35361239551332,91.31390066449623,95.37454021527854,93.11252664291383,92.99164555880895
2023-04-10,94.79728260780418,92.23758103939413,91.36876358764562,91.31402541993229,95.47704904361154,93.13208268115856,93.01281629281806
2023-04-11,95.06686712819672,92.34047250842814,91.43923161748906,91.29465277928351,95.71642760306996,93.22485894798938,93.15931578403794
2023-04-12,95.01484954389494,92.49330545248897,91.61554826707666,91.51671095466368,95.71014095949837,93.39016380274295,93.206257261517
2023-04-13,94.93617697342853,92.26616542139902,91.38320450343377,91.2520600168452,95.6172288667978,93.14310219477558,93.01405930667673
2023-04-14,95.48930024371874,92.79971735127599,91.89616445611108,91.71946519493221,96.15348335174943,93.67095456788024,93.56967167890284
2023-04-17,95.63562062906222,92.84679238709215,91.93544490603233,91.70942428236691,96.30082156740542,93.70314736391656,93.59569923918781
2023-04-18,96.0438027012763,93.21618603658254,92.30144748539247,92.07443832882814,96.71101503451848,94.07226072638336,93.96638621039627
2023-04-19,95.81877948819242,93.01306742361312,92.0971734870018,91.85373608563364,96.48166453812786,93.86129711674174,93.76419798242341
2023-04-20,95.66585213710806,92.92272313489394,92.00871211844327,91.7618866500619,96.32703343352874,93.76549831422771,93.67637791132542
2023-04-21,95.74237158897662,93.0581726781488,92.13356746076843,91.85976836488965,96.39545563550988,93.90099295526075,93.8187324316128
2023-04-24,95.84092070828726,93.14285306556813,92.22147216027808,91.9737968856059,96.48566782674445,93.98372501889557,93.9411272991323
2023-04-25,95.70563245205193,93.23605900281787,92.33414790814332,92.1500793022061,96.37803618950804,94.0939827368237,93.99102923908325
2023-04-26,95.16330395429937,92.66959036987495,91.76593481321864,91.53267014833527,95.83099483066734,93.5096817746771,93.41583406295926
2023-04-27,95.494321447276,92.83864099281088,91.91497480322288,91.63145865353093,96.14007183283881,93.67219009483465,93.61879059978259
2023-04-28,95.81529645492922,93.25731488635775,92.34705842519742,92.12355534721605,96.47038191618876,94.0958623669,94.0399180471342
2023-05-01,95.87257289530535,93.24508556018493,92.3332461587658,92.12368018064706,96.5280469259663,94.09947048440915,94.0293903866555
2023-05-02,95.73880147293838,93.16243050967478,92.25876627210201,92.0535862940821,96.41714298424745,94.01945358281836,93.89109810729543
2023-05-03,95.87105060207098,93.3432567341714,92.44343799135675,92.29258320788433,96.53886880318699,94.21256875545141,94.12964203951041
2023-05-04,95.4133116776127,92.8630141908395,91.96266968361165,91.76716979730043,96.0936670323164,93.7249007867763,93.606710485091
2023-05-05,96.26861882593579,93.62729010347672,92.71327383629769,92.51164552544283,96.93292055317563,94.48543223939998,94.40943685520398
2023-05-08,96.31024330851325,93.57738074535736,92.65869376754335,92.4319842697543,96.9719055838496,94.4266332079511,94.36207527557026
2023-05-09,96.2821997115468,93.52290714685945,92.60667914614551,92.38855291140192,96.94853371061336,94.37799090577617,94.2962429983378
2023-05-10,96.10395257400133,93.39678620320568,92.48320636390007,92.25560326763316,96.7686722244595,94.23937083471338,94.17037513712899
2023-05-11,96.20862887811434,93.69627750921165,92.80605614093608,92.66006164435771,96.90809707439114,94.56043206340208,94.41183561757735
2023-05-12,96.4176043754308,93.84481300601998,92.94921807924722,92.77974061751407,97.118256729679,94.70361100824431,94.54964712293756
2023-05-15,96.5327502853276,93.78236683975237,92.86712624708349,92.62309924362978,97.21573342456033,94.62424530775749,94.50375613278135
2023-05-16,96.1677090157876,93.56599420267655,92.65841899251271,92.4045038884424,96.85318948197646,94.39203214743243,94.26878231433872
2023-05-17,96.06464992041238,93.48902744243823,92.5805363109344,92.32063050203914,96.74557440283903,94.31524525906481,94.19240610350616
2023-05-18,96.06207204078393,93.4763836273586,92.56924801329271,92.32075540310514,96.74476673485144,94.30855694933729,94.17983219409601
2023-05-19,96.71805768280757,94.01322304363705,93.08833044608478,92.81039561865106,97.3911294393354,94.84497152242265,94.7334795173145
2023-05-22,96.69845470394021,93.9671223079115,93.03863411512782,92.72668774004327,97.3673643075985,94.78243792407551,94.68097839212896
2023-05-23,96.46415916083335,93.74251051018017,92.80428786552378,92.44309160919008,97.12361270041579,94.54788195087052,94.45746847405542
2023-05-24,96.00651284749341,93.38038695555827,92.45555788485854,92.1002594639993,96.67393802883348,94.17242643939218,94.07998344437601
2023-05-25,95.87517487093041,93.27009082855247,92.33555518342934,91.9167349239004,96.53066715463726,94.03825653599839,93.96381946952575
2023-05-26,96.2987158536713,93.64760576552376,92.70655083272409,92.26731309371802,96.96274955570175,94.41568505567611,94.3127973100302
2023-05-29,96.29639879521874,93.64537223730171,92.704339893236,92.26743803121806,96.96070198426023,94.4153424898935,94.31071237404237
2023-05-30,96.20105522299531,93.60541080073615,92.683324154034,92.2893788736709,96.8815075781699,94.37445076585938,94.23933990620262
2023-05-31,96.11035829199402,93.56407657231232,92.66118025893813,92.32054693368553,96.81977355434067,94.34579577823041,94.1562985804571
2023-06-01,96.23598478902554,93.73526334935225,92.83736876024831,92.52890101181941,96.95017282641287,94.52643745656951,94.33053627902319
2023-06-02,97.13636688085218,94.57223775008555,93.66021180742874,93.35160351574436,97.84449810589504,95.37226600061376,95.18576499030677
2023-06-05,96.87738992991439,94.26275244283696,93.33730739682254,92.97963867117876,97.56582132512534,95.05319639860284,94.905305459895
2023-06-06,97.11261634514369,94.43993700077192,93.5101648564144,93.1338241536527,97.80988496487154,95.2300727442812,95.0588739451616
2023-06-07,96.9184738681875,94.23591261284339,93.30741709149673,92.9255812754902,97.60047619590243,95.01315653988708,94.88348881768286
2023-06-08,96.52094528984972,93.83850412961446,92.90391360988515,92.47942208238179,97.19362542120054,94.60406539012378,94.4944115243207
2023-06-09,96.57817608971547,93.86027287022104,92.92673138065254,92.50736655031064,97.24699910195967,94.62381430926666,94.52305761344222
2023-06-12,97.03052473376012,94.20896196271224,93.27015822475076,92.87096703351756,97.7054446507992,94.9957504262994,94.86987564076152
2023-06-13,97.41526861395705,94.55578471582314,93.60938527531306,93.20454942452116,98.0851850868045,95.34574099071716,95.22101360390923
2023-06-14,97.27171226774362,94.41023668227749,93.45650732553315,93.02276236072485,97.92631466836953,95.18894895598049,95.10244705321745
2023-06-15,97.13246640598078,94.31909789097436,93.37262067172784,92.95938765887782,97.79014370313976,95.10014778592223,95.010605804895
2023-06-16,97.59252491552459,94.65683485617502,93.70120120679135,93.28103343053161,98.24315623948878,95.44158236411616,95.36641336243501
2023-06-19,97.18131714296153,94.1932510011228,93.23149588025554,92.76857883420493,97.82042432017417,94.96637853034888,94.91128475094374
2023-06-20,96.90576024673304,94.1834494558209,93.2430348122365,92.83572756544407,97.57246969265302,94.9713890771563,94.84023354046475
2023-06-21,96.51573388968593,93.7997600325495,92.85237137345442,92.38693225779151,97.1744210542781,94.56981265419746,94.4511358317781
2023-06-22,96.53878425191921,93.77782622650463,92.82530813120903,92.33380741953876,97.18271471392484,94.53188558390305,94.45246038461431
2023-06-23,96.51057041099304,93.86474446915521,92.93389442761737,92.5117560284184,97.1824239425628,94.63347666479567,94.49695795355085
2023-06-26,96.2356561357476,93.61212479409917,92.68187467934978,92.25188101118093,96.90220425148466,94.37766554170565,94.24954557107304
2023-06-27,96.33999315208803,93.69861134622009,92.76282490881685,92.2940265494404,97.01503206681966,94.45800959545389,94.29499412332927
2023-06-28,96.70235804092788,94.03243523498845,93.09545907842511,92.64499517969934,97.37284768324372,94.79464899612044,94.65102941086069
2023-06-29,96.69222593677328,93.87358363740938,92.92142663334666,92.41477693828962,97.33947243777588,94.6169053695722,94.53298759467941
2023-06-30,97.37118030565858,94.57474705719105,93.62576539070395,93.15995235171657,98.02866401014357,95.32712877289717,95.23294438741048
2023-07-03,97.4017774101628,94.5448198603432,93.59956543608425,93.13140876360407,98.06724471007978,95.2930797426088,95.18357245319687
2023-07-04,97.43670499057617,94.53801253929282,93.58493838680376,93.08486403949571,98.09509309643504,95.27727482528114,95.18399186742332
2023-07-05,97.25511078657435,94.37487305053202,93.42218348644221,92.90622244396262,97.91616911695104,95.11065934764275,95.00381710879545
2023-07-06,96.16044172742106,93.2230390176089,92.24555725965511,91.56773540346357,96.78320903980327,93.90794203396531,93.86927647787037
2023-07-07,96.03531481579921,93.15236751522137,92.18293951894954,91.52498792906685,96.66714492702312,93.83986871143593,93.78294186895069
2023-07-10,95.94002817851546,93.01737312152542,92.03486176117725,91.3364966483898,96.55557762129114,93.69781297818895,93.6801784093332
2023-07-11,96.04613949559692,93.08668178110685,92.09975351911976,91.37892610642233,96.65112619962751,93.75010445482805,93.77264226005188
2023-07-12,96.24429820492243,93.44947496997727,92.4779796082715,91.82839309791994,96.86313470275154,94.12499470551563,94.13133198138271
2023-07-13,96.1482883909979,93.53563094447462,92.58103549449004,91.98397655101367,96.79004767985903,94.22473055059294,94.17675537171056
2023-07-14,96.46771653919325,93.81543750784908,92.8575211059522,92.27446828535291,97.10912443559094,94.51586834119924,94.46770674132536
2023-07-17,96.21032477966777,93.52081172860139,92.55833380790891,91.93013563764252,96.84712726792948,94.20693580364453,94.15868296331497
2023-07-18,96.60985792963538,93.94879022916791,93.00195881320063,92.44275035080963,97.27645849338089,94.65620591275523,94.55151022763133
2023-07-19,96.72138778281983,94.05150620276078,93.09884860340583,92.51342870974828,97.37550959176659,94.74254858568358,94.67413892242232
2023-07-20,97.15190733737839,94.46036760475454,93.49947884051706,92.91421515217888,97.81373937410305,95.16945689702914,95.06729963881016
2023-07-21,97.14225806169374,94.47815376076821,93.5091296822639,92.88480448149774,97.80106248423192,95.18086180950522,95.07693752550581
2023-07-24,96.99758562783039,94.40190478625172,93.44450672060788,92.85305922879346,97.6670043281269,95.10999915856311,94.98372671258373
2023-07-25,97.40544722701536,94.72811300384768,93.75628016056464,93.12284590833349,98.0628083868294,95.42212366775904,95.32908705317372
2023-07-26,97.08847943688382,94.39588479807333,93.4240172767552,92.76916927612388,97.74370418829818,95.08209079953905,94.99307309451666
2023-07-27,97.60415456470794,94.97435348973752,93.99226162544913,93.33486898452486,98.25435133370954,95.66645273025416,95.58953480343155
2023-07-28,97.88563235893349,95.05093225161322,94.05683301870451,93.36586260839005,98.52744287098203,95.73903445280298,95.68117462477416
2023-07-31,97.99740279113196,95.05438052840006,94.05198232772078,93.35730819568599,98.62562811172894,95.74292258812285,95.72525293341431
2023-08-01,98.03067453671055,95.06297404981196,94.05851329358315,93.35745426413706,98.65635993532155,95.75459770918789,95.73456519279826
2023-08-02,97.36852205649382,94.51124332438485,93.49236988964826,92.74424065295507,98.00440908505959,95.20910378386064,95.12806422263114
2023-08-03,96.84992511597085,93.94567223080436,92.9260680423161,92.0997508556434,97.46665677369393,94.617478983754,94.57088934692312
2023-08-04,96.822781961158,94.04276132140659,93.02603359236507,92.2125081260387,97.44300417791341,94.70836396677088,94.66441712341049
2023-08-07,96.99807629876126,94.16919463706505,93.15341383199872,92.3424438196948,97.61644836411932,94.82982050883672,94.79683870803292
2023-08-08,96.63043336257509,93.96174706559482,92.95654785415002,92.19472006943491,97.26807182823866,94.62009353856763,94.55108678589724
2023-08-09,96.82717259882135,94.18401857619205,93.17782090862423,92.42112239940946,97.45714373096327,94.84865592587377,94.79271166922202
2023-08-10,96.92829624390573,94.30154628272643,93.29733937110888,92.54547641940493,97.55806586750386,94.95757825044427,94.91048144728084
2023-08-11,96.83699954993482,94.02587603009796,93.01214226626287,92.14963697056294,97.44137166995414,94.64951736650106,94.65935226916018
2023-08-14,96.78598256853779,93.9914139290296,92.97097068190071,92.07424229918426,97.39009078977857,94.60705353183234,94.61590586487031
2023-08-15,96.25002368285591,93.50635027966709,92.4828168930923,91.54779124694883,96.85341877150623,94.11424110966462,94.10991861673126
2023-08-16,96.21196311113897,93.49577642297278,92.4729113973796,91.55002470844678,96.81628722931498,94.10937140453167,94.09745362529635
2023-08-17,95.6447698080077,92.97768812497118,91.95489429066497,90.98704815060405,96.24055207121849,93.57947017161476,93.57369999349795
2023-08-18,95.34132820196037,92.71469248900495,91.69730937873078,90.72849536227345,95.9430588646251,93.30255761734747,93.29153654107432
2023-08-21,95.41190293457868,92.7084217472185,91.68033714059007,90.65712192280563,96.0075078888877,93.28324697905902,93.2798804108341
2023-08-22,95.67847958738952,92.94150330711607,91.91098287338708,90.90526974895651,96.27438135152747,93.53380906666249,93.52661727703033
2023-08-23,95.95324109039495,93.33981460529877,92.31977057421382,91.39773517080295,96.56955670476304,93.94523627632465,93.9160548024462
2023-08-24,96.07620455696667,93.46692127204044,92.44300899235579,91.53226393931435,96.69871384878844,94.08119315095611,94.03190292294106
2023-08-25,95.9514789155588,93.29675858629827,92.27343203590002,91.34074085743886,96.56811323798561,93.9023626903115,93.86642141211206
2023-08-28,96.5080813072652,93.83597283653776,92.80451528111647,91.90731475012149,97.13263522160482,94.4709197770987,94.40864004500796
2023-08-29,96.76098877304024,94.0750671209688,93.04101880092068,92.15853431954201,97.3912933397677,94.72054893419426,94.64930277416917
2023-08-30,97.01840428865317,94.23375519316886,93.20737455607222,92.31726241277609,97.63406717591387,94.86001953660973,94.8444671921584
2023-08-31,97.36195912963709,94.63259304336759,93.60603812408306,92.79043255474527,97.99925376008406,95.2882908134171,95.22050650278507
2023-09-01,97.3403577420177,94.55966371497449,93.52858513456391,92.67677001176916,97.9739956338929,95.20368158743085,95.14480568377421
2023-09-04,97.26218698721296,94.43018288988013,93.3917274475024,92.4793597844521,97.88640700447161,95.05576201945011,95.01710123768186
2023-09-05,97.09195126695306,94.16211603096572,93.12185333960564,92.14685126736461,97.69511341687836,94.76925004305645,94.76966012242897
2023-09-06,96.93535693137108,93.98878253938021,92.9479375923627,91.96037741899742,97.53960677587155,94.58603484013925,94.58431700479854
2023-09-07,96.88957265360538,94.00223702676003,92.96495989109088,91.97117748653754,97.4896978930748,94.59087224094995,94.61146693090001
2023-09-08,96.71037318268722,93.75773926467957,92.7216034979292,91.68569031113869,97.30005454029101,94.32506635924568,94.37451121639106
2023-09-11,97.0313395435183,94.01578081800987,92.97302952135854,91.93161161978288,97.61647963127548,94.59358349022631,94.64489751066549
2023-09-12,97.02668482163782,93.98847858564646,92.94307767232766,91.86865846617263,97.59883837706002,94.55898672322121,94.63537275436751
2023-09-13,96.88285696232289,93.91060922852354,92.8697966870239,91.81425172493518,97.46035030076389,94.48047007470846,94.54704171805378
2023-09-14,97.2839372353219,94.29127744805169,93.25184384736662,92.26056112470614,97.8751292135678,94.88846201924889,94.92383915311252
2023-09-15,97.81304907536489,94.64716579823698,93.59477978188706,92.56215126366715,98.39801821981946,95.24151590274931,95.29404766344447
2023-09-18,97.4259881793783,94.26737524803593,93.21248223327498,92.13144164368462,98.00650139961536,94.84363219304979,94.90142031397662
2023-09-19,97.35695623011065,94.14117091598752,93.08861731126056,91.98416703808148,97.93201283231451,94.70206437284617,94.78303266503063
2023-09-20,97.71442120762018,94.49513931620133,93.4373880898159,92.30888389763756,98.28564590144207,95.04117750082352,95.14656916993013
2023-09-21,97.18701250966909,93.97828105448947,92.91098395478767,91.7227848610483,97.7604972807487,94.51524011701929,94.59197915656208
2023-09-22,97.08322340244122,93.87816752884623,92.81262115344717,91.63152401687228,97.66240760014327,94.41374699007622,94.48200147118546
2023-09-25,96.95138693466451,93.6521727725477,92.58719024520688,91.3720619092618,97.52093747161764,94.17632106658112,94.26816667185449
2023-09-26,96.80184786539223,93.5604000681541,92.48954084660008,91.26790056983334,97.37740161401275,94.08822109467643,94.14827814712801
2023-09-27,96.69763351093744,93.39375198944055,92.32421641149485,91.0779580228242,97.26491982277834,93.90621385793662,93.9847866450941
2023-09-28,96.60453288834351,93.26856027062973,92.18962180758083,90.8549589993424,97.14940256765627,93.75704299187372,93.8811105970137
2023-09-29,96.86526393285963,93.65573920585307,92.5858170289247,91.31769939192115,97.41912815026018,94.15098966696793,94.26911718893753
2023-10-02,96.3940917788851,93.2034349892215,92.12417345466002,90.78443795778145,96.93992923743441,93.68431830223159,93.80006183935546
2023-10-03,95.95968593929439,92.73533274777174,91.65012895105295,90.24138331722045,96.50005266095711,93.19136618599204,93.31047916238052
2023-10-04,95.57467108459625,92.45752794001537,91.37729769303921,89.93157660104801,96.09997918591708,92.89186845260042,93.05352672384481
2023-10-05,95.5543909906054,92.54688811180493,91.4688650848385,90.06516614147345,96.08625029872813,92.99737419421193,93.13463069140693
2023-10-06,95.55485464664186,92.4365369280595,91.35976162166055,89.94203471875876,96.08602708447607,92.87828001815465,93.02376866521975
2023-10-09,95.73179992099534,92.65160735177234,91.57379993709388,90.16869140642943,96.27147394402428,93.09515047254185,93.23423628202845
2023-10-10,96.71019783439469,93.58708841861927,92.50871522225466,91.14571624795155,97.24619735492878,94.03891360001421,94.20764295711747
2023-10-11,96.73363289701994,93.7265440179293,92.6577058226296,91.39099293215685,97.29722162372758,94.20253202375139,94.31793359781778
2023-10-12,96.89578945003568,93.76042078560086,92.68358123931425,91.38294251180525,97.45119040848614,94.23742018873622,94.36164856548766
2023-10-13,96.51736955295875,93.28677433381556,92.21407775404484,90.8747899167023,97.07591596308514,93.73592588417897,93.87129228254182
2023-10-16,96.61187419987928,93.27224209118938,92.1972153054401,90.803705334538,97.15524577704379,93.69465202206523,93.87545312241247
2023-10-17,96.36435824423342,92.8514260043182,91.76620898037052,90.29216350278529,96.90171803979277,93.2538359689396,93.436747106219
2023-10-18,96.08804969150032,92.558824121898,91.47068360280315,89.95968149531248,96.62362722940556,92.95084016159166,93.13740506232861
2023-10-19,95.12164825085912,91.5859594880172,90.50069030960069,88.91033396003428,95.65078613799743,91.93932437846483,92.13298319400306
2023-10-20,94.38070236850935,90.87070174185503,89.7953989056554,88.1926598617856,94.91596644814693,91.2088278414085,91.39729633560904
2023-10-23,94.2311563467245,90.85065708140907,89.76953911283178,88.16027980514095,94.7723637447191,91.19194175769383,91.35744067038935
2023-10-24,94.47290098048391,91.17965044107025,90.10239435969841,88.52901499599936,95.01413288682511,91.5290710714203,91.69820703558315
2023-10-25,94.3447679579639,90.98414505594153,89.90427449723782,88.303148972841,94.88570344193946,91.32470438983198,91.49301212348003
2023-10-26,94.06888660521967,90.69759459474108,89.62411025499813,88.00621641424277,94.60683990901173,91.02024904898856,91.20933036923581
2023-10-27,94.08999747629363,90.751518659925,89.68482906394179,88.08505504376257,94.62770470579002,91.06954515772937,91.2678503570492
2023-10-30,94.2905672130057,90.90472655091496,89.83505394932794,88.23294841591255,94.82923049392366,91.22581179593008,91.42653331529232
2023-10-31,94.76097260702569,91.30607206704435,90.23731781444731,88.6596848955178,95.29916901361476,91.63202488403877,91.84159575695047
2023-11-01,95.15883633519445,91.80901030616904,90.73533214024698,89.18661817772457,95.70018102199039,92.15439723402137,92.35540817072227
2023-11-02,95.72938823164034,92.37449517143179,91.30815115576442,89.785731045644,96.25823254057948,92.71703755207214,92.97232785178817
2023-11-03,95.92809056980661,92.73682563176719,91.68299083736093,90.23522969336715,96.46377740575682,93.0891070145618,93.3483852416181
2023-11-06,95.90688862290978,92.63003893746033,91.56486653257906,90.01150097990102,96.41161800511573,92.95750818176568,93.27523815682903
2023-11-07,95.91789610103335,92.74503281067064,91.68122324044076,90.18244693940527,96.4415022067479,93.09196754283788,93.36196987452178
2023-11-08,95.79278091673807,92.79166976130678,91.73858050766142,90.27412486025044,96.32001835973021,93.12875905274397,93.40444113566839
2023-11-09,96.19506627563565,93.13882696150189,92.07767740987323,90.63094257063818,96.73184886376893,93.49312174771588,93.7395371345724
2023-11-10,95.85653331481187,92.79092720419625,91.72912612860561,90.2436752588303,96.38192033034834,93.13570102010166,93.3967972786853
2023-11-13,96.0905163389528,93.00730296102687,91.93918748299598,90.44045155401054,96.6154611229957,93.35181005057855,93.61258770844503
2023-11-14,96.69243526049623,93.83342912174766,92.77295399403441,91.39457975636812,97.2398425924849,94.21250433154708,94.44272482963896
2023-11-15,96.71188510583679,93.79308843777753,92.72958054639349,91.35136799170668,97.25867303635457,94.18206104373715,94.39970341703268
2023-11-16,96.48384580729274,93.68791515278876,92.63573325103776,91.3057862298273,97.05037312170751,94.074036553593,94.26605467450342
2023-11-17,96.85332110225666,94.07490756480271,93.01287557655525,91.67394633568196,97.42391475964945,94.46411808344315,94.64816743650869
2023-11-20,96.7119460125704,93.99577447165217,92.93425526024043,91.59216884272077,97.28243223812038,94.3827593982158,94.56491981006909
2023-11-21,96.96208440376996,94.24658433635695,93.18973358214711,91.89457566711523,97.54475432379459,94.64130008069218,94.80894992096722
2023-11-22,97.24151141531216,94.45729598277937,93.40136104010793,92.11570852970709,97.8218058286971,94.85182916005974,95.03032126684147
2023-11-23,97.27124609345539,94.44090268962374,93.38070308597248,92.04373485463022,97.83771728840422,94.8177003848681,95.03300816290353
2023-11-24,97.32167688938368,94.38802275216561,93.32388046958752,91.93888049693496,97.87150128876719,94.7559349222915,95.00780675700213
2023-11-27,97.18267972825221,94.39786913799786,93.33622266115552,92.01823123911484,97.76244125504634,94.78686888192104,94.9673745000558
2023-11-28,96.90520267890963,94.1381688873109,93.07984845632238,91.79290209692698,97.50036931189183,94.5412647795851,94.68332695910847
2023-11-29,97.06712877672375,94.44235064979308,93.39708532694013,92.17951292151524,97.67186124894542,94.85131817663657,94.99066158157858
2023-11-30,96.9739288690169,94.34333941208143,93.29609202806738,92.06111347588593,97.57954027286819,94.74438640649122,94.87854802553805
2023-12-01,97.28973754309906,94.69581481400567,93.6423201601463,92.44315927129236,97.91647142026825,95.11736129839149,95.20921333274943
2023-12-04,97.29066054637524,94.79808139250818,93.75073325092802,92.59554752458524,97.91975793545,95.2309359653436,95.3127688192519
2023-12-05,97.23971333521874,94.92427423843972,93.8857509562732,92.79487164577134,97.88189251656608,95.37095299729074,95.42769634563038
2023-12-06,97.50652866280298,95.19068409659411,94.15907819995452,93.10382091014857,98.14725003650267,95.64076289440793,95.71186817917248
2023-12-07,97.51252111822409,95.20716717263761,94.17863106783895,93.15232490883989,98.16119638489454,95.66483084996631,95.72642230899953
2023-12-08,97.91526626321189,95.42191650721054,94.3737420846932,93.23349043268098,98.53444651774751,95.86094430706194,95.97619963188797
2023-12-11,98.02284727359583,95.60766220264573,94.5536792860214,93.42855727912803,98.65151421358672,96.05741301337589,96.13857522749635
2023-12-12,98.09018777200332,95.75592770095369,94.70409905458898,93.59330673157761,98.72062843527439,96.2038438023276,96.28931607704845
2023-12-13,98.23227657487024,95.99224077419655,94.94517032810792,93.89967162975981,98.88276275013317,96.45547631046897,96.50235917946662
2023-12-14,98.78369565373767,96.5347329603991,95.51368157412705,94.5633816607346,99.43683107256258,96.99068458306257,97.08923161336745
2023-12-15,98.74043979292942,96.54923678001146,95.5223770302146,94.61069937034996,99.41640274961026,97.0361085177559,97.05572081654424
2023-12-18,98.72926642700025,96.47658111179531,95.44949615149623,94.47332495477247,99.38091036283775,96.93113231539164,97.02192852939879
2023-12-19,98.75313084706731,96.52453450315463,95.5002047473001,94.53586698704694,99.41037106125864,96.97703859652414,97.06197728869634
2023-12-20,98.75379047311034,96.56830659692312,95.55053956936814,94.56923535984382,99.39166892588311,97.00300672177224,97.14176903161093
2023-12-21,98.43343077770247,96.23893657423417,95.22341913210971,94.22853752880296,99.07630829552711,96.6672124597476,96.79858693771479
2023-12-22,98.64578496762223,96.40186734421246,95.40066929329181,94.49760531443873,99.30310685206231,96.83764017664403,96.95997869702579
2023-12-25,98.65341200299304,96.40874027827273,95.40746974866462,94.49775212319871,99.30992454521623,96.83922368006985,96.96691671682143
2023-12-26,98.66937131991173,96.42751113119573,95.42539655709106,94.49789893909526,99.32414294527732,96.84653214117614,96.98606378737861
2023-12-27,98.2408585850109,96.0740655104875,95.0824627592652,94.16426385099408,98.89821137050096,96.48057610522656,96.6204001196998
2023-12-28,97.98469456029282,95.88326891405343,94.89270870800193,93.97958721629469,98.64299713412493,96.29666650168409,96.42315370639643
2023-12-29,98.0624359333129,95.88912273674164,94.89057145859246,93.90440324216569,98.69968758100225,96.2849140506966,96.46027648217704
2024-01-01,98.0505086724977,95.87840894957883,94.8799706539236,93.90455008661182,98.68907840771709,96.28274524964402,96.4494773423165
2024-01-02,98.0586258882779,95.91806641434852,94.91658056668676,93.90469693819625,98.69055571780811,96.30429104537276,96.49033232619423
2024-01-03,97.89384708031204,95.78443571152626,94.76847023770465,93.71566795969703,98.52926154905049,96.17440977205028,96.33186941751791
2024-01-04,98.09520267522106,95.81130308126868,94.79308222355942,93.67749773511915,98.70597215267642,96.17694759473167,96.40090165169912
2024-01-05,97.91593391595315,95.63238493767439,94.61547336105333,93.46532023460747,98.51293050580377,95.98713957184988,96.24241821446881
2024-01-08,98.08773421484071,95.82730508811123,94.80917883807025,93.67762859293958,98.69035714904103,96.18693488258157,96.42791535556583
2024-01-09,98.33782940350129,95.9961230963391,94.97420582123179,93.83306936312485,98.93360373340563,96.3602408676655,96.61468079742296
2024-01-10,98.4820126369682,96.029462082327,95.00552437020458,93.83826589885113,99.0679102233118,96.38482673386281,96.66211830274105
2024-01-11,98.30220512211218,95.93427521020496,94.90978563880307,93.74225453950157,98.89317848269286,96.28924232631906,96.55293647479527
2024-01-12,98.5878414354189,96.159544935845,95.14435428806637,94.01507053847857,99.17728120283303,96.52013040213183,96.80473659495644
2024-01-15,98.62658280110925,96.1720826350678,95.14726751668923,94.00600679302894,99.22513255228351,96.53908665397564,96.79166496677976
2024-01-16,98.75637073736014,96.29457780099273,95.26871287557522,94.13986925859653,99.35705085655333,96.66853434225898,96.91195724444461
2024-01-17,98.49240956763522,95.96544029639757,94.92910823073365,93.71280392569614,99.07218979638142,96.32602375811426,96.59809421084242
2024-01-18,98.81844095531288,96.25146906308598,95.20814177117119,93.9863621965258,99.40585581124056,96.6094473508741,96.87139195481093
2024-01-19,99.08861465808853,96.3969822748559,95.34653581394123,94.10057316552479,99.6704350982039,96.75641789753486,97.02960997157814
2024-01-22,99.69362147992383,96.99026999698268,95.94278606918832,94.74274189980918,100.27898808682276,97.35442899832624,97.63593709036715
2024-01-23,99.32729020432987,96.5533896860655,95.50279666838183,94.23116911989466,99.9032077372282,96.89031519830135,97.19513540512908
