,ICVT
2022-07-14,64.33258819580078
2022-07-15,64.79462432861328
2022-07-18,64.99789428710938
2022-07-19,65.78335571289062
2022-07-20,66.54109191894531
2022-07-21,66.55032348632812
2022-07-22,66.18071746826172
2022-07-25,65.99589538574219
2022-07-26,65.2381591796875
2022-07-27,66.3008041381836
2022-07-28,66.5688247680664
2022-07-29,66.99386596679688
2022-08-01,67.0892333984375
2022-08-02,67.55217742919922
2022-08-03,68.5521240234375
2022-08-04,68.58917236328125
2022-08-05,68.57064056396484
2022-08-08,69.0984115600586
2022-08-09,68.57064056396484
2022-08-10,69.95946502685547
2022-08-11,69.8205795288086
2022-08-12,70.58905792236328
2022-08-15,70.87608337402344
2022-08-16,70.67237854003906
2022-08-17,69.79277801513672
2022-08-18,69.95946502685547
2022-08-19,69.37615203857422
2022-08-22,68.54285430908203
2022-08-23,68.90396881103516
2022-08-24,69.02434539794922
2022-08-25,69.73727416992188
2022-08-26,68.79285430908203
2022-08-29,68.32991027832031
2022-08-30,68.03363800048828
2022-08-31,67.85771942138672
2022-09-01,67.49048614501953
2022-09-02,67.12883758544922
2022-09-06,66.70226287841797
2022-09-07,67.4719467163086
2022-09-08,67.91706848144531
2022-09-09,68.8721923828125
2022-09-12,69.2245864868164
2022-09-13,67.84288024902344
2022-09-14,68.1303482055664
2022-09-15,67.84288024902344
2022-09-16,67.23084259033203
2022-09-19,67.2401351928711
2022-09-20,66.71153259277344
2022-09-21,65.90475463867188
2022-09-22,65.09799194335938
2022-09-23,63.78121566772461
2022-09-26,63.65135955810547
2022-09-27,64.0315933227539
2022-09-28,64.72708129882812
2022-09-29,64.28193664550781
2022-09-30,63.8924674987793
2022-10-03,64.73866271972656
2022-10-04,66.24332427978516
2022-10-05,66.16902160644531
2022-10-06,66.28047180175781
2022-10-07,65.44453430175781
2022-10-10,64.98013305664062
2022-10-11,64.50640869140625
2022-10-12,64.34851837158203
2022-10-13,64.37638854980469
2022-10-14,63.66120529174805
2022-10-17,64.53431701660156
2022-10-18,64.88724517822266
2022-10-19,64.4228515625
2022-10-20,64.20923614501953
2022-10-21,64.53431701660156
2022-10-24,64.5157241821289
2022-10-25,65.26806640625
2022-10-26,65.44453430175781
2022-10-27,65.3609619140625
2022-10-28,65.76036071777344
2022-10-31,65.54670715332031
2022-11-01,65.64810180664062
2022-11-02,64.54096221923828
2022-11-03,64.3456039428711
2022-11-04,64.70843505859375
2022-11-07,64.8107681274414
2022-11-08,64.86660766601562
2022-11-09,63.759422302246094
2022-11-10,65.89002227783203
2022-11-11,66.21564483642578
2022-11-14,66.02027893066406
2022-11-15,66.93204498291016
2022-11-16,66.2807846069336
2022-11-17,65.9365463256836
2022-11-18,66.07608032226562
2022-11-21,65.59229278564453
2022-11-22,65.95513916015625
2022-11-23,66.2807846069336
2022-11-25,66.21564483642578
2022-11-28,65.8342056274414
2022-11-29,65.8062973022461
2022-11-30,66.7459716796875
2022-12-01,67.1410903930664
2022-12-02,67.15971374511719
2022-12-05,66.43286895751953
2022-12-06,66.01354217529297
2022-12-07,66.07876586914062
2022-12-08,66.25582122802734
2022-12-09,65.9855728149414
2022-12-12,66.39561462402344
2022-12-13,67.03857421875
2022-12-14,66.8428955078125
2022-12-15,65.97091674804688
2022-12-16,65.7837905883789
2022-12-19,65.38142395019531
2022-12-20,65.30659484863281
2022-12-21,65.68083190917969
2022-12-22,65.21302795410156
2022-12-23,65.11947631835938
2022-12-27,64.96041107177734
2022-12-28,64.40841674804688
2022-12-29,64.8762435913086
2022-12-30,64.99784088134766
2023-01-03,64.85749053955078
2023-01-04,65.47502136230469
2023-01-05,64.9510498046875
2023-01-06,65.61534118652344
2023-01-09,65.9521713256836
2023-01-10,66.2983627319336
2023-01-11,65.99897003173828
2023-01-12,66.73810577392578
2023-01-13,67.32752990722656
2023-01-17,67.58016967773438
2023-01-18,67.24333953857422
2023-01-19,67.00945281982422
2023-01-20,67.80470275878906
2023-01-23,68.25381469726562
2023-01-24,68.27251434326172
2023-01-25,68.20703125
2023-01-26,68.45965576171875
2023-01-27,68.82456970214844
2023-01-30,68.47836303710938
2023-01-31,68.9648666381836
2023-02-01,69.4917221069336
2023-02-02,70.41041564941406
2023-02-03,69.84794616699219
2023-02-06,69.66049194335938
2023-02-07,70.01669311523438
2023-02-08,69.89482116699219
2023-02-09,69.51983642578125
2023-02-10,69.29487609863281
2023-02-13,69.66049194335938
2023-02-14,69.70732116699219
2023-02-15,70.1854248046875
2023-02-16,69.65108489990234
2023-02-17,68.98548889160156
2023-02-21,68.50746154785156
2023-02-22,68.6761703491211
2023-02-23,68.80741882324219
2023-02-24,68.10430908203125
2023-02-27,68.32927703857422
2023-02-28,68.34806823730469
2023-03-01,68.42687225341797
2023-03-02,68.69898223876953
2023-03-03,69.17749786376953
2023-03-06,68.9147720336914
2023-03-07,68.78341674804688
2023-03-08,68.58635711669922
2023-03-09,67.82640838623047
2023-03-10,66.78492736816406
2023-03-13,66.08124542236328
2023-03-14,65.92174530029297
2023-03-15,65.82792663574219
2023-03-16,66.69110870361328
2023-03-17,66.25952911376953
2023-03-20,66.32518768310547
2023-03-21,66.8599853515625
2023-03-22,66.4002456665039
2023-03-23,66.63481140136719
2023-03-24,66.56912231445312
2023-03-27,66.69110870361328
2023-03-28,66.89751434326172
2023-03-29,67.17899322509766
2023-03-30,67.4604721069336
2023-03-31,68.13602447509766
2023-04-03,67.92001342773438
2023-04-04,67.61949920654297
2023-04-05,67.41287231445312
2023-04-06,67.41287231445312
2023-04-10,67.5819091796875
2023-04-11,67.76973724365234
2023-04-12,67.69462585449219
2023-04-13,68.10782623291016
2023-04-14,67.83552551269531
2023-04-17,68.18297576904297
2023-04-18,68.14541625976562
2023-04-19,67.98574829101562
2023-04-20,67.66645812988281
2023-04-21,67.67582702636719
2023-04-24,67.62886047363281
2023-04-25,66.8399658203125
2023-04-26,66.79302978515625
2023-04-27,66.96205139160156
2023-04-28,67.02778625488281
2023-05-01,67.05694580078125
2023-05-02,66.49295806884766
2023-05-03,66.45536041259766
2023-05-04,66.37079620361328
2023-05-05,67.09455871582031
2023-05-08,67.40471649169922
2023-05-09,67.33893585205078
2023-05-10,67.64912414550781
2023-05-11,67.58802032470703
2023-05-12,67.50812530517578
2023-05-15,67.78072357177734
2023-05-16,67.45172882080078
2023-05-17,67.83708190917969
2023-05-18,67.97811126708984
2023-05-19,67.92171478271484
2023-05-22,68.1755142211914
2023-05-23,67.85591888427734
2023-05-24,67.72431945800781
2023-05-25,67.66790008544922
2023-05-26,68.00630950927734
2023-05-30,68.05333709716797
2023-05-31,68.06269073486328
2023-06-01,68.47769165039062
2023-06-02,69.18345642089844
2023-06-05,69.53163146972656
2023-06-06,69.92682647705078
2023-06-07,69.8609848022461
2023-06-08,69.90802001953125
2023-06-09,69.81391906738281
2023-06-12,70.22795867919922
2023-06-13,70.7079086303711
2023-06-14,70.74553680419922
2023-06-15,71.02787017822266
2023-06-16,70.99959564208984
2023-06-20,70.76435852050781
2023-06-21,70.92434692382812
2023-06-22,70.95256042480469
2023-06-23,70.43497467041016
2023-06-26,70.52912139892578
2023-06-27,70.93373107910156
2023-06-28,71.18782043457031
2023-06-29,71.39485168457031
2023-06-30,71.85592651367188
2023-07-03,72.24124145507812
2023-07-05,72.36369323730469
2023-07-06,71.27095031738281
2023-07-07,71.65716552734375
2023-07-10,72.26006317138672
2023-07-11,72.59917449951172
2023-07-12,72.74990844726562
2023-07-13,73.22091674804688
2023-07-14,72.92887115478516
2023-07-17,73.35276794433594
2023-07-18,73.53173828125
2023-07-19,73.64478302001953
2023-07-20,72.91947937011719
2023-07-21,73.0230484008789
2023-07-24,73.00421905517578
2023-07-25,73.05132293701172
2023-07-26,73.14553833007812
2023-07-27,72.88178253173828
2023-07-28,73.5411605834961
2023-07-31,74.03099822998047
2023-08-01,73.67829895019531
2023-08-02,72.61267852783203
2023-08-03,72.63155364990234
2023-08-04,72.33921813964844
2023-08-07,72.49008178710938
2023-08-08,72.30150604248047
2023-08-09,71.94315338134766
2023-08-10,71.84886169433594
2023-08-11,71.7545166015625
2023-08-14,71.90544128417969
2023-08-15,71.45276641845703
2023-08-16,71.00012969970703
2023-08-17,70.50972747802734
2023-08-18,70.41543579101562
2023-08-21,70.5757827758789
2023-08-22,70.68890380859375
2023-08-23,71.03783416748047
2023-08-24,70.2928695678711
2023-08-25,70.5191650390625
2023-08-28,70.61347198486328
2023-08-29,71.07557678222656
2023-08-30,71.49991607666016
2023-08-31,71.56591796875
2023-09-01,71.75670623779297
2023-09-05,71.4544906616211
2023-09-06,71.43560028076172
2023-09-07,71.12399291992188
2023-09-08,71.09571075439453
2023-09-11,71.2939682006836
2023-09-12,71.25619506835938
2023-09-13,71.0295639038086
2023-09-14,71.34117889404297
2023-09-15,71.05790710449219
2023-09-18,70.86904907226562
2023-09-19,70.77460479736328
2023-09-20,70.61406707763672
2023-09-21,69.97197723388672
2023-09-22,69.86808013916016
2023-09-25,69.83976745605469
2023-09-26,69.60369110107422
2023-09-27,69.7736587524414
2023-09-28,70.10701751708984
2023-09-29,70.07585144042969
2023-10-02,69.8961181640625
2023-10-03,69.07325744628906
2023-10-04,69.0921859741211
2023-10-05,68.62872314453125
2023-10-06,69.15839385986328
2023-10-09,69.18677520751953
2023-10-10,69.53672790527344
2023-10-11,69.6975326538086
2023-10-12,69.33808898925781
2023-10-13,68.99759674072266
2023-10-16,69.28134155273438
2023-10-17,69.53672790527344
2023-10-18,68.95978546142578
2023-10-19,68.54361724853516
2023-10-20,68.04232025146484
2023-10-23,67.83426666259766
2023-10-24,68.02342224121094
2023-10-25,67.38025665283203
2023-10-26,67.32350158691406
2023-10-27,67.03975677490234
2023-10-30,66.86005401611328
2023-10-31,67.03975677490234
2023-11-01,67.09375762939453
2023-11-02,67.88007354736328
2023-11-03,68.65694427490234
2023-11-06,68.14533996582031
2023-11-07,68.6758804321289
2023-11-08,68.42009735107422
2023-11-09,67.86115264892578
2023-11-10,68.12638854980469
2023-11-13,68.25902557373047
2023-11-14,69.25379180908203
2023-11-15,69.59484100341797
2023-11-16,69.29168701171875
2023-11-17,69.52852630615234
2023-11-20,69.87905883789062
2023-11-21,69.6043472290039
2023-11-22,69.7369384765625
2023-11-24,69.84119415283203
2023-11-27,69.91697692871094
2023-11-28,70.06854248046875
2023-11-29,70.46644592285156
2023-11-30,70.46644592285156
2023-12-01,71.34364318847656
2023-12-04,71.2961654663086
2023-12-05,71.18223571777344
2023-12-06,71.1917495727539
2023-12-07,71.58098602294922
2023-12-08,71.7518539428711
2023-12-11,71.99868774414062
2023-12-12,72.00819396972656
2023-12-13,72.76766204833984
2023-12-14,73.9620590209961
2023-12-15,73.9620590209961
2023-12-18,74.05744171142578
2023-12-19,74.58214569091797
2023-12-20,73.86666107177734
2023-12-21,74.5344467163086
2023-12-22,74.73477935791016
2023-12-26,74.88741302490234
2023-12-27,75.2308578491211
2023-12-28,75.19268798828125
2023-12-29,74.97325897216797
2024-01-02,74.23870086669922
2024-01-03,73.53276062011719
2024-01-04,73.34196472167969
2024-01-05,73.18933868408203
2024-01-08,73.72357940673828
2024-01-09,73.74264526367188
2024-01-10,73.99066925048828
2024-01-11,73.98114776611328
2024-01-12,73.8094253540039
2024-01-16,73.73309326171875
2024-01-17,73.34196472167969
2024-01-18,73.55182647705078
2024-01-19,73.8094253540039
2024-01-22,74.23870086669922
2024-01-23,74.29592895507812
2024-01-24,74.01927947998047
2024-01-25,74.06697845458984
2024-01-26,74.11469268798828
2024-01-29,74.62030792236328
2024-01-30,74.41997528076172
2024-01-31,73.9429702758789
2024-02-01,74.12451171875
2024-02-02,74.13407897949219
2024-02-05,73.82830047607422
2024-02-06,74.1913833618164
2024-02-07,74.2773666381836
2024-02-08,74.70732116699219
2024-02-09,75.05130767822266
2024-02-12,75.24241638183594
2024-02-13,74.3729248046875
2024-02-14,74.86976623535156
2024-02-15,75.11817169189453
2024-02-16,74.84109497070312
2024-02-20,74.52581787109375
2024-02-21,73.55123138427734
2024-02-22,73.67544555664062
2024-02-23,73.82830047607422
2024-02-26,74.10538482666016
2024-02-27,74.59265899658203
2024-02-28,74.48757934570312
2024-02-29,74.688232421875
2024-03-01,75.17536163330078
2024-03-04,75.27108001708984
2024-03-05,74.68727111816406
2024-03-06,74.78296661376953
2024-03-07,75.14664459228516
2024-03-08,75.29020690917969
2024-03-11,75.2327880859375
2024-03-12,75.38591003417969
2024-03-13,75.62517547607422
2024-03-14,75.45288848876953
2024-03-15,75.12753295898438
2024-03-18,75.05094909667969
2024-03-19,74.9935073852539
2024-03-20,75.65390014648438
2024-03-21,75.98885345458984
2024-03-22,75.86441040039062
2024-03-25,76.08454132080078
2024-03-26,76.17066955566406
2024-03-27,76.62049102783203
2024-03-28,76.40036010742188
2024-04-01,76.29969787597656
2024-04-02,75.5903091430664
2024-04-03,75.71012878417969
2024-04-04,75.36023712158203
2024-04-05,75.4369125366211
2024-04-08,75.67659759521484
2024-04-09,75.8779067993164
2024-04-10,75.26436614990234
2024-04-11,75.46569061279297
2024-04-12,74.63163757324219
2024-04-15,73.8359603881836
2024-04-16,73.54838562011719
2024-04-17,73.4524917602539
2024-04-18,73.34703826904297
2024-04-19,72.98274993896484
2024-04-22,73.38538360595703
2024-04-23,74.10438537597656
2024-04-24,74.03727722167969
2024-04-25,73.86473083496094
2024-04-26,74.12355041503906
2024-04-29,74.34403991699219
2024-04-30,73.8551254272461
2024-05-01,73.66399383544922
2024-05-02,74.14422607421875
2024-05-03,74.78768920898438
2024-05-06,75.31592559814453
2024-05-07,75.27751159667969
2024-05-08,75.03742218017578
2024-05-09,75.16226959228516
2024-05-10,75.03742218017578
2024-05-13,75.1334457397461
2024-05-14,75.51761627197266
2024-05-15,76.19952392578125
2024-05-16,75.9209976196289
2024-05-17,76.05543518066406
2024-05-20,76.30514526367188
2024-05-21,76.1226806640625
2024-05-22,75.98822784423828
2024-05-23,75.25830841064453
2024-05-24,75.66167449951172
2024-05-28,75.75773620605469
2024-05-29,75.35433959960938
2024-05-30,75.08543395996094
2024-05-31,75.19107818603516
2024-06-03,75.35850524902344
2024-06-04,75.24304962158203
2024-06-05,75.80118560791016
2024-06-06,75.39701843261719
2024-06-07,75.08906555175781
2024-06-10,75.30079650878906
2024-06-11,75.30079650878906
2024-06-12,75.8300552368164
2024-06-13,75.43547821044922
2024-06-14,75.0120620727539
2024-06-17,75.23341369628906
2024-06-18,75.26229095458984
2024-06-20,74.97358703613281
2024-06-21,75.09868621826172
2024-06-24,75.07942199707031
2024-06-25,75.31037902832031
2024-06-26,75.50286102294922
2024-06-27,75.83966064453125
2024-06-28,75.66645812988281
2024-07-01,75.52759552001953
2024-07-02,75.70116424560547
2024-07-03,75.8168716430664
2024-07-05,75.92292785644531
2024-07-08,76.10614013671875
2024-07-09,76.01934814453125
2024-07-10,76.18327331542969
2024-07-11,76.82931518554688
2024-07-12,77.3210678100586
2024-07-15,77.54281616210938
2024-07-16,78.34313201904297
2024-07-17,77.69711303710938
2024-07-18,76.90644073486328
2024-07-19,76.99324798583984
2024-07-22,77.5621337890625
2024-07-23,77.513916015625
2024-07-24,76.93538665771484
2024-07-25,76.50145721435547
2024-07-26,76.88714599609375
2024-07-29,77.0751953125
2024-07-30,76.96429443359375
2024-07-31,77.42711639404297
2024-08-01,76.68328094482422
2024-08-02,75.62064361572266
2024-08-05,74.61597442626953
2024-08-06,75.39846801757812
2024-08-07,74.70292663574219
2024-08-08,76.03604125976562
2024-08-09,76.31620788574219
2024-08-12,76.13265991210938
2024-08-13,76.36449432373047
2024-08-14,76.51904296875
2024-08-15,77.10832977294922
2024-08-16,77.37882232666016
2024-08-19,77.8328628540039
2024-08-20,77.49475860595703
2024-08-21,77.80389404296875
2024-08-22,77.81355285644531
2024-08-23,78.42213439941406
2024-08-26,78.30621337890625
2024-08-27,78.5284194946289
2024-08-28,78.10334777832031
2024-08-29,78.38349914550781
2024-08-30,78.5284194946289
2024-09-03,77.61185455322266
2024-09-04,77.51506042480469
2024-09-05,77.6408920288086
2024-09-06,77.17632293701172
2024-09-09,77.35051727294922
2024-09-10,77.587646484375
2024-09-11,77.89253997802734
2024-09-12,78.19254302978516
2024-09-13,78.68614196777344
2024-09-16,78.9281234741211
2024-09-17,79.17975616455078
2024-09-18,79.09265899658203
2024-09-19,79.86695098876953
2024-09-20,79.837890625
2024-09-23,80.01212310791016
2024-09-24,80.34119415283203
2024-09-25,79.9443588256836
2024-09-26,80.53475952148438
2024-09-27,80.82510375976562
2024-09-30,80.97994995117188
2024-10-01,80.6900634765625
2024-10-02,80.84518432617188
2024-10-03,80.5639877319336
2024-10-04,81.04881286621094
2024-10-07,80.86456298828125
2024-10-08,80.88397979736328
2024-10-09,80.98091888427734
2024-10-10,81.05850982666016
2024-10-11,81.78571319580078
2024-10-14,81.90206146240234
2024-10-15,81.81478881835938
2024-10-16,82.05232238769531
2024-10-17,81.82449340820312
2024-10-18,82.17354583740234
2024-10-21,81.94083404541016
2024-10-22,81.9117431640625
2024-10-23,81.47543334960938
2024-10-24,81.74691009521484
2024-10-25,81.80509185791016
2024-10-28,82.38685607910156
2024-10-29,82.17354583740234
2024-10-30,81.92144775390625
2024-10-31,81.40755462646484
2024-11-01,81.37065887451172
2024-11-04,81.48721313476562
2024-11-05,82.24476623535156
2024-11-06,83.37140655517578
2024-11-07,83.67247772216797
2024-11-08,83.71134185791016
2024-11-11,84.74087524414062
2024-11-12,84.46891784667969
2024-11-13,84.2746810913086
2024-11-14,83.78902435302734
2024-11-15,83.56564331054688
2024-11-18,84.02214050292969
2024-11-19,84.77971649169922
2024-11-20,85.10991668701172
2024-11-21,85.4110336303711
2024-11-22,86.02289581298828
2024-11-25,86.4113998413086
2024-11-26,86.0811767578125
2024-11-27,86.50850677490234
2024-11-29,86.71247100830078
2024-12-02,86.54418182373047
2024-12-03,86.33014678955078
2024-12-04,86.87493896484375
2024-12-05,86.47607421875
2024-12-06,86.80684661865234
2024-12-09,86.33989715576172
2024-12-10,85.8437271118164
2024-12-11,86.26203918457031
2024-12-12,85.95075225830078
2024-12-13,85.89238739013672
2024-12-16,86.11611938476562
2024-12-17,85.65888977050781
2024-12-18,83.81433868408203
2024-12-19,83.34587860107422
2024-12-20,84.0876235961914
2024-12-23,83.84364318847656
2024-12-24,84.34137725830078
2024-12-26,84.52680206298828
2024-12-27,83.76555633544922
2024-12-30,83.05310821533203
2024-12-31,82.9262466430664
2025-01-02,82.97502899169922
2025-01-03,84.21449279785156
2025-01-06,84.73174285888672
2025-01-07,83.8338851928711
2025-01-08,83.52156829833984
2025-01-10,82.85792541503906
2025-01-13,82.57489013671875
2025-01-14,83.08238983154297
2025-01-15,83.80460357666016
2025-01-16,84.2535171508789
2025-01-17,84.94646453857422
2025-01-21,85.610107421875
2025-01-22,85.46369934082031
2025-01-23,85.59056854248047
2025-01-24,85.610107421875
2025-01-27,84.9854965209961
2025-01-28,85.3465805053711
2025-01-29,85.30756378173828
2025-01-30,85.91265106201172
2025-01-31,85.600341796875
2025-02-03,85.30804443359375
2025-02-04,85.54265594482422
2025-02-05,85.78704833984375
2025-02-06,85.86524200439453
2025-02-07,85.8456802368164
2025-02-10,86.33444213867188
2025-02-11,85.92388916015625
2025-02-12,86.16828155517578
2025-02-13,86.617919921875
2025-02-14,86.83299255371094
2025-02-18,87.26309204101562
2025-02-19,86.73523712158203
2025-02-20,86.52019500732422
2025-02-21,85.39604949951172
2025-02-24,84.7313232421875
2025-02-25,84.1155014038086
2025-02-26,84.59447479248047
2025-02-27,83.92976379394531
2025-02-28,84.3403091430664
2025-03-03,83.58340454101562
2025-03-04,83.34841918945312
2025-03-05,84.28841400146484
2025-03-06,83.07422637939453
2025-03-07,82.9861068725586
2025-03-10,81.44879150390625
2025-03-11,81.6642074584961
2025-03-12,81.9285659790039
2025-03-13,81.48795318603516
2025-03-14,82.59442901611328
2025-03-17,83.28965759277344
2025-03-18,82.86858367919922
2025-03-19,83.49527740478516
2025-03-20,83.32880401611328
2025-03-21,83.28965759277344
2025-03-24,84.10237121582031
2025-03-25,84.2100830078125
2025-03-26,83.43650817871094
2025-03-27,83.23090362548828
2025-03-28,82.21253967285156
2025-03-31,81.86983489990234
2025-04-01,82.1366195678711
2025-04-02,82.58294677734375
2025-04-03,80.30723571777344
2025-04-04,78.45331573486328
2025-04-07,77.84514617919922
2025-04-08,77.47238159179688
2025-04-09,80.1797103881836
2025-04-10,79.13014221191406
2025-04-11,79.20860290527344
2025-04-14,80.0522232055664
2025-04-15,80.21894836425781
2025-04-16,79.8756332397461
2025-04-17,80.11103820800781
2025-04-21,79.55191802978516
2025-04-22,80.47888946533203
2025-04-23,81.43528747558594
2025-04-24,82.12193298339844
2025-04-25,82.6025619506836
2025-04-28,82.83798217773438
2025-04-29,83.30882263183594
2025-04-30,83.14208221435547
2025-05-01,83.44866180419922
2025-05-02,84.42152404785156
2025-05-05,84.1070556640625
2025-05-06,83.8319091796875
2025-05-07,83.7532958984375
2025-05-08,84.76544952392578
2025-05-09,84.82440948486328
2025-05-12,85.69898986816406
2025-05-13,86.15101623535156
2025-05-14,86.13136291503906
2025-05-15,85.95449829101562
2025-05-16,86.4261703491211
2025-05-19,86.47530364990234
2025-05-20,86.15101623535156
2025-05-21,85.2862777709961
2025-05-22,85.30591583251953
2025-05-23,85.15850830078125
2025-05-27,85.75794982910156
2025-05-28,85.40418243408203
2025-05-29,85.3845443725586
2025-05-30,85.53193664550781
2025-06-02,85.75835418701172
2025-06-03,86.2800521850586
2025-06-04,86.68366241455078
2025-06-05,86.52613830566406
2025-06-06,86.84114074707031
2025-06-09,87.19551086425781
2025-06-10,87.12660217285156
2025-06-11,87.03800964355469
2025-06-12,86.74271392822266
2025-06-13,86.24067687988281
2025-06-16,86.831298828125
2025-06-17,86.47692108154297
2025-06-18,86.58522033691406
2025-06-20,86.6639633178711
2025-06-23,86.92974090576172
2025-06-24,87.80582427978516
2025-06-25,87.72708129882812
2025-06-26,88.26849365234375
2025-06-27,88.26849365234375
2025-06-30,88.6917724609375
2025-07-01,88.02826690673828
2025-07-02,88.55078887939453
2025-07-03,88.98456573486328
2025-07-07,88.83668518066406
2025-07-08,88.9254150390625
2025-07-09,89.30989837646484
2025-07-10,89.64509582519531
2025-07-11,89.52680206298828
2025-07-14,90.17745971679688
2025-07-15,90.23661804199219
2025-07-16,90.62110137939453
2025-07-17,91.3407974243164
2025-07-18,91.3407974243164
2025-07-21,91.36051940917969
2025-07-22,91.50838470458984
2025-07-23,91.67597198486328
2025-07-24,91.52811431884766
2025-07-25,91.577392578125
2025-07-28,91.45417022705078
2025-07-29,90.98587036132812
2025-07-30,91.163330078125
2025-07-31,91.30136108398438
2025-08-01,90.18099212646484
2025-08-04,91.16809844970703
2025-08-05,90.85222625732422
2025-08-06,90.65479278564453
2025-08-07,90.89171600341797
2025-08-08,90.68441009521484
2025-08-11,90.79299926757812
2025-08-12,91.54319763183594
2025-08-13,91.96763610839844
2025-08-14,91.55305480957031
2025-08-15,91.78009033203125
2025-08-18,91.9775161743164
2025-08-19,91.24707794189453
2025-08-20,91.21746063232422
2025-08-21,91.17302703857422
2025-08-22,92.62899780273438
2025-08-25,92.35262298583984
2025-08-26,92.69810485839844
2025-08-27,92.57963562011719
2025-08-28,93.30020904541016
2025-08-29,93.23110961914062
2025-09-02,93.19750213623047
2025-09-03,93.04924011230469
2025-09-04,93.237060546875
2025-09-05,93.93891143798828
2025-09-08,94.31454467773438
2025-09-09,94.95706939697266
2025-09-10,95.1943359375
2025-09-11,96.25204467773438
2025-09-12,96.1630630493164
2025-09-15,96.89456939697266
2025-09-16,96.88468933105469
2025-09-17,97.27021789550781
2025-09-18,98.14010620117188
2025-09-19,98.47126770019531
2025-09-22,99.0198974609375
2025-09-23,98.40701293945312
2025-09-24,98.23895263671875
2025-09-25,97.70515441894531
2025-09-26,97.6359634399414
2025-09-29,98.80242156982422
2025-09-30,98.9012680053711
2025-10-01,99.79208374023438
2025-10-02,100.6136245727539
2025-10-03,100.752197265625
2025-10-06,101.33617401123047
2025-10-07,100.74230194091797
2025-10-08,101.22235870361328
2025-10-09,101.20751190185547
2025-10-10,99.35657501220703
2025-10-13,101.36587524414062
2025-10-14,101.73210906982422
2025-10-15,102.37548065185547
2025-10-16,101.22235870361328
2025-10-17,100.77198791503906
2025-10-20,101.53907775878906
2025-10-21,100.86107635498047
2025-10-22,99.3763656616211
2025-10-23,100.19792175292969
2025-10-24,101.6826171875
2025-10-27,102.45466613769531
2025-10-28,102.13793182373047
2025-10-29,102.67242431640625
2025-10-30,101.63313293457031
2025-10-31,102.24681091308594
2025-11-03,102.68675994873047
2025-11-04,100.5464096069336
2025-11-05,101.92378234863281
2025-11-06,100.43741607666016
2025-11-07,100.76441955566406
2025-11-10,101.62649536132812
2025-11-11,101.03196716308594
2025-11-12,100.45723724365234
2025-11-13,97.74217987060547
2025-11-14,97.20709991455078
2025-11-17,96.76119232177734
2025-11-18,96.71165466308594
2025-11-19,96.84046173095703
2025-11-20,94.93794250488281
2025-11-21,94.99739074707031
2025-11-24,96.99900817871094
2025-11-25,97.65300750732422
2025-11-26,98.6637191772461
2025-11-28,99.43661499023438
2025-12-01,98.67967987060547
2025-12-02,98.2134017944336
2025-12-03,98.69950866699219
2025-12-04,99.50308990478516
2025-12-05,99.20051574707031
2025-12-08,99.37411499023438
2025-12-09,99.43363952636719
2025-12-10,99.4634017944336
2025-12-11,99.98918914794922
2025-12-12,98.73920440673828
2025-12-15,97.66777801513672
2025-12-16,97.4296875
2025-12-17,96.42771911621094
2025-12-18,97.38008880615234
2025-12-19,98.85955810546875
2025-12-22,99.64502716064453
2025-12-23,99.30696105957031
2025-12-24,99.29702758789062
2025-12-26,99.07829284667969
2025-12-29,98.61099243164062
2025-12-30,98.2928237915039
2025-12-31,97.93488311767578
2026-01-02,99.45610809326172
2026-01-05,100.35094451904297
2026-01-06,101.5937728881836
2026-01-07,101.0369873046875
2026-01-08,100.61940002441406
2026-01-09,101.06681823730469
2026-01-12,102.04119110107422
2026-01-13,102.28975677490234
2026-01-14,102.140625
2026-01-15,102.52838897705078
2026-01-16,102.92608642578125
2026-01-20,102.22016143798828
2026-01-21,102.95591735839844
2026-01-22,103.33373260498047
2026-01-23,103.18460083007812
2026-01-26,103.04539489746094
2026-01-27,104.39759826660156
2026-01-28,105.3023681640625
2026-01-29,104.47714233398438
2026-01-30,102.92608642578125
2026-02-02,103.49042510986328
2026-02-03,103.81885528564453
2026-02-04,102.31597137451172
2026-02-05,100.8130874633789
2026-02-06,103.91839599609375
2026-02-09,104.67481994628906
2026-02-10,104.18711853027344
2026-02-11,103.90843963623047
2026-02-12,103.35107421875
2026-02-13,104.23689270019531
2026-02-17,104.31651306152344
2026-02-18,104.60514068603516
2026-02-19,104.76438903808594
2026-02-20,104.55538940429688
2026-02-23,103.87858581542969
2026-02-24,104.40608215332031
2026-02-25,105.19236755371094
2026-02-26,104.8937759399414
2026-02-27,104.28665161132812
2026-03-02,105.24331665039062
2026-03-03,102.95130157470703
2026-03-04,104.05744171142578
2026-03-05,102.95130157470703
2026-03-06,100.9283447265625
2026-03-09,102.82174682617188
2026-03-10,103.14064025878906
2026-03-11,103.73856353759766
2026-03-12,101.67574310302734
2026-03-13,102.04446411132812
2026-03-16,103.39974212646484
2026-03-17,104.05744171142578
2026-03-18,103.86810302734375
2026-03-19,104.42616271972656
2026-03-20,102.104248046875
2026-03-23,102.80181884765625
2026-03-24,103.30008697509766
2026-03-25,103.95780181884766
2026-03-26,101.64584350585938
2026-03-27,100.48987579345703
2026-03-30,98.80574035644531
2026-03-31,101.43657684326172
2026-04-01,102.59806060791016
2026-04-02,103.6657485961914
2026-04-06,103.71564483642578
