,FLOT
2017-12-07,38.83517074584961
2017-12-08,38.842811584472656
2017-12-11,38.83517074584961
2017-12-12,38.82754135131836
2017-12-13,38.819942474365234
2017-12-14,38.81230545043945
2017-12-15,38.819942474365234
2017-12-18,38.82754135131836
2017-12-19,38.82754135131836
2017-12-20,38.850440979003906
2017-12-21,38.83135986328125
2017-12-22,38.82373046875
2017-12-26,38.80078887939453
2017-12-27,38.80078887939453
2017-12-28,38.82373046875
2017-12-29,38.82373046875
2018-01-02,38.861907958984375
2018-01-03,38.87718963623047
2018-01-04,38.86955261230469
2018-01-05,38.86955261230469
2018-01-08,38.85428237915039
2018-01-09,38.87718963623047
2018-01-10,38.861907958984375
2018-01-11,38.89247512817383
2018-01-12,38.89247512817383
2018-01-16,38.900108337402344
2018-01-17,38.90775680541992
2018-01-18,38.93068313598633
2018-01-19,38.92301940917969
2018-01-22,38.90775680541992
2018-01-23,38.93068313598633
2018-01-24,38.93068313598633
2018-01-25,38.953582763671875
2018-01-26,38.94593048095703
2018-01-29,38.93830490112305
2018-01-30,38.94593048095703
2018-01-31,38.97650146484375
2018-02-01,38.978797912597656
2018-02-02,38.98644256591797
2018-02-05,39.01704406738281
2018-02-06,39.00175857543945
2018-02-07,38.99411392211914
2018-02-08,38.99411392211914
2018-02-09,39.00175857543945
2018-02-12,39.00175857543945
2018-02-13,39.00175857543945
2018-02-14,38.99411392211914
2018-02-15,39.00175857543945
2018-02-16,39.00175857543945
2018-02-20,39.01704406738281
2018-02-21,39.009403228759766
2018-02-22,39.00175857543945
2018-02-23,39.02469253540039
2018-02-26,39.00175857543945
2018-02-27,39.02469253540039
2018-02-28,39.02469253540039
2018-03-01,39.036197662353516
2018-03-02,39.0208625793457
2018-03-05,38.99020767211914
2018-03-06,39.01321029663086
2018-03-07,39.01321029663086
2018-03-08,39.02854919433594
2018-03-09,39.036197662353516
2018-03-12,39.02854919433594
2018-03-13,39.036197662353516
2018-03-14,39.036197662353516
2018-03-15,38.997901916503906
2018-03-16,39.0208625793457
2018-03-19,39.02854919433594
2018-03-20,39.01321029663086
2018-03-21,39.01321029663086
2018-03-22,38.99020767211914
2018-03-23,39.02854919433594
2018-03-26,39.01321029663086
2018-03-27,39.036197662353516
2018-03-28,39.01321029663086
2018-03-29,39.0208625793457
2018-04-02,39.05308532714844
2018-04-03,39.04542922973633
2018-04-04,39.03776168823242
2018-04-05,39.05308532714844
2018-04-06,39.05308532714844
2018-04-09,39.05308532714844
2018-04-10,39.08378982543945
2018-04-11,39.1068115234375
2018-04-12,39.091487884521484
2018-04-13,39.08378982543945
2018-04-16,39.09914779663086
2018-04-17,39.114498138427734
2018-04-18,39.1068115234375
2018-04-19,39.12217330932617
2018-04-20,39.12217330932617
2018-04-23,39.12217330932617
2018-04-24,39.13751983642578
2018-04-25,39.145179748535156
2018-04-26,39.152862548828125
2018-04-27,39.152862548828125
2018-04-30,39.1605224609375
2018-05-01,39.1597900390625
2018-05-02,39.167449951171875
2018-05-03,39.1597900390625
2018-05-04,39.175132751464844
2018-05-07,39.167449951171875
2018-05-08,39.198211669921875
2018-05-09,39.190521240234375
2018-05-10,39.175132751464844
2018-05-11,39.175132751464844
2018-05-14,39.190521240234375
2018-05-15,39.20589828491211
2018-05-16,39.20589828491211
2018-05-17,39.21357727050781
2018-05-18,39.221282958984375
2018-05-21,39.221282958984375
2018-05-22,39.22893524169922
2018-05-23,39.221282958984375
2018-05-24,39.22893524169922
2018-05-25,39.24431228637695
2018-05-29,39.221282958984375
2018-05-30,39.23664093017578
2018-05-31,39.23664093017578
2018-06-01,39.226627349853516
2018-06-04,39.218936920166016
2018-06-05,39.218936920166016
2018-06-06,39.23435592651367
2018-06-07,39.23435592651367
2018-06-08,39.23435592651367
2018-06-11,39.226627349853516
2018-06-12,39.226627349853516
2018-06-13,39.226627349853516
2018-06-14,39.23435592651367
2018-06-15,39.2574348449707
2018-06-18,39.242034912109375
2018-06-19,39.24972915649414
2018-06-20,39.26514434814453
2018-06-21,39.2574348449707
2018-06-22,39.26514434814453
2018-06-25,39.272850036621094
2018-06-26,39.272850036621094
2018-06-27,39.272850036621094
2018-06-28,39.26514434814453
2018-06-29,39.28054428100586
2018-07-02,39.246578216552734
2018-07-03,39.26202392578125
2018-07-05,39.26202392578125
2018-07-06,39.28519058227539
2018-07-09,39.28519058227539
2018-07-10,39.30060958862305
2018-07-11,39.308326721191406
2018-07-12,39.31604766845703
2018-07-13,39.31604766845703
2018-07-16,39.308326721191406
2018-07-17,39.31604766845703
2018-07-18,39.33919906616211
2018-07-19,39.331478118896484
2018-07-20,39.323768615722656
2018-07-23,39.331478118896484
2018-07-24,39.346927642822266
2018-07-25,39.35464859008789
2018-07-26,39.35464859008789
2018-07-27,39.3777961730957
2018-07-30,39.36235809326172
2018-07-31,39.3777961730957
2018-08-01,39.39558792114258
2018-08-02,39.39558792114258
2018-08-03,39.39558792114258
2018-08-06,39.39558792114258
2018-08-07,39.41106033325195
2018-08-08,39.434268951416016
2018-08-09,39.41877746582031
2018-08-10,39.41877746582031
2018-08-13,39.41877746582031
2018-08-14,39.426509857177734
2018-08-15,39.434268951416016
2018-08-16,39.434268951416016
2018-08-17,39.44199752807617
2018-08-20,39.44972610473633
2018-08-21,39.46520233154297
2018-08-22,39.46520233154297
2018-08-23,39.45745849609375
2018-08-24,39.46520233154297
2018-08-27,39.46520233154297
2018-08-28,39.488399505615234
2018-08-29,39.480648040771484
2018-08-30,39.49614334106445
2018-08-31,39.49614334106445
2018-09-04,39.49845504760742
2018-09-05,39.5062141418457
2018-09-06,39.4907112121582
2018-09-07,39.48295593261719
2018-09-10,39.49845504760742
2018-09-11,39.5062141418457
2018-09-12,39.513954162597656
2018-09-13,39.513954162597656
2018-09-14,39.513954162597656
2018-09-17,39.52948760986328
2018-09-18,39.544986724853516
2018-09-19,39.5372200012207
2018-09-20,39.5372200012207
2018-09-21,39.552734375
2018-09-24,39.552734375
2018-09-25,39.552734375
2018-09-26,39.544986724853516
2018-09-27,39.560482025146484
2018-09-28,39.552734375
2018-10-01,39.56826400756836
2018-10-02,39.552734375
2018-10-03,39.56826400756836
2018-10-04,39.58381652832031
2018-10-05,39.59156036376953
2018-10-08,39.58381652832031
2018-10-09,39.58381652832031
2018-10-10,39.59156036376953
2018-10-11,39.576026916503906
2018-10-12,39.56826400756836
2018-10-15,39.59156036376953
2018-10-16,39.59933090209961
2018-10-17,39.56826400756836
2018-10-18,39.58381652832031
2018-10-19,39.59156036376953
2018-10-22,39.59933090209961
2018-10-23,39.58381652832031
2018-10-24,39.56049728393555
2018-10-25,39.576026916503906
2018-10-26,39.576026916503906
2018-10-29,39.59156036376953
2018-10-30,39.58381652832031
2018-10-31,39.607112884521484
2018-11-01,39.59465026855469
2018-11-02,39.602447509765625
2018-11-05,39.61023712158203
2018-11-06,39.61023712158203
2018-11-07,39.6180419921875
2018-11-08,39.61023712158203
2018-11-09,39.63359832763672
2018-11-12,39.64137649536133
2018-11-13,39.63359832763672
2018-11-14,39.62580108642578
2018-11-15,39.62580108642578
2018-11-16,39.62580108642578
2018-11-19,39.59465026855469
2018-11-20,39.56350326538086
2018-11-21,39.540157318115234
2018-11-23,39.55572509765625
2018-11-26,39.547943115234375
2018-11-27,39.547943115234375
2018-11-28,39.547943115234375
2018-11-29,39.5323600769043
2018-11-30,39.493431091308594
2018-12-03,39.41228485107422
2018-12-04,39.26397705078125
2018-12-06,39.2171630859375
2018-12-07,39.310829162597656
2018-12-10,39.27959060668945
2018-12-11,39.310829162597656
2018-12-12,39.38105392456055
2018-12-13,39.36543655395508
2018-12-14,39.38105392456055
2018-12-17,39.38883972167969
2018-12-18,39.3763427734375
2018-12-19,39.368526458740234
2018-12-20,39.29029083251953
2018-12-21,39.337223052978516
2018-12-24,39.29029083251953
2018-12-26,39.34503936767578
2018-12-27,39.391971588134766
2018-12-28,39.391971588134766
2018-12-31,39.399803161621094
2019-01-02,39.368526458740234
2019-01-03,39.391971588134766
2019-01-04,39.38417053222656
2019-01-07,39.399803161621094
2019-01-08,39.43894577026367
2019-01-09,39.47022247314453
2019-01-10,39.47022247314453
2019-01-11,39.49367904663086
2019-01-14,39.50934982299805
2019-01-15,39.55628967285156
2019-01-16,39.571929931640625
2019-01-17,39.57976150512695
2019-01-18,39.62668228149414
2019-01-22,39.642333984375
2019-01-23,39.65799331665039
2019-01-24,39.68928146362305
2019-01-25,39.67362594604492
2019-01-28,39.68144989013672
2019-01-29,39.70494079589844
2019-01-30,39.7283935546875
2019-01-31,39.712745666503906
2019-02-01,39.75667190551758
2019-02-04,39.740970611572266
2019-02-05,39.77237319946289
2019-02-06,39.77237319946289
2019-02-07,39.77237319946289
2019-02-08,39.788047790527344
2019-02-11,39.788047790527344
2019-02-12,39.78019332885742
2019-02-13,39.80375671386719
2019-02-14,39.80375671386719
2019-02-15,39.811580657958984
2019-02-19,39.80375671386719
2019-02-20,39.811580657958984
2019-02-21,39.811580657958984
2019-02-22,39.82725524902344
2019-02-25,39.82725524902344
2019-02-26,39.8350944519043
2019-02-27,39.85862731933594
2019-02-28,39.89000701904297
2019-03-01,39.88528823852539
2019-03-04,39.88528823852539
2019-03-05,39.89314651489258
2019-03-06,39.89314651489258
2019-03-07,39.9167366027832
2019-03-08,39.9167366027832
2019-03-11,39.9167366027832
2019-03-12,39.94033432006836
2019-03-13,39.94033432006836
2019-03-14,39.94033432006836
2019-03-15,39.948184967041016
2019-03-18,39.948184967041016
2019-03-19,39.97177505493164
2019-03-20,39.97177505493164
2019-03-21,39.96392059326172
2019-03-22,39.96392059326172
2019-03-25,39.948184967041016
2019-03-26,39.97963333129883
2019-03-27,39.98749542236328
2019-03-28,40.01108932495117
2019-03-29,40.02680969238281
2019-04-01,40.036277770996094
2019-04-02,40.04414749145508
2019-04-03,40.06781768798828
2019-04-04,40.06781768798828
2019-04-05,40.05202865600586
2019-04-08,40.06781768798828
2019-04-09,40.091453552246094
2019-04-10,40.07569122314453
2019-04-11,40.091453552246094
2019-04-12,40.09932327270508
2019-04-15,40.091453552246094
2019-04-16,40.091453552246094
2019-04-17,40.10719299316406
2019-04-18,40.1151008605957
2019-04-22,40.10719299316406
2019-04-23,40.14664077758789
2019-04-24,40.13874053955078
2019-04-25,40.14664077758789
2019-04-26,40.15450668334961
2019-04-29,40.1702766418457
2019-04-30,40.1702766418457
2019-05-01,40.18134307861328
2019-05-02,40.197147369384766
2019-05-03,40.21293640136719
2019-05-06,40.197147369384766
2019-05-07,40.189239501953125
2019-05-08,40.197147369384766
2019-05-09,40.189239501953125
2019-05-10,40.189239501953125
2019-05-13,40.18134307861328
2019-05-14,40.20502471923828
2019-05-15,40.197147369384766
2019-05-16,40.197147369384766
2019-05-17,40.20502471923828
2019-05-20,40.189239501953125
2019-05-21,40.20502471923828
2019-05-22,40.20502471923828
2019-05-23,40.20502471923828
2019-05-24,40.236637115478516
2019-05-28,40.22084045410156
2019-05-29,40.21293640136719
2019-05-30,40.236637115478516
2019-05-31,40.26035690307617
2019-06-03,40.25955581665039
2019-06-04,40.24372482299805
2019-06-05,40.227882385253906
2019-06-06,40.24372482299805
2019-06-07,40.251651763916016
2019-06-10,40.25955581665039
2019-06-11,40.25955581665039
2019-06-12,40.267494201660156
2019-06-13,40.283329010009766
2019-06-14,40.29916763305664
2019-06-17,40.29125213623047
2019-06-18,40.283329010009766
2019-06-19,40.27539825439453
2019-06-20,40.29125213623047
2019-06-21,40.30709457397461
2019-06-24,40.30709457397461
2019-06-25,40.338775634765625
2019-06-26,40.31501770019531
2019-06-27,40.338775634765625
2019-06-28,40.3466911315918
2019-07-01,40.347496032714844
2019-07-02,40.35541915893555
2019-07-03,40.363372802734375
2019-07-05,40.37131881713867
2019-07-08,40.37131881713867
2019-07-09,40.37925720214844
2019-07-10,40.37925720214844
2019-07-11,40.37925720214844
2019-07-12,40.38720703125
2019-07-15,40.4030876159668
2019-07-16,40.41102981567383
2019-07-17,40.426918029785156
2019-07-18,40.426918029785156
2019-07-19,40.45073318481445
2019-07-22,40.45073318481445
2019-07-23,40.45073318481445
2019-07-24,40.44277572631836
2019-07-25,40.45073318481445
2019-07-26,40.45866775512695
2019-07-29,40.44277572631836
2019-07-30,40.45073318481445
2019-07-31,40.45073318481445
2019-08-01,40.4610710144043
2019-08-02,40.476993560791016
2019-08-05,40.44515609741211
2019-08-06,40.45309829711914
2019-08-07,40.44515609741211
2019-08-08,40.4610710144043
2019-08-09,40.45309829711914
2019-08-12,40.4610710144043
2019-08-13,40.45309829711914
2019-08-14,40.4610710144043
2019-08-15,40.4610710144043
2019-08-16,40.46903610229492
2019-08-19,40.476993560791016
2019-08-20,40.492919921875
2019-08-21,40.476993560791016
2019-08-22,40.50088119506836
2019-08-23,40.50884246826172
2019-08-26,40.50088119506836
2019-08-27,40.492919921875
2019-08-28,40.516807556152344
2019-08-29,40.54066467285156
2019-08-30,40.548641204833984
2019-09-03,40.55341339111328
2019-09-04,40.56938934326172
2019-09-05,40.5614013671875
2019-09-06,40.609275817871094
2019-09-09,40.56938934326172
2019-09-10,40.60131072998047
2019-09-11,40.593326568603516
2019-09-12,40.609275817871094
2019-09-13,40.62525177001953
2019-09-16,40.641178131103516
2019-09-17,40.61726379394531
2019-09-18,40.63322448730469
2019-09-19,40.641178131103516
2019-09-20,40.64917755126953
2019-09-23,40.64917755126953
2019-09-24,40.641178131103516
2019-09-25,40.65715789794922
2019-09-26,40.67312240600586
2019-09-27,40.67312240600586
2019-09-30,40.67312240600586
2019-10-01,40.68431854248047
2019-10-02,40.69231414794922
2019-10-03,40.69231414794922
2019-10-04,40.68431854248047
2019-10-07,40.68431854248047
2019-10-08,40.68431854248047
2019-10-09,40.708316802978516
2019-10-10,40.708316802978516
2019-10-11,40.71631622314453
2019-10-14,40.724308013916016
2019-10-15,40.724308013916016
2019-10-16,40.73229217529297
2019-10-17,40.74030685424805
2019-10-18,40.73229217529297
2019-10-21,40.75629425048828
2019-10-22,40.76430130004883
2019-10-23,40.77229690551758
2019-10-24,40.77229690551758
2019-10-25,40.77229690551758
2019-10-28,40.77229690551758
2019-10-29,40.78828811645508
2019-10-30,40.78828811645508
2019-10-31,40.780296325683594
2019-11-01,40.78511047363281
2019-11-04,40.793128967285156
2019-11-05,40.793128967285156
2019-11-06,40.817161560058594
2019-11-07,40.80913162231445
2019-11-08,40.817161560058594
2019-11-11,40.817161560058594
2019-11-12,40.825172424316406
2019-11-13,40.825172424316406
2019-11-14,40.83318328857422
2019-11-15,40.8411979675293
2019-11-18,40.85722351074219
2019-11-19,40.85722351074219
2019-11-20,40.825172424316406
2019-11-21,40.8411979675293
2019-11-22,40.865257263183594
2019-11-25,40.84922409057617
2019-11-26,40.865257263183594
2019-11-27,40.889286041259766
2019-11-29,40.865257263183594
2019-12-02,40.88690948486328
2019-12-03,40.88690948486328
2019-12-04,40.88690948486328
2019-12-05,40.88690948486328
2019-12-06,40.88690948486328
2019-12-09,40.894954681396484
2019-12-10,40.902984619140625
2019-12-11,40.894954681396484
2019-12-12,40.894954681396484
2019-12-13,40.91904067993164
2019-12-16,40.911006927490234
2019-12-17,40.92708206176758
2019-12-18,40.91904067993164
2019-12-19,40.94801712036133
2019-12-20,40.93996810913086
2019-12-23,40.94801712036133
2019-12-24,40.93996810913086
2019-12-26,40.972129821777344
2019-12-27,40.95603561401367
2019-12-30,40.95603561401367
2019-12-31,40.964073181152344
2020-01-02,40.972129821777344
2020-01-03,41.004329681396484
2020-01-06,40.98822021484375
2020-01-07,40.99627685546875
2020-01-08,40.99627685546875
2020-01-09,41.004329681396484
2020-01-10,41.012351989746094
2020-01-13,41.02040100097656
2020-01-14,41.012351989746094
2020-01-15,41.04453659057617
2020-01-16,41.0365104675293
2020-01-17,41.04453659057617
2020-01-21,41.04453659057617
2020-01-22,41.05258560180664
2020-01-23,41.06063461303711
2020-01-24,41.06867218017578
2020-01-27,41.06867218017578
2020-01-28,41.06063461303711
2020-01-29,41.06063461303711
2020-01-30,41.06867218017578
2020-01-31,41.084754943847656
2020-02-03,41.10410690307617
2020-02-04,41.10410690307617
2020-02-05,41.1444091796875
2020-02-06,41.1444091796875
2020-02-07,41.1363410949707
2020-02-10,41.15244674682617
2020-02-11,41.15244674682617
2020-02-12,41.168582916259766
2020-02-13,41.1282958984375
2020-02-14,41.1605224609375
2020-02-18,41.15244674682617
2020-02-19,41.17664337158203
2020-02-20,41.168582916259766
2020-02-21,41.17664337158203
2020-02-24,41.168582916259766
2020-02-25,41.168582916259766
2020-02-26,41.1444091796875
2020-02-27,41.12022018432617
2020-02-28,41.063804626464844
2020-03-02,41.084800720214844
2020-03-03,41.05250930786133
2020-03-04,41.07672882080078
2020-03-05,41.06058883666992
2020-03-06,41.10094451904297
2020-03-09,39.970703125
2020-03-10,40.46316146850586
2020-03-11,39.96261978149414
2020-03-12,37.23385238647461
2020-03-13,38.90502166748047
2020-03-16,37.65366744995117
2020-03-17,38.17035675048828
2020-03-18,35.885623931884766
2020-03-19,35.60306167602539
2020-03-20,36.52341079711914
2020-03-23,37.14506530761719
2020-03-24,38.598236083984375
2020-03-25,38.783912658691406
2020-03-26,38.816200256347656
2020-03-27,38.775840759277344
2020-03-30,39.042266845703125
2020-03-31,39.349056243896484
2020-04-01,39.419410705566406
2020-04-02,39.516456604003906
2020-04-03,39.62970733642578
2020-04-06,39.67824172973633
2020-04-07,39.90468215942383
2020-04-08,39.88850021362305
2020-04-09,40.066436767578125
2020-04-13,40.18775177001953
2020-04-14,40.163482666015625
2020-04-15,40.244354248046875
2020-04-16,40.26862335205078
2020-04-17,40.31714630126953
2020-04-20,40.292877197265625
2020-04-21,40.33330535888672
2020-04-22,40.244354248046875
2020-04-23,40.31714630126953
2020-04-24,40.33330535888672
2020-04-27,40.341407775878906
2020-04-28,40.35759735107422
2020-04-29,40.38991165161133
2020-04-30,40.4384651184082
2020-05-01,40.41658020019531
2020-05-04,40.449005126953125
2020-05-05,40.45711135864258
2020-05-06,40.45711135864258
2020-05-07,40.45711135864258
2020-05-08,40.50571060180664
2020-05-11,40.513816833496094
2020-05-12,40.538124084472656
2020-05-13,40.562435150146484
2020-05-14,40.554317474365234
2020-05-15,40.57054138183594
2020-05-18,40.594844818115234
2020-05-19,40.61106491088867
2020-05-20,40.6596794128418
2020-05-21,40.667781829833984
2020-05-22,40.6596794128418
2020-05-26,40.675865173339844
2020-05-27,40.70828628540039
2020-05-28,40.748809814453125
2020-05-29,40.740699768066406
2020-06-01,40.786956787109375
2020-06-02,40.81943130493164
2020-06-03,40.770721435546875
2020-06-04,40.84375762939453
2020-06-05,40.8924560546875
2020-06-08,40.90869140625
2020-06-09,40.90058898925781
2020-06-10,40.92490768432617
2020-06-11,40.859981536865234
2020-06-12,40.84375762939453
2020-06-15,40.91680145263672
2020-06-16,40.90869140625
2020-06-17,40.94115447998047
2020-06-18,40.95737075805664
2020-06-19,40.981712341308594
2020-06-22,40.95737075805664
2020-06-23,40.9736213684082
2020-06-24,41.038516998291016
2020-06-25,41.03041076660156
2020-06-26,41.02229690551758
2020-06-29,41.04662322998047
2020-06-30,41.05475997924805
2020-07-01,41.05801010131836
2020-07-02,41.05801010131836
2020-07-06,41.017391204833984
2020-07-07,41.025516510009766
2020-07-08,41.05801010131836
2020-07-09,41.041751861572266
2020-07-10,41.017391204833984
2020-07-13,41.033634185791016
2020-07-14,41.033634185791016
2020-07-15,41.04988479614258
2020-07-16,41.08236312866211
2020-07-17,41.07424545288086
2020-07-20,41.07424545288086
2020-07-21,41.07424545288086
2020-07-22,41.10673141479492
2020-07-23,41.09862518310547
2020-07-24,41.10673141479492
2020-07-27,41.10673141479492
2020-07-28,41.11486053466797
2020-07-29,41.10673141479492
2020-07-30,41.12297439575195
2020-07-31,41.155479431152344
2020-08-03,41.136775970458984
2020-08-04,41.15302658081055
2020-08-05,41.18553924560547
2020-08-06,41.18553924560547
2020-08-07,41.18553924560547
2020-08-10,41.169307708740234
2020-08-11,41.17742156982422
2020-08-12,41.17742156982422
2020-08-13,41.1448974609375
2020-08-14,41.1448974609375
2020-08-17,41.169307708740234
2020-08-18,41.17742156982422
2020-08-19,41.17742156982422
2020-08-20,41.18553924560547
2020-08-21,41.17742156982422
2020-08-24,41.19367218017578
2020-08-25,41.18553924560547
2020-08-26,41.18553924560547
2020-08-27,41.19367218017578
2020-08-28,41.218082427978516
2020-08-31,41.20180130004883
2020-09-01,41.223758697509766
2020-09-02,41.223758697509766
2020-09-03,41.199363708496094
2020-09-04,41.199363708496094
2020-09-08,41.223758697509766
2020-09-09,41.21564483642578
2020-09-10,41.223758697509766
2020-09-11,41.231903076171875
2020-09-14,41.240047454833984
2020-09-15,41.248146057128906
2020-09-16,41.25627899169922
2020-09-17,41.25627899169922
2020-09-18,41.25627899169922
2020-09-21,41.25627899169922
2020-09-22,41.25627899169922
2020-09-23,41.240047454833984
2020-09-24,41.240047454833984
2020-09-25,41.223758697509766
2020-09-28,41.231903076171875
2020-09-29,41.240047454833984
2020-09-30,41.248146057128906
2020-10-01,41.24979782104492
2020-10-02,41.24163055419922
2020-10-05,41.27418899536133
2020-10-06,41.26604080200195
2020-10-07,41.257938385009766
2020-10-08,41.257938385009766
2020-10-09,41.24979782104492
2020-10-12,41.257938385009766
2020-10-13,41.26604080200195
2020-10-14,41.24979782104492
2020-10-15,41.2335205078125
2020-10-16,41.24163055419922
2020-10-19,41.2335205078125
2020-10-20,41.24163055419922
2020-10-21,41.24979782104492
2020-10-22,41.24163055419922
2020-10-23,41.24979782104492
2020-10-26,41.24163055419922
2020-10-27,41.24163055419922
2020-10-28,41.24163055419922
2020-10-29,41.24163055419922
2020-10-30,41.24163055419922
2020-11-02,41.23352813720703
2020-11-03,41.24163818359375
2020-11-04,41.24979782104492
2020-11-05,41.24979782104492
2020-11-06,41.24163818359375
2020-11-09,41.28234100341797
2020-11-10,41.27420425415039
2020-11-11,41.2579345703125
2020-11-12,41.26606369018555
2020-11-13,41.26606369018555
2020-11-16,41.28234100341797
2020-11-17,41.27420425415039
2020-11-18,41.28234100341797
2020-11-19,41.28234100341797
2020-11-20,41.29048156738281
2020-11-23,41.28234100341797
2020-11-24,41.3067626953125
2020-11-25,41.3067626953125
2020-11-27,41.29048156738281
2020-11-30,41.3067626953125
2020-12-01,41.3165397644043
2020-12-02,41.308387756347656
2020-12-03,41.308387756347656
2020-12-04,41.308387756347656
2020-12-07,41.308387756347656
2020-12-08,41.308387756347656
2020-12-09,41.292110443115234
2020-12-10,41.292110443115234
2020-12-11,41.308387756347656
2020-12-14,41.3165397644043
2020-12-15,41.33282470703125
2020-12-16,41.308387756347656
2020-12-17,41.312469482421875
2020-12-18,41.312469482421875
2020-12-21,41.312469482421875
2020-12-22,41.32875442504883
2020-12-23,41.32875442504883
2020-12-24,41.336910247802734
2020-12-28,41.32875442504883
2020-12-29,41.32875442504883
2020-12-30,41.32875442504883
2020-12-31,41.32060623168945
2021-01-04,41.336910247802734
2021-01-05,41.345054626464844
2021-01-06,41.336910247802734
2021-01-07,41.3613395690918
2021-01-08,41.36949920654297
2021-01-11,41.36949920654297
2021-01-12,41.36949920654297
2021-01-13,41.37764358520508
2021-01-14,41.40207290649414
