,GBP
2022-07-21,1.159000039100647
2022-07-24,1.1544599533081055
2022-07-25,1.1622400283813477
2022-07-26,1.1580599546432495
2022-07-27,1.165310025215149
2022-07-28,1.161810040473938
2022-07-31,1.1592999696731567
2022-08-01,1.1641700267791748
2022-08-02,1.163640022277832
2022-08-03,1.1666100025177002
2022-08-04,1.1598999500274658
2022-08-07,1.1603200435638428
2022-08-08,1.1536600589752197
2022-08-09,1.151729941368103
2022-08-10,1.1506600379943848
2022-08-11,1.1481000185012817
2022-08-14,1.1421300172805786
2022-08-15,1.1404000520706177
2022-08-16,1.1487200260162354
2022-08-17,1.145740032196045
2022-08-18,1.1412999629974365
2022-08-21,1.1330000162124634
2022-08-22,1.134660005569458
2022-08-23,1.1408699750900269
2022-08-24,1.1394799947738647
2022-08-25,1.1391500234603882
2022-08-28,1.1325000524520874
2022-08-29,1.1337499618530273
2022-08-30,1.135390043258667
2022-08-31,1.1354800462722778
2022-09-01,1.1331000328063965
2022-09-04,1.128250002861023
2022-09-05,1.1317299604415894
2022-09-06,1.133239984512329
2022-09-07,1.1252700090408325
2022-09-08,1.1157000064849854
2022-09-11,1.1152399778366089
2022-09-12,1.113569974899292
2022-09-13,1.1047099828720093
2022-09-14,1.1104199886322021
2022-09-15,1.1014200448989868
2022-09-18,1.1011099815368652
2022-09-19,1.1031299829483032
2022-09-20,1.096709966659546
2022-09-21,1.0893499851226807
2022-09-22,1.0987600088119507
2022-09-25,1.0604900121688843
2022-09-26,1.0683900117874146
2022-09-27,1.0635700225830078
2022-09-28,1.0591200590133667
2022-09-29,1.0886800289154053
2022-10-02,1.0977799892425537
2022-10-03,1.1247400045394897
2022-10-04,1.1205699443817139
2022-10-05,1.1140400171279907
2022-10-06,1.1049699783325195
2022-10-09,1.1010799407958984
2022-10-10,1.106950044631958
2022-10-11,1.0939199924468994
2022-10-12,1.107409954071045
2022-10-13,1.1318600177764893
2022-10-16,1.1283700466156006
2022-10-17,1.1302200555801392
2022-10-18,1.1269899606704712
2022-10-19,1.1261800527572632
2022-10-20,1.126170039176941
2022-10-23,1.1318999528884888
2022-10-24,1.1298199892044067
2022-10-25,1.1400099992752075
2022-10-26,1.1462299823760986
2022-10-27,1.1452699899673462
2022-10-31,1.1552599668502808
2022-11-01,1.1481800079345703
2022-11-02,1.1483700275421143
2022-11-03,1.1420199871063232
2022-11-04,1.1319799423217773
2022-11-07,1.1293400526046753
2022-11-08,1.1388800144195557
2022-11-09,1.1371300220489502
2022-11-10,1.1177899837493896
2022-11-11,1.1285300254821777
2022-11-14,1.1137700080871582
2022-11-15,1.1083600521087646
2022-11-16,1.1200900077819824
2022-11-17,1.1250900030136108
2022-11-18,1.1299699544906616
2022-11-21,1.1328999996185303
2022-11-22,1.1334500312805176
2022-11-23,1.1311800479888916
2022-11-24,1.1357500553131104
2022-11-25,1.1424399614334106
2022-11-28,1.1418800354003906
2022-11-29,1.134559988975525
2022-11-30,1.139870047569275
2022-12-01,1.139639973640442
2022-12-02,1.1477500200271606
2022-12-05,1.151360034942627
2022-12-06,1.1487900018692017
2022-12-07,1.1427500247955322
2022-12-08,1.148229956626892
2022-12-09,1.144919991493225
2022-12-12,1.1441700458526611
2022-12-13,1.1480000019073486
2022-12-14,1.1476900577545166
2022-12-15,1.1477299928665161
2022-12-16,1.1307499408721924
2022-12-19,1.1363199949264526
2022-12-20,1.128309965133667
2022-12-21,1.1286699771881104
2022-12-22,1.1186000108718872
2022-12-23,1.120460033416748
2022-12-26,1.1253999471664429
2022-12-27,1.1255899667739868
2022-12-28,1.1173499822616577
2022-12-29,1.1156500577926636
2022-12-30,1.1123000383377075
2023-01-02,1.1180100440979004
2023-01-03,1.1143499612808228
2023-01-04,1.1201599836349487
2023-01-05,1.1205500364303589
2023-01-06,1.1147899627685547
2023-01-09,1.1228100061416626
2023-01-10,1.1218700408935547
2023-01-11,1.1210099458694458
2023-01-12,1.1316399574279785
2023-01-13,1.132599949836731
2023-01-16,1.1328699588775635
2023-01-17,1.1295299530029297
2023-01-18,1.1323699951171875
2023-01-19,1.1307200193405151
2023-01-20,1.1345200538635254
2023-01-23,1.1410900354385376
2023-01-24,1.1408499479293823
2023-01-25,1.1368199586868286
2023-01-26,1.1379799842834473
2023-01-27,1.1420199871063232
2023-01-30,1.1416900157928467
2023-01-31,1.1426199674606323
2023-02-01,1.1275500059127808
2023-02-02,1.1237000226974487
2023-02-03,1.1159000396728516
2023-02-06,1.11558997631073
2023-02-07,1.1157900094985962
2023-02-08,1.1106499433517456
2023-02-09,1.1114100217819214
2023-02-10,1.117050051689148
2023-02-13,1.113219976425171
2023-02-14,1.116420030593872
2023-02-15,1.1217600107192993
2023-02-16,1.1113799810409546
2023-02-17,1.109179973602295
2023-02-20,1.1130499839782715
2023-02-21,1.111340045928955
2023-02-22,1.1230499744415283
2023-02-23,1.1215699911117554
2023-02-24,1.1219099760055542
2023-02-27,1.1233500242233276
2023-02-28,1.1282600164413452
2023-03-01,1.1333400011062622
2023-03-02,1.1297800540924072
2023-03-03,1.1255199909210205
2023-03-06,1.1267000436782837
2023-03-07,1.1188100576400757
2023-03-08,1.1142499446868896
2023-03-09,1.1148500442504883
2023-03-10,1.1119500398635864
2023-03-13,1.1090799570083618
2023-03-14,1.1100499629974365
2023-03-15,1.1111400127410889
2023-03-16,1.123479962348938
2023-03-17,1.1250900030136108
2023-03-20,1.129289984703064
2023-03-21,1.1403700113296509
2023-03-22,1.126230001449585
2023-03-23,1.1254299879074097
2023-03-24,1.1253999471664429
2023-03-26,1.125
2023-03-27,1.1250799894332886
2023-03-28,1.134809970855713
2023-03-29,1.1304600238800049
2023-03-30,1.1312700510025024
2023-04-02,1.1271799802780151
2023-04-03,1.1337300539016724
2023-04-04,1.1319500207901
2023-04-05,1.1294000148773193
2023-04-06,1.1247999668121338
2023-04-09,1.1240299940109253
2023-04-10,1.12608003616333
2023-04-11,1.1224100589752197
2023-04-12,1.11899995803833
2023-04-13,1.1134400367736816
2023-04-16,1.1095199584960938
2023-04-17,1.1118600368499756
2023-04-18,1.113219976425171
2023-04-19,1.1152700185775757
2023-04-20,1.1101100444793701
2023-04-23,1.1102299690246582
2023-04-24,1.108739972114563
2023-04-25,1.1070899963378906
2023-04-26,1.1109600067138672
2023-04-27,1.1169899702072144
2023-04-30,1.1235599517822266
2023-05-01,1.118299961090088
2023-05-02,1.1129800081253052
2023-05-03,1.1099400520324707
2023-05-04,1.1140999794006348
2023-05-07,1.125499963760376
2023-05-08,1.1222000122070312
2023-05-09,1.1237200498580933
2023-05-10,1.1228599548339844
2023-05-11,1.11844003200531
2023-05-14,1.118299961090088
2023-05-15,1.1214499473571777
2023-05-16,1.118939995765686
2023-05-17,1.121500015258789
2023-05-18,1.123039960861206
2023-05-21,1.1191799640655518
2023-05-22,1.1168500185012817
2023-05-23,1.1190999746322632
2023-05-24,1.1184699535369873
2023-05-25,1.1146199703216553
2023-05-28,1.1181600093841553
2023-05-29,1.1168500185012817
2023-05-30,1.1245100498199463
2023-05-31,1.1325700283050537
2023-06-01,1.1342400312423706
2023-06-04,1.1306999921798706
2023-06-05,1.1262500286102295
2023-06-06,1.1271899938583374
2023-06-07,1.131790041923523
2023-06-08,1.1288599967956543
2023-06-11,1.1362199783325195
2023-06-12,1.1369099617004395
2023-06-13,1.1411700248718262
2023-06-14,1.1402699947357178
2023-06-15,1.1397600173950195
2023-06-18,1.1476000547409058
2023-06-19,1.1461000442504883
2023-06-20,1.1458699703216553
2023-06-21,1.139299988746643
2023-06-22,1.140720009803772
2023-06-25,1.1402100324630737
2023-06-26,1.138260006904602
2023-06-27,1.1389700174331665
2023-06-28,1.1334400177001953
2023-06-29,1.1341400146484375
2023-07-02,1.136199951171875
2023-07-03,1.1369999647140503
2023-07-04,1.140089988708496
2023-07-05,1.1414400339126587
2023-07-06,1.1406699419021606
2023-07-09,1.1412299871444702
2023-07-10,1.1386100053787231
2023-07-11,1.1362299919128418
2023-07-12,1.126170039176941
2023-07-13,1.1277999877929688
2023-07-16,1.1282999515533447
2023-07-17,1.124400019645691
2023-07-18,1.1175999641418457
2023-07-19,1.1098500490188599
2023-07-20,1.1150699853897095
2023-07-23,1.1133500337600708
2023-07-24,1.114490032196045
2023-07-25,1.1145000457763672
2023-07-26,1.1136800050735474
2023-07-27,1.1112099885940552
2023-07-30,1.1179900169372559
2023-07-31,1.118630051612854
2023-08-01,1.1164400577545166
2023-08-02,1.1159199476242065
2023-08-03,1.1116000413894653
2023-08-06,1.1143100261688232
2023-08-07,1.1157200336456299
2023-08-08,1.115630030632019
2023-08-09,1.1154199838638306
2023-08-10,1.1108700037002563
2023-08-13,1.1127899885177612
2023-08-14,1.1136800050735474
2023-08-15,1.115939974784851
2023-08-16,1.1201200485229492
2023-08-17,1.1195900440216064
2023-08-20,1.1241300106048584
2023-08-21,1.1209399700164795
2023-08-22,1.1204899549484253
2023-08-23,1.116070032119751
2023-08-24,1.1147099733352661
2023-08-27,1.1137900352478027
2023-08-28,1.114150047302246
2023-08-29,1.110550045967102
2023-08-30,1.1161500215530396
2023-08-31,1.119230031967163
2023-09-03,1.1145000457763672
2023-09-04,1.1167700290679932
2023-09-05,1.1178799867630005
2023-09-06,1.1139600276947021
2023-09-07,1.1134999990463257
2023-09-10,1.113919973373413
2023-09-11,1.1146199703216553
2023-09-12,1.1134300231933594
2023-09-13,1.1158299446105957
2023-09-14,1.111299991607666
2023-09-17,1.1118299961090088
2023-09-18,1.111050009727478
2023-09-19,1.111989974975586
2023-09-20,1.1086699962615967
2023-09-21,1.1117700338363647
2023-09-24,1.1103800535202026
2023-09-25,1.113759994506836
2023-09-26,1.1121000051498413
2023-09-27,1.1173499822616577
2023-09-28,1.116320013999939
2023-10-01,1.1161199808120728
2023-10-02,1.109760046005249
2023-10-03,1.1123199462890625
2023-10-04,1.1122900247573853
2023-10-05,1.1119799613952637
2023-10-08,1.1106599569320679
2023-10-09,1.108199954032898
2023-10-10,1.1115299463272095
2023-10-11,1.1095399856567383
2023-10-12,1.1058900356292725
2023-10-15,1.096500039100647
2023-10-16,1.0995800495147705
2023-10-17,1.0961300134658813
2023-10-18,1.091249942779541
2023-10-19,1.0822399854660034
2023-10-22,1.0860999822616577
2023-10-23,1.0911500453948975
2023-10-24,1.0859700441360474
2023-10-25,1.085170030593872
2023-10-26,1.0906599760055542
2023-10-30,1.09306001663208
2023-10-31,1.097390055656433
2023-11-01,1.105299949645996
2023-11-02,1.103060007095337
2023-11-03,1.1045399904251099
2023-11-06,1.1124600172042847
2023-11-07,1.110010027885437
2023-11-08,1.1060800552368164
2023-11-09,1.104099988937378
2023-11-10,1.1031800508499146
2023-11-13,1.1028800010681152
2023-11-14,1.1064300537109375
2023-11-15,1.1102999448776245
2023-11-16,1.1018699407577515
2023-11-17,1.1029499769210815
2023-11-20,1.1032600402832031
2023-11-21,1.1061400175094604
2023-11-22,1.1080399751663208
2023-11-23,1.1040699481964111
2023-11-24,1.1084599494934082
2023-11-27,1.1115599870681763
2023-11-28,1.1118299961090088
2023-11-29,1.1145999431610107
2023-11-30,1.1083999872207642
2023-12-01,1.1047899723052979
2023-12-04,1.1031899452209473
2023-12-05,1.1022499799728394
2023-12-06,1.101930022239685
2023-12-07,1.0982799530029297
2023-12-08,1.1019500494003296
2023-12-11,1.1042499542236328
2023-12-12,1.10247004032135
2023-12-13,1.0999599695205688
2023-12-14,1.099269986152649
2023-12-15,1.1072200536727905
2023-12-18,1.1031999588012695
2023-12-19,1.096940040588379
2023-12-20,1.0953600406646729
2023-12-21,1.090019941329956
2023-12-22,1.0859500169754028
2023-12-25,1.085510015487671
2023-12-26,1.0871100425720215
2023-12-27,1.0861599445343018
2023-12-28,1.0783300399780273
2023-12-29,1.073889970779419
2024-01-01,1.0706499814987183
2024-01-02,1.0712000131607056
2024-01-03,1.0729999542236328
2024-01-04,1.0758999586105347
2024-01-05,1.078279972076416
2024-01-08,1.08187997341156
2024-01-09,1.0806299448013306
2024-01-10,1.0834200382232666
2024-01-11,1.0836999416351318
2024-01-12,1.0872999429702759
2024-01-15,1.0867500305175781
2024-01-16,1.0883699655532837
2024-01-17,1.0885000228881836
2024-01-18,1.095460057258606
2024-01-19,1.103219985961914
2024-01-22,1.102910041809082
2024-01-23,1.1043200492858887
2024-01-24,1.1035499572753906
2024-01-25,1.0975500345230103
2024-01-26,1.1016900539398193
2024-01-29,1.0971699953079224
2024-01-30,1.094920039176941
2024-01-31,1.0939799547195435
2024-02-01,1.0931799411773682
2024-02-02,1.093019962310791
2024-02-05,1.094249963760376
2024-02-06,1.0912799835205078
2024-02-07,1.0956000089645386
2024-02-08,1.1038000583648682
2024-02-09,1.1022499799728394
2024-02-12,1.1046099662780762
2024-02-13,1.105739951133728
2024-02-14,1.1171000003814697
2024-02-15,1.1124800443649292
2024-02-16,1.1083699464797974
2024-02-19,1.1105300188064575
2024-02-20,1.1110999584197998
2024-02-21,1.1132899522781372
2024-02-22,1.111109972000122
2024-02-23,1.1144100427627563
2024-02-26,1.1166900396347046
2024-02-27,1.1161099672317505
2024-02-28,1.1144499778747559
2024-02-29,1.1124600172042847
2024-03-01,1.1166599988937378
2024-03-04,1.1182500123977661
2024-03-05,1.1232399940490723
2024-03-06,1.122439980506897
2024-03-07,1.123420000076294
2024-03-08,1.124060034751892
2024-03-11,1.1279900074005127
2024-03-12,1.1245399713516235
2024-03-13,1.1225899457931519
2024-03-14,1.1244200468063354
2024-03-15,1.126979947090149
2024-03-18,1.1248699426651
2024-03-19,1.1294699907302856
2024-03-20,1.1300599575042725
2024-03-21,1.1333099603652954
2024-03-22,1.1365000009536743
2024-03-25,1.131100058555603
2024-03-26,1.1366599798202515
2024-03-27,1.1411199569702148
2024-03-28,1.142300009727478
2024-03-29,1.1375099420547485
2024-03-31,1.139799952507019
2024-04-01,1.1354800462722778
2024-04-02,1.1416300535202026
2024-04-03,1.142300009727478
2024-04-04,1.1394699811935425
2024-04-07,1.1402000188827515
2024-04-08,1.1454700231552124
2024-04-09,1.1447700262069702
2024-04-10,1.1446199417114258
2024-04-11,1.1422200202941895
2024-04-14,1.138700008392334
2024-04-15,1.1348400115966797
2024-04-16,1.1343799829483032
2024-04-17,1.1339399814605713
2024-04-18,1.1344000101089478
2024-04-21,1.1273599863052368
2024-04-22,1.1261199712753296
2024-04-23,1.1352100372314453
2024-04-24,1.139299988746643
2024-04-25,1.1413899660110474
2024-04-28,1.142799973487854
2024-04-29,1.1437900066375732
2024-04-30,1.148419976234436
2024-05-01,1.1488100290298462
2024-05-02,1.1406199932098389
2024-05-05,1.136080026626587
2024-05-06,1.1387100219726562
2024-05-07,1.1356699466705322
2024-05-08,1.134310007095337
2024-05-09,1.1345499753952026
2024-05-12,1.1350799798965454
2024-05-13,1.1404399871826172
2024-05-14,1.1411399841308594
2024-05-15,1.1426299810409546
2024-05-16,1.1480599641799927
2024-05-19,1.1548199653625488
2024-05-20,1.1567100286483765
2024-05-21,1.1581499576568604
2024-05-22,1.1641499996185303
2024-05-23,1.1604700088500977
2024-05-26,1.164199948310852
2024-05-27,1.1663000583648682
2024-05-28,1.1639399528503418
2024-05-29,1.1593400239944458
2024-05-30,1.1498099565505981
2024-06-02,1.1486599445343018
2024-06-03,1.1464899778366089
2024-06-04,1.1366000175476074
2024-06-05,1.141950011253357
2024-06-06,1.1378999948501587
2024-06-09,1.1404000520706177
2024-06-10,1.1409599781036377
2024-06-11,1.143720030784607
2024-06-12,1.1440000534057617
2024-06-13,1.140239953994751
2024-06-16,1.1296299695968628
2024-06-17,1.1294200420379639
2024-06-18,1.1236000061035156
2024-06-19,1.1249799728393555
2024-06-20,1.128559947013855
2024-06-23,1.1301000118255615
2024-06-24,1.1327400207519531
2024-06-25,1.1355400085449219
2024-06-26,1.132099986076355
2024-06-27,1.1361600160598755
2024-06-30,1.138659954071045
2024-07-01,1.1420199871063232
2024-07-02,1.146630048751831
2024-07-03,1.1481900215148926
2024-07-04,1.148210048675537
2024-07-07,1.1461999416351318
2024-07-08,1.1505500078201294
2024-07-09,1.1477500200271606
2024-07-10,1.155769944190979
2024-07-11,1.1578199863433838
2024-07-14,1.1629199981689453
2024-07-15,1.1613199710845947
2024-07-16,1.1591999530792236
2024-07-17,1.1476199626922607
2024-07-18,1.1490600109100342
2024-07-21,1.1484099626541138
2024-07-22,1.15038001537323
2024-07-23,1.1500799655914307
2024-07-24,1.1415799856185913
2024-07-25,1.1321099996566772
2024-07-28,1.1380200386047363
2024-07-29,1.1394799947738647
2024-07-30,1.1322499513626099
2024-07-31,1.1285799741744995
2024-08-01,1.111009955406189
2024-08-04,1.0947200059890747
2024-08-05,1.0931099653244019
2024-08-06,1.0814000368118286
2024-08-07,1.0893499851226807
2024-08-08,1.1049400568008423
2024-08-11,1.1025999784469604
2024-08-12,1.1041799783706665
2024-08-13,1.1131600141525269
2024-08-14,1.1092000007629395
2024-08-15,1.1219300031661987
2024-08-18,1.123170018196106
2024-08-19,1.1204299926757812
2024-08-20,1.1126099824905396
2024-08-21,1.114259958267212
2024-08-22,1.1154799461364746
2024-08-25,1.119439959526062
2024-08-26,1.1173900365829468
2024-08-27,1.1156699657440186
2024-08-28,1.1105600595474243
2024-08-29,1.1146999597549438
2024-09-01,1.115399956703186
2024-09-02,1.1187599897384644
2024-09-03,1.1145000457763672
2024-09-04,1.1119999885559082
2024-09-05,1.1118500232696533
2024-09-08,1.1082500219345093
2024-09-09,1.1101000308990479
2024-09-10,1.1073499917984009
2024-09-11,1.1116100549697876
2024-09-12,1.1160000562667847
2024-09-15,1.1134999990463257
2024-09-16,1.1157100200653076
2024-09-17,1.1143100261688232
2024-09-18,1.1185799837112427
2024-09-19,1.1259299516677856
2024-09-22,1.1327199935913086
2024-09-23,1.131100058555603
2024-09-24,1.129870057106018
2024-09-25,1.132599949836731
2024-09-26,1.1349200010299683
2024-09-29,1.125730037689209
2024-09-30,1.1306099891662598
2024-10-01,1.1232800483703613
2024-10-02,1.1273800134658813
2024-10-03,1.118280053138733
2024-10-06,1.1269099712371826
2024-10-07,1.1180599927902222
2024-10-08,1.1224000453948975
2024-10-09,1.1243900060653687
2024-10-10,1.1187700033187866
2024-10-13,1.119860053062439
2024-10-14,1.1266000270843506
2024-10-15,1.1269099712371826
2024-10-16,1.124060034751892
2024-10-17,1.1271100044250488
2024-10-20,1.128890037536621
2024-10-21,1.1235599517822266
2024-10-22,1.123610019683838
2024-10-23,1.1192400455474854
2024-10-24,1.1232099533081055
2024-10-28,1.125290036201477
2024-10-29,1.121940016746521
2024-10-30,1.1282999515533447
2024-10-31,1.122689962387085
2024-11-01,1.1136800050735474
2024-11-04,1.1237599849700928
2024-11-05,1.1194499731063843
2024-11-06,1.124750018119812
2024-11-07,1.128000020980835
2024-11-08,1.132930040359497
2024-11-11,1.1314400434494019
2024-11-12,1.1331299543380737
2024-11-13,1.1236200332641602
2024-11-14,1.1254500150680542
2024-11-15,1.1276999711990356
2024-11-18,1.1212400197982788
2024-11-19,1.1197799444198608
2024-11-20,1.119670033454895
2024-11-21,1.117900013923645
2024-11-22,1.1160600185394287
2024-11-25,1.121340036392212
2024-11-26,1.1138399839401245
2024-11-27,1.1142699718475342
2024-11-28,1.1184200048446655
2024-11-29,1.1200900077819824
2024-12-02,1.1202399730682373
2024-12-03,1.1217999458312988
2024-12-04,1.1233700513839722
2024-12-05,1.1223900318145752
2024-12-06,1.1207000017166138
2024-12-09,1.1201200485229492
2024-12-10,1.1200599670410156
2024-12-11,1.127959966659546
2024-12-12,1.1274000406265259
2024-12-13,1.1307200193405151
2024-12-16,1.1259700059890747
2024-12-17,1.1344900131225586
2024-12-18,1.1343599557876587
2024-12-19,1.1331499814987183
2024-12-20,1.1231000423431396
2024-12-23,1.1224499940872192
2024-12-24,1.126039981842041
2024-12-25,1.128499984741211
2024-12-26,1.1279300451278687
2024-12-27,1.1261199712753296
2024-12-30,1.1343200206756592
2024-12-31,1.1333500146865845
2025-01-02,1.1363099813461304
2025-01-03,1.1289600133895874
2025-01-06,1.129889965057373
2025-01-07,1.1322200298309326
2025-01-08,1.1346900463104248
2025-01-09,1.1258599758148193
2025-01-10,1.1217000484466553
2025-01-13,1.1188100576400757
2025-01-14,1.1202399730682373
2025-01-15,1.1141200065612793
2025-01-16,1.1166199445724487
2025-01-17,1.1147899627685547
2025-01-20,1.1130900382995605
2025-01-21,1.1172000169754028
2025-01-22,1.118299961090088
2025-01-23,1.1159800291061401
2025-01-24,1.1209299564361572
2025-01-27,1.129729986190796
2025-01-28,1.1263600587844849
2025-01-29,1.124690055847168
2025-01-30,1.1287200450897217
2025-01-31,1.1298500299453735
2025-02-03,1.1247700452804565
2025-02-04,1.1331900358200073
2025-02-05,1.1294200420379639
2025-02-06,1.1269500255584717
2025-02-07,1.125499963760376
2025-02-10,1.1284600496292114
2025-02-11,1.1262400150299072
2025-02-12,1.1367700099945068
2025-02-13,1.1370899677276611
2025-02-14,1.1347299814224243
2025-02-17,1.132290005683899
2025-02-18,1.1366000175476074
2025-02-19,1.140779972076416
2025-02-20,1.1380900144577026
2025-02-21,1.1378200054168701
2025-02-24,1.1364799737930298
2025-02-25,1.1321799755096436
2025-02-26,1.1308799982070923
2025-02-27,1.1340999603271484
2025-02-28,1.13372004032135
2025-03-03,1.1375199556350708
2025-03-04,1.138949990272522
2025-03-05,1.1380599737167358
2025-03-06,1.1480900049209595
2025-03-07,1.1381100416183472
2025-03-10,1.134559988975525
2025-03-11,1.1329200267791748
2025-03-12,1.1435199975967407
2025-03-13,1.1430699825286865
2025-03-14,1.1435600519180298
2025-03-17,1.143090009689331
2025-03-18,1.1442400217056274
2025-03-19,1.1396700143814087
2025-03-20,1.1401000022888184
2025-03-21,1.1429500579833984
2025-03-24,1.1410900354385376
2025-03-25,1.140720009803772
2025-03-26,1.1425199508666992
2025-03-27,1.1385400295257568
2025-03-28,1.1416499614715576
2025-03-30,1.1395800113677979
2025-03-31,1.1418700218200684
2025-04-01,1.1419099569320679
2025-04-02,1.1438000202178955
2025-04-03,1.1245100498199463
2025-04-06,1.0993499755859375
2025-04-07,1.0946500301361084
2025-04-08,1.0814599990844727
2025-04-09,1.0971100330352783
2025-04-10,1.0661900043487549
2025-04-13,1.0703400373458862
2025-04-14,1.074910044670105
2025-04-15,1.0858700275421143
2025-04-16,1.0768799781799316
2025-04-21,1.0820000171661377
2025-04-22,1.0964499711990356
2025-04-23,1.100659966468811
2025-04-24,1.1043399572372437
2025-04-27,1.1009999513626099
2025-04-28,1.1032700538635254
2025-04-29,1.1042100191116333
2025-04-30,1.100409984588623
2025-05-01,1.101199984550476
2025-05-04,1.0936700105667114
2025-05-05,1.092560052871704
2025-05-06,1.1025999784469604
2025-05-07,1.0951600074768066
2025-05-08,1.1008199453353882
2025-05-11,1.1078100204467773
2025-05-12,1.1132500171661377
2025-05-13,1.116760015487671
2025-05-14,1.1157499551773071
2025-05-15,1.1107100248336792
2025-05-18,1.1115100383758545
2025-05-19,1.1155099868774414
2025-05-20,1.1075299978256226
2025-05-21,1.107069969177246
2025-05-22,1.1116100549697876
2025-05-25,1.1131199598312378
2025-05-26,1.1128300428390503
2025-05-27,1.1178100109100342
2025-05-28,1.118149995803833
2025-05-29,1.1096299886703491
2025-06-01,1.107300043106079
2025-06-02,1.1060600280761719
2025-06-03,1.1133999824523926
2025-06-04,1.1084599494934082
2025-06-05,1.1125600337982178
2025-06-08,1.1117700338363647
2025-06-09,1.113219976425171
2025-06-10,1.110260009765625
2025-06-11,1.110450029373169
2025-06-12,1.1021000146865845
2025-06-15,1.1002800464630127
2025-06-16,1.1037800312042236
2025-06-17,1.096940040588379
2025-06-18,1.098680019378662
2025-06-19,1.1000900268554688
2025-06-22,1.098639965057373
2025-06-23,1.1005799770355225
2025-06-24,1.0961500406265259
2025-06-25,1.1002899408340454
2025-06-26,1.0990500450134277
2025-06-29,1.095080018043518
2025-06-30,1.088539958000183
2025-07-01,1.0867899656295776
2025-07-02,1.0805200338363647
2025-07-03,1.085279941558838
2025-07-06,1.083940029144287
2025-07-07,1.0858800411224365
2025-07-08,1.081130027770996
2025-07-09,1.07778000831604
2025-07-10,1.0818099975585938
2025-07-13,1.0751099586486816
2025-07-14,1.0713399648666382
2025-07-15,1.0733100175857544
2025-07-16,1.0740400552749634
2025-07-17,1.0784000158309937
2025-07-20,1.0747599601745605
2025-07-21,1.0765199661254883
2025-07-22,1.0730700492858887
2025-07-23,1.0755800008773804
2025-07-24,1.0737799406051636
2025-07-27,1.0687600374221802
2025-07-28,1.073099970817566
2025-07-29,1.0755599737167358
2025-07-30,1.0780400037765503
2025-07-31,1.0749800205230713
2025-08-03,1.0684599876403809
2025-08-04,1.0731500387191772
2025-08-05,1.0730799436569214
2025-08-06,1.0766500234603882
2025-08-07,1.0836999416351318
2025-08-10,1.0855300426483154
2025-08-11,1.0907599925994873
2025-08-12,1.0885000228881836
2025-08-13,1.0931700468063354
2025-08-14,1.0925500392913818
2025-08-17,1.093309998512268
2025-08-18,1.090559959411621
2025-08-19,1.089359998703003
2025-08-20,1.082610011100769
2025-08-21,1.0849900245666504
2025-08-24,1.0838600397109985
2025-08-25,1.0845799446105957
2025-08-26,1.0832600593566895
2025-08-27,1.0822700262069702
2025-08-28,1.0829499959945679
2025-08-31,1.0810500383377075
2025-09-01,1.083940029144287
2025-09-02,1.0776300430297852
2025-09-03,1.0803600549697876
2025-09-04,1.0822999477386475
2025-09-07,1.078279972076416
2025-09-08,1.0743800401687622
2025-09-09,1.0778000354766846
2025-09-10,1.0808500051498413
2025-09-11,1.0805200338363647
2025-09-14,1.0797300338745117
2025-09-15,1.0808299779891968
2025-09-16,1.072950005531311
2025-09-17,1.0744099617004395
2025-09-18,1.0742199420928955
2025-09-21,1.0716999769210815
2025-09-22,1.0707000494003296
2025-09-23,1.0701600313186646
2025-09-24,1.068969964981079
2025-09-25,1.0669000148773193
2025-09-28,1.069200038909912
2025-09-29,1.0713000297546387
2025-09-30,1.0705100297927856
2025-10-01,1.0741100311279297
2025-10-02,1.071679949760437
2025-10-05,1.0707800388336182
2025-10-06,1.0718499422073364
2025-10-07,1.0717099905014038
2025-10-08,1.0740100145339966
2025-10-09,1.0724600553512573
2025-10-12,1.069890022277832
2025-10-13,1.0722299814224243
2025-10-14,1.0676100254058838
2025-10-15,1.0676300525665283
2025-10-16,1.064579963684082
2025-10-19,1.065369963645935
2025-10-20,1.0621800422668457
2025-10-21,1.0646899938583374
2025-10-22,1.0628199577331543
2025-10-23,1.059540033340454
2025-10-27,1.060420036315918
2025-10-28,1.0599499940872192
2025-10-29,1.052690029144287
2025-10-30,1.0556199550628662
2025-10-31,1.0547200441360474
2025-11-03,1.0570399761199951
2025-11-04,1.0614299774169922
2025-11-05,1.0550600290298462
2025-11-06,1.0567599534988403
2025-11-07,1.059209942817688
2025-11-10,1.060439944267273
2025-11-11,1.0604300498962402
2025-11-12,1.0525399446487427
2025-11-13,1.0472899675369263
2025-11-14,1.0432000160217285
2025-11-17,1.0451200008392334
2025-11-18,1.0473500490188599
2025-11-19,1.0519599914550781
2025-11-20,1.0518699884414673
2025-11-21,1.053879976272583
2025-11-24,1.0590300559997559
2025-11-25,1.0596599578857422
2025-11-26,1.0630799531936646
2025-11-27,1.0641299486160278
2025-11-28,1.0652400255203247
2025-12-01,1.0634599924087524
2025-12-02,1.0629199743270874
2025-12-03,1.061229944229126
2025-12-04,1.0674599409103394
2025-12-05,1.0706700086593628
2025-12-08,1.0723400115966797
2025-12-09,1.07492995262146
2025-12-10,1.072160005569458
2025-12-11,1.0701299905776978
2025-12-12,1.0642499923706055
2025-12-15,1.06413996219635
2025-12-16,1.0649700164794922
2025-12-17,1.0674899816513062
2025-12-18,1.063439965248108
