,BIZD
2023-11-17,11.853808403015137
2023-11-20,11.913980484008789
2023-11-21,11.89893913269043
2023-11-22,11.936545372009277
2023-11-24,11.996716499328613
2023-11-27,11.966630935668945
2023-11-28,11.921503067016602
2023-11-29,11.89893913269043
2023-11-30,11.921503067016602
2023-12-01,11.981675148010254
2023-12-04,11.989194869995117
2023-12-05,11.929023742675781
2023-12-06,11.89893913269043
2023-12-07,12.011760711669922
2023-12-08,12.117061614990234
2023-12-11,12.079451560974121
2023-12-12,12.162188529968262
2023-12-13,12.229881286621094
2023-12-14,12.297575950622559
2023-12-15,12.259966850280762
2023-12-18,12.31261920928955
2023-12-19,12.380311965942383
2023-12-20,12.290054321289062
2023-12-21,12.320137977600098
2023-12-22,12.37278938293457
2023-12-26,12.432962417602539
2023-12-27,12.493335723876953
2023-12-28,12.516559600830078
2023-12-29,12.415931701660156
2024-01-02,12.446893692016602
2024-01-03,12.40819263458252
2024-01-04,12.710074424743652
2024-01-05,12.69459342956543
2024-01-08,12.75651741027832
2024-01-09,12.702333450317383
2024-01-10,12.702333450317383
2024-01-11,12.67137336730957
2024-01-12,12.686851501464844
2024-01-16,12.563002586364746
2024-01-17,12.555262565612793
2024-01-18,12.624927520751953
2024-01-19,12.655889511108398
2024-01-22,12.741037368774414
2024-01-23,12.75651741027832
2024-01-24,12.702333450317383
2024-01-25,12.764260292053223
2024-01-26,12.826183319091797
2024-01-29,12.764260292053223
2024-01-30,12.826183319091797
2024-01-31,12.601706504821777
2024-02-01,12.485596656799316
2024-02-02,12.508819580078125
2024-02-05,12.40819263458252
2024-02-06,12.369487762451172
2024-02-07,12.40819263458252
2024-02-08,12.392709732055664
2024-02-09,12.392709732055664
2024-02-12,12.501077651977539
2024-02-13,12.392709732055664
2024-02-14,12.454634666442871
2024-02-15,12.601706504821777
2024-02-16,12.648149490356445
2024-02-20,12.609448432922363
2024-02-21,12.601706504821777
2024-02-22,12.679110527038574
2024-02-23,12.69459342956543
2024-02-26,12.67137336730957
2024-02-27,12.655889511108398
2024-02-28,12.539782524108887
2024-02-29,12.601706504821777
2024-03-01,12.578485488891602
2024-03-04,12.601706504821777
2024-03-05,12.524299621582031
2024-03-06,12.632668495178223
2024-03-07,12.6636323928833
2024-03-08,12.69459342956543
2024-03-11,12.741037368774414
2024-03-12,12.779740333557129
2024-03-13,12.810702323913574
2024-03-14,12.609448432922363
2024-03-15,12.702333450317383
2024-03-18,12.655889511108398
2024-03-19,12.655889511108398
2024-03-20,12.717814445495605
2024-03-21,12.77199935913086
2024-03-22,12.741037368774414
2024-03-25,12.802962303161621
2024-03-26,12.880367279052734
2024-03-27,12.980996131896973
2024-03-28,13.081623077392578
2024-04-01,12.936819076538086
2024-04-02,12.976601600646973
2024-04-03,12.992513656616211
2024-04-04,12.873169898986816
2024-04-05,13.02433967590332
2024-04-08,13.040250778198242
2024-04-09,13.064119338989258
2024-04-10,13.02433967590332
2024-04-11,13.064119338989258
2024-04-12,12.904995918273926
2024-04-15,12.841343879699707
2024-04-16,12.865213394165039
2024-04-17,12.928864479064941
2024-04-18,13.016383171081543
2024-04-19,13.09594440460205
2024-04-22,13.207330703735352
2024-04-23,13.270980834960938
2024-04-24,13.286894798278809
2024-04-25,13.199376106262207
2024-04-26,13.318717956542969
2024-04-29,13.358500480651855
2024-04-30,13.247113227844238
2024-05-01,13.366456031799316
2024-05-02,13.247113227844238
2024-05-03,13.286894798278809
2024-05-06,13.461932182312012
2024-05-07,13.430106163024902
2024-05-08,13.39828109741211
2024-05-09,13.50966739654541
2024-05-10,13.565361022949219
2024-05-13,13.525580406188965
2024-05-14,13.605141639709473
2024-05-15,13.525580406188965
2024-05-16,13.50966739654541
2024-05-17,13.541492462158203
2024-05-20,13.58923053741455
2024-05-21,13.636966705322266
2024-05-22,13.541492462158203
2024-05-23,13.430106163024902
2024-05-24,13.55740737915039
2024-05-28,13.57331657409668
2024-05-29,13.55740737915039
2024-05-30,13.644923210144043
2024-05-31,13.78017807006836
2024-06-03,13.827917098999023
2024-06-04,13.740399360656738
2024-06-05,13.716527938842773
2024-06-06,13.692659378051758
2024-06-07,13.740399360656738
2024-06-10,13.700616836547852
2024-06-11,13.62105655670166
2024-06-12,13.652880668640137
2024-06-13,13.533536911010742
2024-06-14,13.525580406188965
2024-06-17,13.549449920654297
2024-06-18,13.493755340576172
2024-06-20,13.55740737915039
2024-06-21,13.525580406188965
2024-06-24,13.58923053741455
2024-06-25,13.541492462158203
2024-06-26,13.549449920654297
2024-06-27,13.636966705322266
2024-06-28,13.6131010055542
2024-07-01,13.58286190032959
2024-07-02,13.713622093200684
2024-07-03,13.819866180419922
2024-07-05,13.868900299072266
2024-07-08,13.877073287963867
2024-07-09,13.762657165527344
2024-07-10,13.852556228637695
2024-07-11,13.885246276855469
2024-07-12,13.877073287963867
2024-07-15,13.844383239746094
2024-07-16,13.819866180419922
2024-07-17,13.787175178527832
2024-07-18,13.680930137634277
2024-07-19,13.615549087524414
2024-07-22,13.738137245178223
2024-07-23,13.656413078308105
2024-07-24,13.525650978088379
2024-07-25,13.550168991088867
2024-07-26,13.680930137634277
2024-07-29,13.640069961547852
2024-07-30,13.754486083984375
2024-07-31,13.615549087524414
2024-08-01,13.525650978088379
2024-08-02,13.092504501342773
2024-08-05,12.667529106140137
2024-08-06,12.961743354797363
2024-08-07,12.855498313903809
2024-08-08,12.94539737701416
2024-08-09,12.920879364013672
2024-08-12,12.896363258361816
2024-08-13,12.91270637512207
2024-08-14,12.953570365905762
2024-08-15,13.100678443908691
2024-08-16,13.141539573669434
2024-08-19,13.198747634887695
2024-08-20,13.12519359588623
2024-08-21,13.206921577453613
2024-08-22,13.215092658996582
2024-08-23,13.280474662780762
2024-08-26,13.280474662780762
2024-08-27,13.345854759216309
2024-08-28,13.264128684997559
2024-08-29,13.345854759216309
2024-08-30,13.43575382232666
2024-09-03,13.362199783325195
2024-09-04,13.345854759216309
2024-09-05,13.354026794433594
2024-09-06,13.182401657104492
2024-09-09,13.215092658996582
2024-09-10,13.166058540344238
2024-09-11,13.190573692321777
2024-09-12,13.296819686889648
2024-09-13,13.43575382232666
2024-09-16,13.443926811218262
2024-09-17,13.337681770324707
2024-09-18,13.394889831542969
2024-09-19,13.525650978088379
2024-09-20,13.468442916870117
2024-09-23,13.501133918762207
2024-09-24,13.492961883544922
2024-09-25,13.329509735107422
2024-09-26,13.419407844543457
2024-09-27,13.533824920654297
2024-09-30,13.533824920654297
2024-10-01,13.435455322265625
2024-10-02,13.477494239807129
2024-10-03,13.55316162109375
2024-10-04,13.645646095275879
2024-10-07,13.578384399414062
2024-10-08,13.569976806640625
2024-10-09,13.55316162109375
2024-10-10,13.612016677856445
2024-10-11,13.628829956054688
2024-10-14,13.679277420043945
2024-10-15,13.704499244689941
2024-10-16,13.847429275512695
2024-10-17,13.839022636413574
2024-10-18,13.889467239379883
2024-10-21,13.96513843536377
2024-10-22,13.85583782196045
2024-10-23,13.796984672546387
2024-10-24,13.889467239379883
2024-10-25,13.85583782196045
2024-10-28,13.92309856414795
2024-10-29,13.771760940551758
2024-10-30,13.721315383911133
2024-10-31,13.662461280822754
2024-11-01,13.519530296325684
2024-11-04,13.368192672729492
2024-11-05,13.4522705078125
2024-11-06,13.738130569458008
2024-11-07,13.746539115905762
2024-11-08,13.721315383911133
2024-11-11,13.746539115905762
2024-11-12,13.654054641723633
2024-11-13,13.712908744812012
2024-11-14,13.712908744812012
2024-11-15,13.704499244689941
2024-11-18,13.805392265319824
2024-11-19,13.906286239624023
2024-11-20,13.85583782196045
2024-11-21,13.85583782196045
2024-11-22,14.015585899353027
2024-11-25,14.074438095092773
2024-11-26,14.057621955871582
2024-11-27,14.124882698059082
2024-11-29,14.242591857910156
2024-12-02,14.166923522949219
2024-12-03,14.166923522949219
2024-12-04,14.17533016204834
2024-12-05,14.141698837280273
2024-12-06,14.192144393920898
2024-12-09,14.158514022827148
2024-12-10,14.17533016204834
2024-12-11,14.158514022827148
2024-12-12,14.150106430053711
2024-12-13,14.158514022827148
2024-12-16,14.049214363098145
2024-12-17,13.998767852783203
2024-12-18,13.805392265319824
2024-12-19,13.93991470336914
2024-12-20,14.057621955871582
2024-12-23,14.066027641296387
2024-12-24,14.242591857910156
2024-12-26,14.335073471069336
2024-12-27,14.33939266204834
2024-12-30,14.322125434875488
2024-12-31,14.356656074523926
2025-01-02,14.486152648925781
2025-01-03,14.460254669189453
2025-01-06,14.348026275634766
2025-01-07,14.287591934204102
2025-01-08,14.244428634643555
2025-01-10,14.17536449432373
2025-01-13,14.235795974731445
2025-01-14,14.391189575195312
2025-01-15,14.46888542175293
2025-01-16,14.701977729797363
2025-01-17,14.727874755859375
2025-01-21,14.848738670349121
2025-01-22,14.848738670349121
2025-01-23,14.848738670349121
2025-01-24,14.900535583496094
2025-01-27,14.900535583496094
2025-01-28,14.986865997314453
2025-01-29,14.857369422912598
2025-01-30,15.004130363464355
2025-01-31,15.11635971069336
2025-02-03,15.107726097106934
2025-02-04,15.09909439086914
2025-02-05,14.978232383728027
2025-02-06,14.891901969909668
2025-02-07,14.891901969909668
2025-02-10,14.874635696411133
2025-02-11,14.891901969909668
2025-02-12,15.004130363464355
2025-02-13,15.073193550109863
2025-02-14,15.194058418273926
2025-02-18,15.332186698913574
2025-02-19,15.38398265838623
2025-02-20,15.297653198242188
2025-02-21,15.26312255859375
2025-02-24,15.176791191101074
2025-02-25,15.107726097106934
2025-02-26,14.935067176818848
2025-02-27,14.935067176818848
2025-02-28,15.150890350341797
2025-03-03,15.081829071044922
2025-03-04,14.77967643737793
2025-03-05,14.676077842712402
2025-03-06,14.442986488342285
2025-03-07,14.77967643737793
2025-03-10,14.607013702392578
2025-03-11,14.235795974731445
2025-03-12,14.218528747558594
2025-03-13,14.011338233947754
2025-03-14,14.235795974731445
2025-03-17,14.348026275634766
2025-03-18,14.451620101928711
2025-03-19,14.451620101928711
2025-03-20,14.486152648925781
2025-03-21,14.42572021484375
2025-03-24,14.641544342041016
2025-03-25,14.762406349182129
2025-03-26,14.66744613647461
2025-03-27,14.762406349182129
2025-03-28,14.555216789245605
2025-03-31,14.46888542175293
2025-04-01,14.628373146057129
2025-04-02,14.557490348815918
2025-04-03,14.2473783493042
2025-04-04,13.193002700805664
2025-04-07,12.599360466003418
2025-04-08,12.368992805480957
2025-04-09,13.272744178771973
2025-04-10,12.84744930267334
2025-04-11,12.820869445800781
2025-04-14,13.077818870544434
2025-04-15,13.237303733825684
2025-04-16,13.104397773742676
2025-04-17,13.343626976013184
2025-04-21,13.060097694396973
2025-04-22,13.299325942993164
2025-04-23,13.51197338104248
2025-04-24,13.680318832397461
2025-04-25,13.742341041564941
2025-04-28,13.822083473205566
2025-04-29,13.689179420471191
2025-04-30,13.49425220489502
2025-05-01,13.387928009033203
2025-05-02,13.618297576904297
2025-05-05,13.379068374633789
2025-05-06,13.476531982421875
2025-05-07,13.432229995727539
2025-05-08,13.573994636535645
2025-05-09,13.591715812683105
2025-05-12,13.990429878234863
2025-05-13,14.114474296569824
2025-05-14,14.10561466217041
2025-05-15,14.132194519042969
2025-05-16,14.238518714904785
2025-05-19,14.30940055847168
2025-05-20,14.30940055847168
2025-05-21,13.954988479614258
2025-05-22,13.954988479614258
2025-05-23,14.017010688781738
2025-05-27,14.265098571777344
2025-05-28,14.265098571777344
2025-05-29,14.282821655273438
2025-05-30,14.30053997039795
2025-06-02,14.176495552062988
2025-06-03,14.265098571777344
2025-06-04,14.21193790435791
2025-06-05,14.167635917663574
2025-06-06,14.327120780944824
2025-06-09,14.371421813964844
2025-06-10,14.424585342407227
2025-06-11,14.371421813964844
2025-06-12,14.398004531860352
2025-06-13,14.282821655273438
2025-06-16,14.220797538757324
2025-06-17,14.14991569519043
2025-06-18,14.282821655273438
2025-06-20,14.238518714904785
2025-06-23,14.09675407409668
2025-06-24,14.21193790435791
2025-06-25,14.21193790435791
2025-06-26,14.398004531860352
2025-06-27,14.353703498840332
2025-06-30,14.424585342407227
2025-07-01,14.496521949768066
2025-07-02,14.605792045593262
2025-07-03,14.769696235656738
2025-07-07,14.687744140625
2025-07-08,14.705955505371094
2025-07-09,14.724167823791504
2025-07-10,14.888072967529297
2025-07-11,15.042872428894043
2025-07-14,15.024662017822266
2025-07-15,15.006448745727539
2025-07-16,15.152142524719238
2025-07-17,15.316048622131348
2025-07-18,15.252307891845703
2025-07-21,15.042872428894043
2025-07-22,15.124826431274414
2025-07-23,15.243202209472656
2025-07-24,15.143035888671875
2025-07-25,15.188567161560059
2025-07-28,14.979131698608398
2025-07-29,14.860755920410156
2025-07-30,14.751485824584961
2025-07-31,14.733274459838867
2025-08-01,14.542051315307617
2025-08-04,14.514732360839844
2025-08-05,14.596687316894531
2025-08-06,14.532944679260254
2025-08-07,14.432781219482422
2025-08-08,14.532944679260254
2025-08-11,14.514732360839844
2025-08-12,14.569368362426758
2025-08-13,14.705955505371094
2025-08-14,14.651321411132812
2025-08-15,14.47830867767334
2025-08-18,14.505627632141113
2025-08-19,14.514732360839844
2025-08-20,14.514732360839844
2025-08-21,14.432781219482422
2025-08-22,14.514732360839844
2025-08-25,14.405463218688965
2025-08-26,14.496521949768066
2025-08-27,14.551156044006348
2025-08-28,14.596687316894531
2025-08-29,14.66042709350586
2025-09-02,14.596687316894531
2025-09-03,14.532944679260254
2025-09-04,14.614897727966309
2025-09-05,14.587579727172852
2025-09-08,14.605792045593262
2025-09-09,14.505627632141113
2025-09-10,14.460098266601562
2025-09-11,14.532944679260254
2025-09-12,14.432781219482422
2025-09-15,14.141393661499023
2025-09-16,14.032122611999512
2025-09-17,14.041228294372559
2025-09-18,14.205134391784668
2025-09-19,14.27798080444336
2025-09-22,13.922852516174316
2025-09-23,13.840900421142578
2025-09-24,13.658782005310059
2025-09-25,13.713418960571289
2025-09-26,13.695206642150879
2025-09-29,13.622359275817871
2025-09-30,13.604146957397461
2025-10-01,13.399229049682617
2025-10-02,13.605083465576172
2025-10-03,13.464729309082031
2025-10-06,13.399229049682617
2025-10-07,13.24015998840332
2025-10-08,13.146590232849121
2025-10-09,12.78166675567627
2025-10-10,12.622597694396973
2025-10-13,13.015591621398926
2025-10-14,13.29630184173584
2025-10-15,13.29630184173584
2025-10-16,13.006235122680664
2025-10-17,13.071734428405762
2025-10-20,13.146590232849121
2025-10-21,13.324372291564941
2025-10-22,13.268231391906738
2025-10-23,13.343088150024414
2025-10-24,13.408585548400879
2025-10-27,13.61444091796875
2025-10-28,13.651867866516113
2025-10-29,13.483442306518555
2025-10-30,13.29630184173584
2025-10-31,13.408585548400879
2025-11-03,13.446013450622559
2025-11-04,13.33372974395752
2025-11-05,13.324372291564941
2025-11-06,13.109162330627441
2025-11-07,13.277587890625
2025-11-10,13.277587890625
2025-11-11,13.343088150024414
2025-11-12,13.380515098571777
2025-11-13,13.286944389343262
2025-11-14,13.221446990966797
2025-11-17,12.968806266784668
2025-11-18,12.950093269348145
2025-11-19,12.996878623962402
2025-11-20,12.922021865844727
2025-11-21,13.137232780456543
2025-11-24,13.31501579284668
2025-11-25,13.474084854125977
2025-11-26,13.61444091796875
2025-11-28,13.698654174804688
2025-12-01,13.623797416687012
2025-12-02,13.605083465576172
2025-12-03,13.829651832580566
2025-12-04,13.913864135742188
2025-12-05,13.951292991638184
2025-12-08,13.988719940185547
2025-12-09,14.044861793518066
2025-12-10,14.082290649414062
2025-12-11,13.90450668334961
2025-12-12,13.885793685913086
2025-12-15,13.79222297668457
2025-12-16,13.745437622070312
2025-12-17,13.670581817626953
2025-12-18,13.633153915405273
2025-12-19,13.502156257629395
2025-12-22,13.502156257629395
2025-12-23,13.427300453186035
2025-12-24,13.455370903015137
2025-12-26,13.586370468139648
2025-12-29,13.549799919128418
2025-12-30,13.626787185668945
2025-12-31,13.646034240722656
2026-01-02,13.7230224609375
2026-01-05,13.905866622924805
2026-01-06,13.800009727478027
2026-01-07,13.443942070007324
2026-01-08,13.848127365112305
2026-01-09,13.800009727478027
2026-01-12,13.780762672424316
2026-01-13,13.694150924682617
2026-01-14,13.925114631652832
2026-01-15,14.050219535827637
2026-01-16,13.982854843139648
2026-01-20,13.790386199951172
2026-01-21,13.953984260559082
2026-01-22,13.953984260559082
2026-01-23,13.857749938964844
2026-01-26,13.674904823303223
2026-01-27,13.694150924682617
2026-01-28,13.58829402923584
2026-01-29,13.60754108428955
2026-01-30,13.47281265258789
2026-02-02,13.241849899291992
2026-02-03,12.943523406982422
2026-02-04,13.097497940063477
2026-02-05,12.712560653686523
2026-02-06,12.914652824401855
2026-02-09,13.068628311157227
2026-02-10,13.280344009399414
2026-02-11,13.241849899291992
2026-02-12,13.097497940063477
2026-02-13,12.914652824401855
2026-02-17,12.828042030334473
2026-02-18,12.933899879455566
2026-02-19,12.702937126159668
2026-02-20,12.664443969726562
2026-02-23,12.529716491699219
2026-02-24,12.664443969726562
2026-02-25,12.895405769348145
2026-02-26,12.664443969726562
2026-02-27,12.202519416809082
2026-03-02,12.414234161376953
2026-03-03,12.471975326538086
2026-03-04,12.577832221984863
2026-03-05,12.510468482971191
2026-03-06,12.346870422363281
2026-03-09,12.394988059997559
2026-03-10,12.298752784729004
2026-03-11,12.221765518188477
2026-03-12,12.038920402526855
2026-03-13,12.010049819946289
2026-03-16,12.067790985107422
2026-03-17,12.46235179901123
2026-03-18,12.414234161376953
2026-03-19,12.452727317810059
2026-03-20,12.221765518188477
2026-03-23,12.433481216430664
2026-03-24,12.212141990661621
2026-03-25,12.327624320983887
2026-03-26,12.16402530670166
2026-03-27,11.91381549835205
2026-03-30,12.038920402526855
2026-03-31,12.317999839782715
2026-04-01,12.109999656677246
2026-04-02,12.369999885559082
2026-04-06,12.529999732971191
2026-04-07,12.399999618530273
2026-04-08,12.390000343322754
2026-04-09,12.300000190734863
2026-04-10,12.359999656677246
2026-04-13,12.510000228881836
2026-04-14,12.850000381469727
2026-04-15,13.170000076293945
2026-04-16,12.960000038146973
2026-04-17,13.199999809265137
2026-04-20,13.180000305175781
2026-04-21,12.880000114440918
2026-04-22,12.989999771118164
2026-04-23,12.710000038146973
2026-04-24,12.699999809265137
2026-04-27,12.729999542236328
2026-04-28,12.90999984741211
2026-04-29,12.760000228881836
2026-04-30,13.149999618530273
2026-05-01,13.289999961853027
2026-05-04,13.300000190734863
2026-05-05,13.359999656677246
2026-05-06,13.270000457763672
2026-05-07,13.029999732971191
2026-05-08,12.899999618530273
2026-05-11,12.619999885559082
2026-05-12,12.670000076293945
2026-05-13,12.569999694824219
2026-05-14,12.630000114440918
2026-05-15,12.609999656677246
2026-05-18,12.520000457763672
2026-05-19,12.40999984741211
2026-05-20,12.510000228881836
2026-05-21,12.520000457763672
2026-05-22,12.380000114440918
2026-05-26,12.569999694824219
2026-05-27,12.569999694824219
2026-05-28,12.59000015258789
2026-05-29,12.630000114440918
2026-06-01,12.800000190734863
2026-06-02,12.710000038146973
2026-06-03,12.420000076293945
2026-06-04,12.699999809265137
2026-06-05,12.489999771118164
2026-06-08,12.449999809265137
2026-06-09,12.59000015258789
2026-06-10,12.609999656677246
2026-06-11,12.619999885559082
2026-06-12,12.710000038146973
2026-06-15,12.539999961853027
2026-06-16,12.619999885559082
2026-06-17,12.34000015258789
2026-06-18,12.359999656677246
2026-06-22,12.220000267028809
2026-06-23,12.300000190734863
2026-06-24,12.210000038146973
2026-06-25,12.25
2026-06-26,12.4399995803833
2026-06-29,12.670000076293945
2026-06-30,12.65999984741211
