,IGF
2023-11-16,40.55027389526367
2023-11-17,41.04854965209961
2023-11-20,41.148197174072266
2023-11-21,41.08478546142578
2023-11-22,41.20255661010742
2023-11-24,41.52870178222656
2023-11-27,41.429046630859375
2023-11-28,41.619293212890625
2023-11-29,41.537757873535156
2023-11-30,41.72800827026367
2023-12-01,42.18098449707031
2023-12-04,41.90919876098633
2023-12-05,41.673648834228516
2023-12-06,41.9816780090332
2023-12-07,41.91825866699219
2023-12-08,42.04509353637695
2023-12-11,41.945438385009766
2023-12-12,41.84577941894531
2023-12-13,42.89667892456055
2023-12-14,43.458370208740234
2023-12-15,42.87856674194336
2023-12-18,43.03257369995117
2023-12-19,43.48554611206055
2023-12-20,42.7532958984375
2023-12-21,43.214996337890625
2023-12-22,43.34427261352539
2023-12-26,43.59358215332031
2023-12-27,43.667457580566406
2023-12-28,43.63975143432617
2023-12-29,43.44584274291992
2024-01-02,43.39044189453125
2024-01-03,43.27962875366211
2024-01-04,43.28886795043945
2024-01-05,43.538185119628906
2024-01-08,43.64898681640625
2024-01-09,43.36273956298828
2024-01-10,43.59358215332031
2024-01-11,43.12265396118164
2024-01-12,43.35350799560547
2024-01-16,42.531681060791016
2024-01-17,41.94070053100586
2024-01-18,41.765262603759766
2024-01-19,41.839134216308594
2024-01-22,41.72832107543945
2024-01-23,41.58058166503906
2024-01-24,41.51594161987305
2024-01-25,42.005348205566406
2024-01-26,42.134620666503906
2024-01-29,42.180789947509766
2024-01-30,42.19926071166992
2024-01-31,41.894535064697266
2024-02-01,42.39316940307617
2024-02-02,41.92223358154297
2024-02-05,41.58058166503906
2024-02-06,41.857601165771484
2024-02-07,41.682151794433594
2024-02-08,41.38666534423828
2024-02-09,41.21122741699219
2024-02-12,41.442073822021484
2024-02-13,40.72181701660156
2024-02-14,40.81416320800781
2024-02-15,41.54364776611328
2024-02-16,41.497474670410156
2024-02-20,41.81142807006836
2024-02-21,42.09768295288086
2024-02-22,42.06998062133789
2024-02-23,42.245426177978516
2024-02-26,41.700618743896484
2024-02-27,42.01457977294922
2024-02-28,41.959171295166016
2024-02-29,42.14385223388672
2024-03-01,42.0238151550293
2024-03-04,42.116153717041016
2024-03-05,42.19926071166992
2024-03-06,42.513214111328125
2024-03-07,42.80870056152344
2024-03-08,42.89180374145508
2024-03-11,42.94720458984375
2024-03-12,42.882568359375
2024-03-13,43.14112091064453
2024-03-14,42.83639907836914
2024-03-15,42.80870056152344
2024-03-18,42.80870056152344
2024-03-19,42.93797302246094
2024-03-20,43.31657028198242
2024-03-21,43.214996337890625
2024-03-22,43.1688232421875
2024-03-25,43.44584274291992
2024-03-26,43.325801849365234
2024-03-27,43.981414794921875
2024-03-28,43.9721794128418
2024-04-01,43.87060546875
2024-04-02,43.89830780029297
2024-04-03,43.9721794128418
2024-04-04,43.787498474121094
2024-04-05,43.81520080566406
2024-04-08,43.99988555908203
2024-04-09,44.16609191894531
2024-04-10,43.35350799560547
2024-04-11,43.17805480957031
2024-04-12,42.799468994140625
2024-04-15,42.31005859375
2024-04-16,41.78372573852539
2024-04-17,42.25465774536133
2024-04-18,42.49474334716797
2024-04-19,42.910274505615234
2024-04-22,43.298099517822266
2024-04-23,43.79673385620117
2024-04-24,43.72285842895508
2024-04-25,43.99065017700195
2024-04-26,43.87060546875
2024-04-29,44.2861328125
2024-04-30,43.68592834472656
2024-05-01,43.79673385620117
2024-05-02,44.4708137512207
2024-05-03,44.766300201416016
2024-05-06,45.006385803222656
2024-05-07,45.29263687133789
2024-05-08,45.5881233215332
2024-05-09,46.11445999145508
2024-05-10,46.28067398071289
2024-05-13,46.20680236816406
2024-05-14,46.391483306884766
2024-05-15,46.73313522338867
2024-05-16,46.696197509765625
2024-05-17,46.81624221801758
2024-05-20,46.78853988647461
2024-05-21,46.807010650634766
2024-05-22,46.456119537353516
2024-05-23,45.81897735595703
2024-05-24,46.03135299682617
2024-05-28,45.89284896850586
2024-05-29,45.29263687133789
2024-05-30,45.846675872802734
2024-05-31,46.55768966674805
2024-06-03,46.132930755615234
2024-06-04,46.22526931762695
2024-06-05,46.38224411010742
2024-06-06,46.299137115478516
2024-06-07,45.689701080322266
2024-06-10,45.93901824951172
2024-06-11,45.338016510009766
2024-06-12,45.450706481933594
2024-06-13,45.44131088256836
2024-06-14,45.05629348754883
2024-06-17,44.70884323120117
2024-06-18,45.15019989013672
2024-06-20,45.450706481933594
2024-06-21,45.22532653808594
2024-06-24,45.68546676635742
2024-06-25,45.572776794433594
2024-06-26,45.09385681152344
2024-06-27,45.15959167480469
2024-06-28,44.99994659423828
2024-07-01,45.04690170288086
2024-07-02,45.13142013549805
2024-07-03,45.71363830566406
2024-07-05,45.75120162963867
2024-07-08,45.704246520996094
2024-07-09,45.826324462890625
2024-07-10,46.286468505859375
2024-07-11,46.72782516479492
2024-07-12,47.09406280517578
2024-07-15,46.483673095703125
2024-07-16,46.774784088134766
2024-07-17,46.784175872802734
2024-07-18,46.56819152832031
2024-07-19,46.56819152832031
2024-07-22,46.971981048583984
2024-07-23,46.66209411621094
2024-07-24,46.62453079223633
2024-07-25,46.30524826049805
2024-07-26,46.70905303955078
2024-07-29,46.586971282958984
2024-07-30,46.943809509277344
2024-07-31,47.01893615722656
2024-08-01,47.01893615722656
2024-08-02,46.90625
2024-08-05,45.8545036315918
2024-08-06,46.14561080932617
2024-08-07,46.47428512573242
2024-08-08,46.878074645996094
2024-08-09,46.86868667602539
2024-08-12,46.96259307861328
2024-08-13,47.5729866027832
2024-08-14,47.657501220703125
2024-08-15,47.864097595214844
2024-08-16,48.12702941894531
2024-08-19,48.615352630615234
2024-08-20,48.28667449951172
2024-08-21,48.502662658691406
2024-08-22,48.38997268676758
2024-08-23,49.0097541809082
2024-08-26,48.87828063964844
2024-08-27,48.68108367919922
2024-08-28,48.68108367919922
2024-08-29,48.98158264160156
2024-08-30,49.1412239074707
2024-09-03,49.028533935546875
2024-09-04,49.235130310058594
2024-09-05,49.31964874267578
2024-09-06,48.925235748291016
2024-09-09,49.216346740722656
2024-09-10,49.216346740722656
2024-09-11,49.235130310058594
2024-09-12,49.68587875366211
2024-09-13,50.10845947265625
2024-09-16,50.502864837646484
2024-09-17,50.61555862426758
2024-09-18,50.32444381713867
2024-09-19,50.277488708496094
2024-09-20,50.634334564208984
2024-09-23,51.2071647644043
2024-09-24,51.16960144042969
2024-09-25,50.916053771972656
2024-09-26,51.000572204589844
2024-09-27,51.2353401184082
2024-09-30,51.113258361816406
2024-10-01,51.225948333740234
2024-10-02,51.27289962768555
2024-10-03,51.094478607177734
2024-10-04,51.319854736328125
2024-10-07,50.99117660522461
2024-10-08,50.71884536743164
2024-10-09,50.73762893676758
2024-10-10,50.690677642822266
2024-10-11,51.10386657714844
2024-10-14,51.4701042175293
2024-10-15,51.4701042175293
2024-10-16,51.94902801513672
2024-10-17,51.69548034667969
2024-10-18,51.90207290649414
2024-10-21,51.41375732421875
2024-10-22,51.26350784301758
2024-10-23,51.197776794433594
2024-10-24,51.282291412353516
2024-10-25,50.74702072143555
2024-10-28,51.282291412353516
2024-10-29,50.54043197631836
2024-10-30,50.4371337890625
2024-10-31,50.45591354370117
2024-11-01,49.79856872558594
2024-11-04,49.87369918823242
2024-11-05,50.596771240234375
2024-11-06,50.277488708496094
2024-11-07,50.68128967285156
2024-11-08,50.80336380004883
2024-11-11,50.97239685058594
2024-11-12,50.277488708496094
2024-11-13,50.08028793334961
2024-11-14,50.10845947265625
2024-11-15,50.568599700927734
2024-11-18,51.094478607177734
2024-11-19,51.48888397216797
2024-11-20,51.39497375488281
2024-11-21,51.96780776977539
2024-11-22,51.88329315185547
2024-11-25,51.89268112182617
2024-11-26,51.88329315185547
2024-11-27,52.21195983886719
2024-11-29,52.305870056152344
2024-12-02,51.53583526611328
2024-12-03,51.49827194213867
2024-12-04,51.40436935424805
2024-12-05,52.202571868896484
2024-12-06,51.4701042175293
2024-12-09,51.18838119506836
2024-12-10,50.728240966796875
2024-12-11,50.54043197631836
2024-12-12,50.25870895385742
2024-12-13,50.24931335449219
2024-12-16,49.94881820678711
2024-12-17,49.80472183227539
2024-12-18,48.65956497192383
2024-12-19,48.85996627807617
2024-12-20,49.508888244628906
2024-12-23,49.900150299072266
2024-12-24,50.02420425415039
2024-12-26,50.0623779296875
2024-12-27,49.93832015991211
2024-12-30,49.93832015991211
2024-12-31,49.881065368652344
2025-01-02,50.262779235839844
2025-01-03,50.577701568603516
2025-01-06,50.69221496582031
2025-01-07,50.539527893066406
2025-01-08,50.329586029052734
2025-01-10,49.69974899291992
2025-01-13,49.585227966308594
2025-01-14,50.34866714477539
2025-01-15,50.95941925048828
2025-01-16,51.388851165771484
2025-01-17,51.75148391723633
2025-01-21,52.3336067199707
2025-01-22,51.59879684448242
2025-01-23,51.837371826171875
2025-01-24,52.01868438720703
2025-01-27,51.08347702026367
2025-01-28,50.83536148071289
2025-01-29,50.85445022583008
2025-01-30,51.51291275024414
2025-01-31,50.75901412963867
2025-02-03,50.892616271972656
2025-02-04,50.911705017089844
2025-02-05,51.37930679321289
2025-02-06,51.17890930175781
2025-02-07,50.9307861328125
2025-02-10,51.50337219238281
2025-02-11,51.65605545043945
2025-02-12,51.62742614746094
2025-02-13,51.89462661743164
2025-02-14,51.68468475341797
2025-02-18,51.94234085083008
2025-02-19,51.80874252319336
2025-02-20,51.78965759277344
2025-02-21,51.16936111450195
2025-02-24,51.13119125366211
2025-02-25,50.95941925048828
2025-02-26,51.054847717285156
2025-02-27,50.43455505371094
2025-02-28,51.026222229003906
2025-03-03,50.78764343261719
2025-03-04,50.72084426879883
2025-03-05,50.77810287475586
2025-03-06,49.89060592651367
2025-03-07,50.539527893066406
2025-03-10,50.396385192871094
2025-03-11,50.37730026245117
2025-03-12,50.34866714477539
2025-03-13,50.329586029052734
2025-03-14,51.407936096191406
2025-03-17,52.07594680786133
2025-03-18,51.741939544677734
2025-03-19,52.08549118041992
2025-03-20,52.152286529541016
2025-03-21,51.76103210449219
2025-03-24,52.05685806274414
2025-03-25,52.095027923583984
2025-03-26,51.94234085083008
2025-03-27,51.904170989990234
2025-03-28,51.98051452636719
2025-03-31,52.17137145996094
2025-04-01,52.409950256347656
2025-04-02,52.85846710205078
2025-04-03,52.57217788696289
2025-04-04,49.60432052612305
2025-04-07,48.5927619934082
2025-04-08,48.23967361450195
2025-04-09,50.43455505371094
2025-04-10,50.34866714477539
2025-04-11,51.35068130493164
2025-04-14,52.028228759765625
2025-04-15,52.13320541381836
2025-04-16,52.3336067199707
2025-04-17,52.89664077758789
2025-04-21,52.161834716796875
2025-04-22,53.116127014160156
2025-04-23,53.135215759277344
2025-04-24,53.75550842285156
2025-04-25,53.736419677734375
2025-04-28,54.0704231262207
2025-04-29,54.03225326538086
2025-04-30,53.81276321411133
2025-05-01,53.87002182006836
2025-05-02,54.51894760131836
2025-05-05,54.499855041503906
2025-05-06,54.957916259765625
2025-05-07,55.177406311035156
2025-05-08,54.61437225341797
2025-05-09,54.7193489074707
2025-05-12,54.23265838623047
2025-05-13,54.51894760131836
2025-05-14,54.52848434448242
2025-05-15,55.45415496826172
2025-05-16,55.75952911376953
2025-05-19,56.07444763183594
2025-05-20,56.408447265625
2025-05-21,55.854957580566406
2025-05-22,55.50186538696289
2025-05-23,56.05535888671875
2025-05-27,56.27485275268555
2025-05-28,55.72135543823242
2025-05-29,56.026729583740234
2025-05-30,56.3034782409668
2025-06-02,56.91422653198242
2025-06-03,56.70427703857422
2025-06-04,56.45616149902344
2025-06-05,56.66611099243164
2025-06-06,56.885597229003906
2025-06-09,56.35118865966797
2025-06-10,56.437076568603516
2025-06-11,56.59931182861328
2025-06-12,57.09554672241211
2025-06-13,56.70427703857422
2025-06-16,56.63926696777344
2025-06-17,56.154090881347656
2025-06-18,56.183204650878906
2025-06-20,56.018245697021484
2025-06-23,56.41608810424805
2025-06-24,56.67808532714844
2025-06-25,56.328758239746094
2025-06-26,56.90126419067383
2025-06-27,56.94977951049805
2025-06-30,57.44466018676758
2025-07-01,57.328216552734375
2025-07-02,57.260292053222656
2025-07-03,57.299102783203125
2025-07-07,56.852745056152344
2025-07-08,56.61016082763672
2025-07-09,56.775115966796875
2025-07-10,57.095333099365234
2025-07-11,56.94977951049805
2025-07-14,57.260292053222656
2025-07-15,56.561641693115234
2025-07-16,56.804229736328125
2025-07-17,56.94007873535156
2025-07-18,57.36703109741211
2025-07-21,57.35732650756836
2025-07-22,57.648433685302734
2025-07-23,57.65813064575195
2025-07-24,57.4931755065918
2025-07-25,57.59991455078125
2025-07-28,56.9594841003418
2025-07-29,57.425254821777344
2025-07-30,57.40584182739258
2025-07-31,57.328216552734375
2025-08-01,57.44466018676758
2025-08-04,58.2597541809082
2025-08-05,58.19182586669922
2025-08-06,58.27915954589844
2025-08-07,58.58967208862305
2025-08-08,58.51204299926758
2025-08-11,58.57996368408203
2025-08-12,58.948699951171875
2025-08-13,59.171878814697266
2025-08-14,59.07484817504883
2025-08-15,59.1912841796875
2025-08-18,58.948699951171875
2025-08-19,59.1330680847168
2025-08-20,59.492095947265625
2025-08-21,59.36594772338867
2025-08-22,59.60853958129883
2025-08-25,58.85166931152344
2025-08-26,58.871070861816406
2025-08-27,58.7740364074707
2025-08-28,58.81285095214844
2025-08-29,58.5605583190918
2025-09-02,57.97835159301758
2025-09-03,57.861907958984375
2025-09-04,58.05598068237305
2025-09-05,58.094791412353516
2025-09-08,58.03657531738281
2025-09-09,58.162715911865234
2025-09-10,58.57026672363281
2025-09-11,59.09425354003906
2025-09-12,59.27861785888672
2025-09-15,59.34654235839844
2025-09-16,58.90988540649414
2025-09-17,58.91958999633789
2025-09-18,58.638187408447266
2025-09-19,58.5605583190918
2025-09-22,58.948699951171875
2025-09-23,59.03602981567383
2025-09-24,59.006919860839844
2025-09-25,58.74492645263672
2025-09-26,59.210693359375
2025-09-29,59.10395812988281
2025-09-30,59.3077278137207
2025-10-01,59.50179672241211
2025-10-02,59.424171447753906
2025-10-03,59.783199310302734
2025-10-06,59.81230926513672
2025-10-07,59.7637939453125
2025-10-08,60.016082763671875
2025-10-09,59.56972122192383
2025-10-10,59.259212493896484
2025-10-13,59.6473503112793
2025-10-14,59.97726821899414
2025-10-15,60.3945198059082
2025-10-16,60.025787353515625
2025-10-17,60.2004508972168
2025-10-20,60.28778076171875
2025-10-21,59.60853958129883
2025-10-22,59.928749084472656
2025-10-23,59.967567443847656
2025-10-24,60.045196533203125
2025-10-27,60.2586669921875
2025-10-28,60.03548812866211
2025-10-29,59.56972122192383
2025-10-30,59.40476608276367
2025-10-31,59.1912841796875
2025-11-03,59.45328140258789
2025-11-04,59.16217803955078
2025-11-05,59.54061508178711
2025-11-06,59.3271369934082
2025-11-07,59.82201385498047
2025-11-10,60.11311721801758
2025-11-11,60.51095962524414
2025-11-12,60.637107849121094
2025-11-13,60.025787353515625
2025-11-14,60.33629608154297
2025-11-17,60.016082763671875
2025-11-18,59.744388580322266
2025-11-19,59.579429626464844
2025-11-20,59.1912841796875
2025-11-21,59.530906677246094
2025-11-24,59.98697280883789
2025-11-25,60.326595306396484
2025-11-26,60.86998748779297
2025-11-28,61.190208435058594
2025-12-01,60.7147331237793
2025-12-02,60.51095962524414
2025-12-03,60.588584899902344
2025-12-04,60.48185348510742
2025-12-05,60.16163635253906
2025-12-08,59.86082458496094
2025-12-09,59.71527862548828
2025-12-10,59.734683990478516
2025-12-11,60.34600067138672
2025-12-12,60.2004508972168
2025-12-15,60.42362976074219
2025-12-16,59.936485290527344
2025-12-17,59.8773193359375
2025-12-18,60.02523422241211
2025-12-19,59.9266242980957
2025-12-22,60.2816276550293
2025-12-23,60.89302444458008
2025-12-24,60.95219039916992
2025-12-26,60.97191619873047
2025-12-29,60.863441467285156
2025-12-30,60.863441467285156
2025-12-31,60.50843811035156
2026-01-02,61.08038330078125
2026-01-05,60.97191619873047
2026-01-06,60.843719482421875
2026-01-07,60.47885513305664
2026-01-08,60.82399368286133
2026-01-09,60.94232940673828
2026-01-12,60.991634368896484
2026-01-13,60.64649200439453
2026-01-14,60.96205139160156
2026-01-15,60.991634368896484
2026-01-16,61.376224517822266
2026-01-20,61.25788879394531
2026-01-21,61.603031158447266
2026-01-22,61.98761749267578
2026-01-23,62.165122985839844
2026-01-26,62.52012634277344
2026-01-27,63.535831451416016
2026-01-28,63.456939697265625
2026-01-29,63.89083480834961
2026-01-30,63.516109466552734
2026-02-02,63.07235336303711
2026-02-03,63.959861755371094
2026-02-04,63.80207824707031
2026-02-05,64.01902770996094
2026-02-06,64.81779479980469
2026-02-09,65.50807189941406
2026-02-10,65.67571258544922
2026-02-11,66.513916015625
2026-02-12,66.45475006103516
2026-02-13,67.40142822265625
2026-02-17,67.66768646240234
2026-02-18,67.03656768798828
2026-02-19,66.99711608886719
2026-02-20,67.60851287841797
2026-02-23,67.72684478759766
2026-02-24,67.924072265625
2026-02-25,68.18046569824219
2026-02-26,68.2889404296875
2026-02-27,68.40727233886719
2026-03-02,68.03253936767578
2026-03-03,66.82947540283203
2026-03-04,67.2042007446289
2026-03-05,66.36600494384766
2026-03-06,66.16876983642578
2026-03-09,66.20822143554688
2026-03-10,66.01100158691406
2026-03-11,65.90252685546875
2026-03-12,65.66584777832031
2026-03-13,65.57710266113281
2026-03-16,66.31669616699219
2026-03-17,66.50405883789062
2026-03-18,65.63626861572266
2026-03-19,65.96168518066406
2026-03-20,64.39376068115234
2026-03-23,65.0248794555664
2026-03-24,65.42918395996094
2026-03-25,65.9321060180664
2026-03-26,65.4587631225586
2026-03-27,65.4587631225586
2026-03-30,65.54751586914062
2026-03-31,66.07015991210938
2026-04-01,66.287109375
2026-04-02,66.74072265625
2026-04-06,66.71114349365234
2026-04-07,66.7505874633789
2026-04-08,67.7958755493164
2026-04-09,68.07199096679688
2026-04-10,67.65782165527344
2026-04-13,67.04642486572266
2026-04-14,66.96753692626953
2026-04-15,66.58293914794922
2026-04-16,66.43502807617188
2026-04-17,66.62239074707031
2026-04-20,66.40544128417969
2026-04-21,65.67571258544922
2026-04-22,65.94197082519531
2026-04-23,66.4153060913086
2026-04-24,66.80975341796875
2026-04-27,66.36600494384766
2026-04-28,66.60266876220703
2026-04-29,65.61654663085938
2026-04-30,67.57892608642578
2026-05-01,67.19434356689453
2026-05-04,66.61253356933594
2026-05-05,67.05628204345703
2026-05-06,67.00697326660156
2026-05-07,66.16876983642578
2026-05-08,66.05044555664062
2026-05-11,66.48432922363281
2026-05-12,66.43502807617188
2026-05-13,66.1589126586914
2026-05-14,66.3857192993164
2026-05-15,65.13334655761719
2026-05-18,65.71515655517578
2026-05-19,65.81376647949219
2026-05-20,66.26738739013672
2026-05-21,66.55335998535156
2026-05-22,66.46461486816406
2026-05-26,66.71114349365234
2026-05-27,66.20822143554688
2026-05-28,65.86307525634766
2026-05-29,65.67571258544922
2026-06-01,64.81779479980469
2026-06-02,65.75460052490234
2026-06-03,65.3798828125
2026-06-04,65.79405212402344
2026-06-05,65.26154327392578
2026-06-08,64.78820037841797
2026-06-09,65.07418060302734
2026-06-10,65.13334655761719
2026-06-11,65.9222412109375
2026-06-12,66.36600494384766
2026-06-15,66.6500015258789
2026-06-16,66.7300033569336
2026-06-17,65.9800033569336
2026-06-18,66.36000061035156
2026-06-22,66.37999725341797
2026-06-23,66.36000061035156
2026-06-24,66.5999984741211
2026-06-25,67.31999969482422
2026-06-26,67.41999816894531
2026-06-29,67.37000274658203
2026-06-30,66.5999984741211
