,ZGLD.SW
2024-05-10,639.7999877929688
2024-05-13,631.2999877929688
2024-05-14,636.5
2024-05-15,641.9000244140625
2024-05-16,643.0
2024-05-17,652.2999877929688
2024-05-21,659.5
2024-05-22,650.9000244140625
2024-05-23,639.0999755859375
2024-05-24,638.2000122070312
2024-05-27,641.4000244140625
2024-05-28,641.0
2024-05-29,637.0999755859375
2024-05-30,631.7000122070312
2024-05-31,627.5999755859375
2024-06-03,625.5
2024-06-04,617.5
2024-06-05,627.2999877929688
2024-06-06,631.4000244140625
2024-06-07,617.5
2024-06-10,616.0999755859375
2024-06-11,620.4000244140625
2024-06-12,618.4000244140625
2024-06-13,615.7000122070312
2024-06-14,618.7000122070312
2024-06-17,614.9000244140625
2024-06-18,613.2999877929688
2024-06-19,613.5
2024-06-20,625.4000244140625
2024-06-21,620.4000244140625
2024-06-24,621.4000244140625
2024-06-25,618.7999877929688
2024-06-26,615.7999877929688
2024-06-27,622.9000244140625
2024-06-28,623.9000244140625
2024-07-01,627.7999877929688
2024-07-02,627.4000244140625
2024-07-03,634.0
2024-07-04,632.5999755859375
2024-07-05,638.7999877929688
2024-07-08,632.9000244140625
2024-07-09,629.9000244140625
2024-07-10,637.2999877929688
2024-07-11,645.5999755859375
2024-07-12,643.0999755859375
2024-07-15,650.5999755859375
2024-07-16,657.5999755859375
2024-07-17,649.9000244140625
2024-07-18,650.7000122070312
2024-07-19,637.0999755859375
2024-07-22,632.4000244140625
2024-07-23,639.2999877929688
2024-07-24,639.7999877929688
2024-07-25,620.5999755859375
2024-07-26,627.9000244140625
2024-07-29,628.0
2024-07-30,630.4000244140625
2024-07-31,635.4000244140625
2024-08-02,620.7000122070312
2024-08-05,611.0999755859375
2024-08-06,605.9000244140625
2024-08-07,618.5999755859375
2024-08-08,623.9000244140625
2024-08-09,626.4000244140625
2024-08-12,635.7999877929688
2024-08-13,636.5999755859375
2024-08-14,630.7000122070312
2024-08-15,638.0999755859375
2024-08-16,645.0
2024-08-19,645.5
2024-08-20,642.9000244140625
2024-08-21,637.5
2024-08-22,629.5999755859375
2024-08-23,636.5
2024-08-26,635.5
2024-08-27,632.9000244140625
2024-08-28,629.4000244140625
2024-08-29,638.4000244140625
2024-08-30,634.0
2024-09-02,634.9000244140625
2024-09-03,629.7000122070312
2024-09-04,631.9000244140625
2024-09-05,633.2000122070312
2024-09-06,631.0
2024-09-09,630.0
2024-09-10,634.7000122070312
2024-09-11,636.4000244140625
2024-09-12,649.7000122070312
2024-09-13,651.9000244140625
2024-09-16,650.5
2024-09-17,648.5
2024-09-18,649.0
2024-09-19,653.5999755859375
2024-09-20,664.0999755859375
2024-09-23,664.9000244140625
2024-09-24,667.7000122070312
2024-09-25,673.2999877929688
2024-09-26,674.7000122070312
2024-09-27,666.0
2024-09-30,662.5
2024-10-01,671.5999755859375
2024-10-02,670.4000244140625
2024-10-03,673.5999755859375
2024-10-04,680.4000244140625
2024-10-07,674.7000122070312
2024-10-08,666.9000244140625
2024-10-09,669.5
2024-10-10,668.9000244140625
2024-10-11,678.0999755859375
2024-10-14,680.5999755859375
2024-10-15,683.9000244140625
2024-10-16,688.7000122070312
2024-10-17,694.2000122070312
2024-10-18,700.2000122070312
2024-10-21,701.4000244140625
2024-10-22,706.9000244140625
2024-10-23,700.7999877929688
2024-10-24,704.2999877929688
2024-10-25,706.9000244140625
2024-10-28,706.9000244140625
2024-10-29,715.5
2024-10-30,717.9000244140625
2024-10-31,704.5999755859375
2024-11-01,710.5
2024-11-04,703.0999755859375
2024-11-05,703.5
2024-11-06,695.2000122070312
2024-11-07,698.9000244140625
2024-11-08,698.7999877929688
2024-11-11,684.9000244140625
2024-11-12,682.5
2024-11-13,681.2999877929688
2024-11-14,680.4000244140625
2024-11-15,678.9000244140625
2024-11-18,688.7999877929688
2024-11-19,689.2000122070312
2024-11-20,698.2999877929688
2024-11-21,703.5999755859375
2024-11-22,719.9000244140625
2024-11-25,695.5
2024-11-26,695.0
2024-11-27,692.7000122070312
2024-11-28,694.7000122070312
2024-11-29,699.2000122070312
2024-12-02,697.9000244140625
2024-12-03,697.5999755859375
2024-12-04,697.7000122070312
2024-12-05,691.0
2024-12-06,689.9000244140625
2024-12-09,696.2999877929688
2024-12-10,705.9000244140625
2024-12-11,713.5999755859375
2024-12-12,708.7999877929688
2024-12-13,708.5999755859375
2024-12-16,705.2000122070312
2024-12-17,702.5999755859375
2024-12-18,701.4000244140625
2024-12-19,692.9000244140625
2024-12-20,698.5
2024-12-23,700.0
2024-12-27,702.7999877929688
2024-12-30,701.4000244140625
2025-01-03,715.7000122070312
2025-01-06,710.7000122070312
2025-01-07,716.5999755859375
2025-01-08,723.0999755859375
2025-01-09,724.5999755859375
2025-01-10,733.2999877929688
2025-01-13,729.2999877929688
2025-01-14,725.7000122070312
2025-01-15,729.0999755859375
2025-01-16,737.2000122070312
2025-01-17,738.7000122070312
2025-01-20,731.4000244140625
2025-01-21,740.2000122070312
2025-01-22,744.4000244140625
2025-01-23,743.5999755859375
2025-01-24,746.9000244140625
2025-01-27,733.5999755859375
2025-01-28,741.5999755859375
2025-01-29,743.0999755859375
2025-01-30,753.5
2025-01-31,759.2999877929688
2025-02-03,765.9000244140625
2025-02-04,763.7000122070312
2025-02-05,768.0
2025-02-06,766.7000122070312
2025-02-07,775.2999877929688
2025-02-10,786.2000122070312
2025-02-11,787.7000122070312
2025-02-12,787.0999755859375
2025-02-13,784.9000244140625
2025-02-14,773.0999755859375
2025-02-17,776.9000244140625
2025-02-18,786.5
2025-02-19,788.2000122070312
2025-02-20,787.9000244140625
2025-02-21,785.2000122070312
2025-02-24,785.5
2025-02-25,769.4000244140625
2025-02-26,773.9000244140625
2025-02-27,768.2999877929688
2025-02-28,763.5
2025-03-03,772.2000122070312
2025-03-04,770.2999877929688
2025-03-05,773.9000244140625
2025-03-06,768.0
2025-03-07,762.7999877929688
2025-03-10,761.0999755859375
2025-03-11,764.5
2025-03-12,771.7000122070312
2025-03-13,784.9000244140625
2025-03-14,786.5
2025-03-17,785.5
2025-03-18,791.9000244140625
2025-03-19,794.5
2025-03-20,796.4000244140625
2025-03-21,791.9000244140625
2025-03-24,790.5
2025-03-25,792.0
2025-03-26,792.4000244140625
2025-03-27,800.0
2025-03-28,806.2999877929688
2025-03-31,818.4000244140625
2025-04-01,819.0999755859375
2025-04-02,818.0999755859375
2025-04-03,793.7000122070312
2025-04-04,768.5999755859375
2025-04-07,760.2999877929688
2025-04-08,765.0999755859375
2025-04-09,771.7000122070312
2025-04-10,779.7000122070312
2025-04-11,785.0
2025-04-14,776.5
2025-04-15,785.2999877929688
2025-04-16,804.0
2025-04-17,802.5999755859375
2025-04-22,825.0999755859375
2025-04-23,803.7999877929688
2025-04-24,817.0999755859375
2025-04-25,806.9000244140625
2025-04-28,815.5999755859375
2025-04-29,809.9000244140625
2025-04-30,809.4000244140625
2025-05-02,795.2000122070312
2025-05-05,809.0999755859375
2025-05-06,832.0
2025-05-07,825.7999877929688
2025-05-08,820.5
2025-05-09,822.5
2025-05-12,809.0999755859375
2025-05-13,810.7000122070312
2025-05-14,794.2999877929688
2025-05-15,799.5
2025-05-16,792.4000244140625
2025-05-19,799.7999877929688
2025-05-20,809.7999877929688
2025-05-21,811.7999877929688
2025-05-22,810.5999755859375
2025-05-23,820.2999877929688
2025-05-26,813.9000244140625
2025-05-27,809.5999755859375
2025-05-28,810.5999755859375
2025-05-30,804.7000122070312
2025-06-02,819.2999877929688
2025-06-03,819.7000122070312
2025-06-04,820.5
2025-06-05,817.9000244140625
2025-06-06,814.7000122070312
2025-06-10,813.0999755859375
2025-06-11,813.2000122070312
2025-06-12,818.7999877929688
2025-06-13,825.0
2025-06-16,820.4000244140625
2025-06-17,818.0
2025-06-18,823.0999755859375
2025-06-19,819.5
2025-06-20,817.5999755859375
2025-06-23,817.5999755859375
2025-06-24,791.2000122070312
2025-06-25,796.2999877929688
2025-06-26,790.2000122070312
2025-06-27,777.2000122070312
2025-06-30,777.0999755859375
2025-07-01,786.5
2025-07-02,788.5999755859375
2025-07-03,786.7000122070312
2025-07-04,785.7000122070312
2025-07-07,786.5999755859375
2025-07-08,781.0
2025-07-09,782.5
2025-07-10,786.9000244140625
2025-07-11,796.0999755859375
2025-07-14,792.9000244140625
2025-07-15,793.2000122070312
2025-07-16,798.7000122070312
2025-07-17,798.0
2025-07-18,797.2000122070312
2025-07-21,805.5999755859375
2025-07-22,807.5999755859375
2025-07-23,804.7000122070312
2025-07-24,796.4000244140625
2025-07-25,787.5
2025-07-28,789.4000244140625
2025-07-29,796.7000122070312
2025-07-30,791.7999877929688
2025-07-31,794.2000122070312
2025-08-04,810.0
2025-08-05,811.2000122070312
2025-08-06,808.7000122070312
2025-08-07,812.7999877929688
2025-08-08,813.9000244140625
2025-08-11,808.7000122070312
2025-08-12,804.5
2025-08-13,801.5999755859375
2025-08-14,800.9000244140625
2025-08-15,799.9000244140625
2025-08-18,799.0999755859375
2025-08-19,796.5
2025-08-20,798.0
2025-08-21,801.5999755859375
2025-08-22,803.5999755859375
2025-08-25,805.2000122070312
2025-08-26,807.5
2025-08-27,808.2000122070312
2025-08-28,811.9000244140625
2025-08-29,818.5999755859375
2025-09-01,827.7999877929688
2025-09-02,838.2999877929688
2025-09-03,850.2000122070312
2025-09-04,849.0
2025-09-05,849.4000244140625
2025-09-08,856.2999877929688
2025-09-09,859.9000244140625
2025-09-10,863.7000122070312
2025-09-11,859.5999755859375
2025-09-12,863.7000122070312
2025-09-15,865.5
2025-09-16,861.0999755859375
2025-09-17,861.5
2025-09-18,856.0999755859375
2025-09-19,866.5999755859375
2025-09-22,879.2999877929688
2025-09-23,889.7000122070312
2025-09-24,885.5999755859375
2025-09-25,887.4000244140625
2025-09-26,895.7999877929688
2025-09-29,905.7999877929688
2025-09-30,909.0999755859375
2025-10-01,915.0
2025-10-02,907.7000122070312
2025-10-03,917.5
2025-10-06,933.0999755859375
2025-10-07,942.9000244140625
2025-10-08,962.2000122070312
2025-10-09,960.5
2025-10-10,954.7000122070312
2025-10-13,978.7000122070312
2025-10-14,986.2000122070312
2025-10-15,992.0
2025-10-16,1008.2000122070312
2025-10-17,1000.5999755859375
2025-10-20,1020.5999755859375
2025-10-21,974.0
2025-10-22,951.2000122070312
2025-10-23,976.2000122070312
2025-10-24,968.780029296875
2025-10-27,940.0999755859375
2025-10-28,930.5999755859375
2025-10-29,943.0999755859375
2025-10-30,949.7000122070312
2025-10-31,948.7000122070312
2025-11-03,957.2000122070312
2025-11-04,952.0
2025-11-05,956.7999877929688
2025-11-06,953.5999755859375
2025-11-07,958.4000244140625
2025-11-10,978.2000122070312
2025-11-11,975.0999755859375
2025-11-12,991.0999755859375
2025-11-13,988.7000122070312
2025-11-14,964.4000244140625
2025-11-17,960.2999877929688
2025-11-18,962.5
2025-11-19,971.7000122070312
2025-11-20,971.5999755859375
2025-11-21,976.5
2025-11-24,981.7999877929688
2025-11-25,989.4000244140625
2025-11-26,993.5
2025-11-27,990.7000122070312
2025-11-28,1003.2000122070312
2025-12-01,1008.0
2025-12-02,998.5999755859375
2025-12-03,1000.5999755859375
2025-12-04,1002.2000122070312
2025-12-05,1005.4000244140625
2025-12-08,1003.7999877929688
2025-12-09,1005.7999877929688
2025-12-10,998.2000122070312
2025-12-11,1000.5999755859375
2025-12-12,1008.2000122070312
2025-12-15,1012.5999755859375
2025-12-16,1011.0
2025-12-17,1016.7999877929688
2025-12-18,1026.0
2025-12-19,1023.7999877929688
2025-12-22,1040.4000244140625
2025-12-23,1042.800048828125
2025-12-29,1014.4000244140625
2025-12-30,1021.2000122070312
2026-01-05,1043.0
2026-01-06,1057.199951171875
2026-01-07,1053.4000244140625
2026-01-08,1057.0
2026-01-09,1069.4000244140625
2026-01-12,1090.5999755859375
2026-01-13,1092.199951171875
2026-01-14,1093.4000244140625
2026-01-15,1098.199951171875
2026-01-16,1092.800048828125
2026-01-19,1103.0
2026-01-20,1111.4000244140625
2026-01-21,1139.0
2026-01-22,1142.4000244140625
2026-01-23,1163.800048828125
2026-01-26,1166.199951171875
2026-01-27,1156.199951171875
2026-01-28,1205.800048828125
2026-01-29,1195.4000244140625
2026-01-30,1139.0
2026-02-02,1078.5999755859375
2026-02-03,1143.800048828125
2026-02-04,1133.4000244140625
2026-02-05,1117.0
2026-02-06,1135.0
2026-02-09,1154.5999755859375
2026-02-10,1139.5999755859375
2026-02-11,1156.5999755859375
2026-02-12,1113.199951171875
2026-02-13,1142.4000244140625
2026-02-16,1136.0
2026-02-17,1115.199951171875
2026-02-18,1142.5999755859375
2026-02-19,1148.800048828125
2026-02-20,1163.199951171875
2026-02-23,1195.5999755859375
2026-02-24,1178.800048828125
2026-02-25,1191.4000244140625
2026-02-26,1187.4000244140625
2026-02-27,1192.0
2026-03-02,1229.0
2026-03-03,1187.5999755859375
2026-03-04,1190.0
2026-03-05,1172.5999755859375
2026-03-06,1185.4000244140625
2026-03-09,1177.199951171875
2026-03-10,1201.800048828125
2026-03-11,1195.0
2026-03-12,1192.199951171875
2026-03-13,1181.0
2026-03-16,1163.0
2026-03-17,1163.800048828125
2026-03-18,1139.5999755859375
2026-03-19,1074.4000244140625
2026-03-20,1071.800048828125
2026-03-23,1021.2000122070312
2026-03-24,1033.800048828125
2026-03-25,1067.4000244140625
2026-03-26,1032.199951171875
2026-03-27,1065.4000244140625
2026-03-30,1073.199951171875
2026-03-31,1096.800048828125
2026-04-01,1124.800048828125
2026-04-02,1105.199951171875
2026-04-07,1101.4000244140625
2026-04-08,1111.199951171875
2026-04-09,1120.4000244140625
2026-04-10,1116.800048828125
2026-04-13,1098.5999755859375
2026-04-14,1113.0
2026-04-15,1111.4000244140625
2026-04-16,1116.0
2026-04-17,1124.0
2026-04-20,1108.199951171875
2026-04-21,1095.5999755859375
2026-04-22,1097.0
2026-04-23,1099.5999755859375
2026-04-24,1099.0
2026-04-27,1086.5999755859375
2026-04-28,1068.0
2026-04-29,1063.0
2026-04-30,1069.5999755859375
2026-05-04,1051.5999755859375
2026-05-05,1058.4000244140625
2026-05-06,1082.199951171875
2026-05-07,1089.199951171875
2026-05-08,1082.5999755859375
2026-05-11,1086.199951171875
2026-05-12,1072.800048828125
2026-05-13,1085.199951171875
2026-05-15,1057.0
2026-05-18,1053.0
2026-05-19,1050.4000244140625
2026-05-20,1053.800048828125
2026-05-21,1050.800048828125
2026-05-22,1048.5999755859375
2026-05-26,1047.199951171875
2026-05-27,1030.4000244140625
2026-05-28,1037.4000244140625
2026-05-29,1057.5999755859375
2026-06-01,1040.4000244140625
2026-06-02,1046.5999755859375
2026-06-03,1037.5999755859375
2026-06-04,1041.199951171875
2026-06-05,1020.2000122070312
2026-06-08,1020.2000122070312
2026-06-09,1007.2000122070312
2026-06-10,974.0999755859375
2026-06-11,965.0
2026-06-12,995.0
2026-06-15,1020.7999877929688
2026-06-16,1013.4000244140625
2026-06-17,1021.0
2026-06-18,1004.2000122070312
2026-06-19,990.2000122070312
2026-06-22,998.5999755859375
2026-06-23,987.4000244140625
2026-06-24,960.7000122070312
2026-06-25,962.9000244140625
2026-06-26,976.2000122070312
2026-06-29,960.5999755859375
2026-06-30,964.5999755859375
2026-07-01,955.4000244140625
