,CSBGC0.SW
2021-04-27,102.1471176147461
2021-04-28,101.98705291748047
2021-04-29,101.47122955322266
2021-04-30,101.43566131591797
2021-05-03,101.40009307861328
2021-05-04,101.89810943603516
2021-05-05,101.66688537597656
2021-05-06,101.75581359863281
2021-05-07,101.70245361328125
2021-05-10,101.66688537597656
2021-05-11,100.86650848388672
2021-05-12,100.51075744628906
2021-05-14,100.93763732910156
2021-05-17,100.49298095703125
2021-05-18,100.75978088378906
2021-05-19,100.4751968383789
2021-05-20,100.31513214111328
2021-05-21,100.61750030517578
2021-05-25,101.02658081054688
2021-05-26,101.09771728515625
2021-05-27,100.79534149169922
2021-05-28,100.5819091796875
2021-05-31,100.54634094238281
2021-06-01,100.77754974365234
2021-06-02,100.68862915039062
2021-06-03,100.31513214111328
2021-06-04,100.5819091796875
2021-06-07,100.72421264648438
2021-06-08,100.9020767211914
2021-06-09,101.0621566772461
2021-06-10,101.2577896118164
2021-06-11,101.64908599853516
2021-06-14,101.75581359863281
2021-06-15,101.82695770263672
2021-06-16,101.24002075195312
2021-06-17,101.47122955322266
2021-06-18,101.3645248413086
2021-06-21,101.68467712402344
2021-06-22,101.22222900390625
2021-06-23,101.3645248413086
2021-06-24,101.9158935546875
2021-06-25,101.64908599853516
2021-06-28,101.84474182128906
2021-06-29,101.24002075195312
2021-06-30,101.86253356933594
2021-07-01,101.61353302001953
2021-07-02,101.86253356933594
2021-07-05,101.68467712402344
2021-07-06,102.23603820800781
2021-07-07,102.7518539428711
2021-07-08,103.01864624023438
2021-07-09,102.822998046875
2021-07-12,102.68071746826172
2021-07-13,102.50284576416016
2021-07-14,102.39612579345703
2021-07-15,102.80521392822266
2021-07-16,102.69849395751953
2021-07-19,103.30323028564453
2021-07-20,103.62567138671875
2021-07-21,102.99871826171875
2021-07-22,104.22553253173828
2021-07-23,104.15335845947266
2021-07-26,104.1172866821289
2021-07-27,103.82862091064453
2021-07-28,104.17142486572266
2021-07-29,104.00904083251953
2021-07-30,104.33378601074219
2021-08-02,104.4420166015625
2021-08-03,104.71263885498047
2021-08-04,104.51419830322266
2021-08-05,104.78482055664062
2021-08-06,104.4420166015625
2021-08-09,104.51419830322266
2021-08-10,104.55026245117188
2021-08-11,104.40594482421875
2021-08-12,104.4420166015625
2021-08-13,104.4420166015625
2021-08-16,104.49614715576172
2021-08-17,103.95491790771484
2021-08-18,103.9368667602539
2021-08-19,104.2616195678711
2021-08-20,104.3518295288086
2021-08-23,104.24356842041016
2021-08-24,104.22553253173828
