,CHSRI.SW
2021-05-19,15.680927276611328
2021-05-20,15.954071998596191
2021-05-21,16.06049156188965
2021-05-25,16.166908264160156
2021-05-26,16.287519454956055
2021-05-27,16.307031631469727
2021-05-28,16.50568199157715
2021-05-31,16.43296241760254
2021-06-01,16.486169815063477
2021-06-02,16.498586654663086
2021-06-03,16.569534301757812
2021-06-04,16.613872528076172
2021-06-07,16.6812744140625
2021-06-08,16.70610237121582
2021-06-09,16.77882194519043
2021-06-10,16.70078468322754
2021-06-11,16.75754165649414
2021-06-14,16.755765914916992
2021-06-15,16.86396026611328
2021-06-16,16.88347053527832
2021-06-17,16.85686683654785
2021-06-18,16.727386474609375
2021-06-21,16.805429458618164
2021-06-22,16.85686683654785
2021-06-23,16.842679977416992
2021-06-24,16.950868606567383
2021-06-25,16.878149032592773
2021-06-28,16.894113540649414
2021-06-29,16.936681747436523
2021-06-30,16.800106048583984
2021-07-01,16.816070556640625
2021-07-02,16.894113540649414
2021-07-05,16.91362190246582
2021-07-06,16.927812576293945
2021-07-07,17.071475982666016
2021-07-08,16.83735466003418
2021-07-09,16.926042556762695
2021-07-12,17.115819931030273
2021-07-13,17.098085403442383
2021-07-14,17.03423309326172
2021-07-15,17.023588180541992
2021-07-16,16.973926544189453
2021-07-19,16.70610237121582
2021-07-20,16.862184524536133
2021-07-21,17.071475982666016
2021-07-22,17.103404998779297
2021-07-23,17.202728271484375
2021-07-26,17.126462936401367
2021-07-27,17.04310417175293
2021-07-28,17.114049911499023
2021-07-29,17.138877868652344
2021-07-30,17.18144416809082
2021-08-02,17.26835823059082
2021-08-03,17.28609275817871
2021-08-04,17.417339324951172
2021-08-05,17.408472061157227
2021-08-06,17.346399307250977
2021-08-09,17.403156280517578
2021-08-10,17.44394874572754
2021-08-11,17.514894485473633
2021-08-12,17.60357666015625
2021-08-13,17.591161727905273
2021-08-16,17.559234619140625
2021-08-17,17.594707489013672
2021-08-18,17.72418785095215
2021-08-19,17.467004776000977
2021-08-20,17.58938980102539
2021-08-23,17.649694442749023
2021-08-24,17.598257064819336
2021-08-25,17.561006546020508
2021-08-26,17.607126235961914
2021-08-27,17.717086791992188
2021-08-30,17.749900817871094
2021-08-31,17.63905143737793
2021-09-01,17.711769104003906
2021-09-02,17.736600875854492
2021-09-03,17.655014038085938
2021-09-06,17.767642974853516
2021-09-07,17.702903747558594
2021-09-08,17.46346092224121
2021-09-09,17.45813751220703
2021-09-10,17.401954650878906
2021-09-13,17.4345760345459
2021-09-14,17.557811737060547
2021-09-15,17.42913818359375
2021-09-16,17.57231330871582
2021-09-17,17.38020896911621
2021-09-20,17.024988174438477
2021-09-21,17.171789169311523
2021-09-22,17.237031936645508
2021-09-23,17.440011978149414
2021-09-24,17.215282440185547
2021-09-27,16.948871612548828
2021-09-28,16.600906372070312
2021-09-29,16.67702293395996
2021-09-30,16.680648803710938
2021-10-01,16.584598541259766
2021-10-04,16.457731246948242
2021-10-05,16.526599884033203
2021-10-06,16.43416976928711
2021-10-07,16.65165138244629
2021-10-08,16.602718353271484
2021-10-11,16.586410522460938
2021-10-12,16.626279830932617
2021-10-13,16.75132942199707
2021-10-14,16.87275505065918
2021-10-15,16.954309463500977
2021-10-18,16.985118865966797
2021-10-19,17.026803970336914
2021-10-20,17.079355239868164
2021-10-21,17.001426696777344
2021-10-22,17.052175521850586
2021-10-25,17.017742156982422
2021-10-26,17.070297241210938
2021-10-27,17.030426025390625
2021-10-28,17.106544494628906
2021-10-29,17.015926361083984
2021-11-01,17.102916717529297
2021-11-02,17.206222534179688
2021-11-03,17.302276611328125
2021-11-04,17.467195510864258
2021-11-05,17.307716369628906
2021-11-08,17.385644912719727
2021-11-09,17.465389251708984
2021-11-10,17.369333267211914
2021-11-11,17.467195510864258
2021-11-12,17.54150390625
2021-11-15,17.53969383239746
2021-11-16,17.525192260742188
2021-11-17,17.514318466186523
2021-11-18,17.508882522583008
2021-11-19,17.476259231567383
2021-11-22,17.45632553100586
2021-11-23,17.135541915893555
2021-11-24,17.106544494628906
2021-11-25,17.20803451538086
2021-11-26,16.899938583374023
2021-11-29,16.905378341674805
2021-11-30,16.840133666992188
2021-12-01,16.901752471923828
2021-12-02,16.849193572998047
2021-12-03,16.838319778442383
2021-12-06,17.084794998168945
2021-12-07,17.389270782470703
2021-12-08,17.467195510864258
2021-12-09,17.45088768005371
2021-12-10,17.38020896911621
2021-12-13,17.398330688476562
2021-12-14,17.215282440185547
2021-12-15,17.302276611328125
2021-12-16,17.621244430541992
2021-12-17,17.403762817382812
2021-12-20,17.227970123291016
2021-12-21,17.392892837524414
2021-12-22,17.476259231567383
2021-12-23,17.673803329467773
2021-12-27,17.755355834960938
2021-12-28,17.880407333374023
2021-12-29,17.858657836914062
2021-12-30,17.84416389465332
2022-01-03,17.86772346496582
2022-01-04,17.86591148376465
2022-01-05,17.85141372680664
2022-01-06,17.641183853149414
2022-01-07,17.633930206298828
2022-01-10,17.215282440185547
2022-01-11,17.37295913696289
2022-01-12,17.507068634033203
2022-01-13,17.309524536132812
2022-01-14,17.121042251586914
2022-01-17,17.24065399169922
2022-01-18,17.059425354003906
2022-01-19,17.050363540649414
2022-01-20,17.043113708496094
2022-01-21,16.727767944335938
2022-01-24,16.202190399169922
2022-01-25,16.287370681762695
2022-01-26,16.588220596313477
2022-01-27,16.63715171813965
2022-01-28,16.492170333862305
2022-01-31,16.774887084960938
2022-02-01,16.811138153076172
2022-02-02,16.923498153686523
2022-02-03,16.709646224975586
2022-02-04,16.555599212646484
2022-02-07,16.609970092773438
2022-02-08,16.483108520507812
2022-02-09,16.818384170532227
2022-02-10,16.785762786865234
2022-02-11,16.6444034576416
2022-02-14,16.312747955322266
2022-02-15,16.579158782958984
2022-02-16,16.615402221679688
2022-02-17,16.38161277770996
2022-02-18,16.29643440246582
2022-02-21,16.12969970703125
2022-02-22,16.16050910949707
2022-02-23,16.135135650634766
2022-02-24,15.783544540405273
2022-02-25,16.220317840576172
2022-02-28,16.146015167236328
2022-03-01,16.082582473754883
2022-03-02,16.033647537231445
2022-03-03,15.968403816223145
2022-03-04,15.377584457397461
2022-03-07,15.169168472290039
2022-03-08,15.029621124267578
2022-03-09,15.5388822555542
2022-03-10,15.41020679473877
2022-03-11,15.620436668395996
2022-03-14,15.808918952941895
2022-03-15,15.796233177185059
2022-03-16,16.200382232666016
2022-03-17,16.361677169799805
2022-03-18,16.564661026000977
2022-03-21,16.584598541259766
2022-03-22,16.635343551635742
2022-03-23,16.519350051879883
2022-03-24,16.490352630615234
2022-03-25,16.441417694091797
2022-03-28,16.56647300720215
2022-03-29,16.820199966430664
2022-03-30,16.76763916015625
2022-03-31,16.675209045410156
2022-04-01,16.675209045410156
2022-04-04,16.74770736694336
2022-04-05,16.711458206176758
2022-04-06,16.580970764160156
2022-04-07,16.657087326049805
2022-04-08,16.794822692871094
2022-04-11,16.794822692871094
2022-04-12,16.66252899169922
2022-04-13,16.571908950805664
2022-04-14,16.764015197753906
2022-04-19,16.664335250854492
2022-04-20,16.698772430419922
2022-04-21,16.7966365814209
2022-04-22,16.55922508239746
2022-04-25,16.34174346923828
2022-04-26,16.1115779876709
2022-04-27,16.220317840576172
2022-04-28,16.222131729125977
2022-04-29,16.503042221069336
2022-05-02,16.18407440185547
2022-05-03,16.17138671875
2022-05-04,16.162322998046875
2022-05-05,16.16050910949707
2022-05-06,15.836104393005371
2022-05-09,15.40477180480957
2022-05-10,15.480890274047852
2022-05-11,15.573318481445312
2022-05-12,15.395709991455078
2022-05-13,15.808918952941895
2022-05-16,15.827043533325195
2022-05-17,15.845165252685547
2022-05-18,15.712868690490723
2022-05-19,15.377584457397461
2022-05-20,15.464578628540039
2022-05-23,15.640374183654785
2022-05-24,15.58781623840332
2022-05-25,15.55700397491455
2022-05-27,15.817981719970703
2022-05-30,16.002838134765625
2022-05-31,15.79442310333252
2022-06-01,15.5860013961792
2022-06-02,15.654869079589844
2022-06-03,15.74005126953125
2022-06-07,15.640374183654785
2022-06-08,15.589627265930176
2022-06-09,15.40477180480957
2022-06-10,14.977059364318848
2022-06-13,14.645406723022461
2022-06-14,14.536666870117188
2022-06-15,14.679840087890625
2022-06-16,14.090835571289062
2022-06-17,14.063651084899902
2022-06-20,14.079959869384766
2022-06-21,14.181450843811035
2022-06-22,14.1923246383667
2022-06-23,14.061838150024414
2022-06-24,14.556600570678711
2022-06-27,14.652657508850098
2022-06-28,14.54572868347168
2022-06-29,14.494982719421387
2022-06-30,14.349997520446777
2022-07-01,14.44786262512207
2022-07-04,14.571101188659668
2022-07-05,14.375370025634766
2022-07-06,14.59647274017334
2022-07-07,14.712462425231934
2022-07-08,14.775893211364746
2022-07-11,14.779520034790039
2022-07-12,14.777706146240234
2022-07-13,14.540290832519531
2022-07-14,14.431551933288574
2022-07-15,14.629094123840332
2022-07-18,14.80126667022705
2022-07-19,14.873760223388672
2022-07-20,14.8773832321167
2022-07-21,14.984312057495117
2022-07-22,14.9607515335083
2022-07-25,14.929940223693848
2022-07-26,14.882820129394531
2022-07-27,14.823014259338379
2022-07-28,14.897320747375488
2022-07-29,15.123861312866211
2022-08-02,15.060428619384766
2022-08-03,15.161919593811035
2022-08-04,15.210850715637207
2022-08-05,15.141983032226562
2022-08-08,15.183667182922363
2022-08-09,15.038681983947754
2022-08-10,15.132922172546387
2022-08-11,15.265223503112793
2022-08-12,15.185478210449219
2022-08-15,15.209039688110352
2022-08-16,15.02780532836914
2022-08-17,14.948064804077148
2022-08-18,14.9607515335083
2022-08-19,14.935378074645996
2022-08-22,14.768647193908691
2022-08-23,14.658093452453613
2022-08-24,14.678028106689453
2022-08-25,14.746895790100098
2022-08-26,14.56566333770752
2022-08-29,14.487733840942383
2022-08-30,14.491358757019043
2022-08-31,14.465987205505371
2022-09-01,14.110769271850586
2022-09-02,14.35180950164795
2022-09-05,14.330061912536621
2022-09-06,14.311938285827637
2022-09-07,14.232195854187012
2022-09-08,14.3228120803833
2022-09-09,14.504914283752441
2022-09-12,14.662858009338379
2022-09-13,14.514204025268555
2022-09-14,14.300514221191406
2022-09-15,14.293082237243652
2022-09-16,14.096115112304688
2022-09-19,13.96976089477539
2022-09-20,13.856410026550293
2022-09-21,13.81367301940918
2022-09-22,13.633430480957031
2022-09-23,13.321255683898926
2022-09-26,13.267369270324707
2022-09-27,13.243212699890137
2022-09-28,13.204190254211426
2022-09-29,13.062970161437988
2022-09-30,13.354702949523926
2022-10-03,13.39372444152832
2022-10-04,13.837828636169434
2022-10-05,13.698466300964355
2022-10-06,13.560958862304688
2022-10-07,13.414165496826172
2022-10-10,13.358420372009277
2022-10-11,13.252503395080566
2022-10-12,13.22091293334961
2022-10-13,13.142871856689453
2022-10-14,13.429030418395996
2022-10-17,13.71333122253418
2022-10-18,13.919589042663574
2022-10-19,13.726338386535645
2022-10-20,13.767217636108398
2022-10-21,13.625996589660645
2022-10-24,13.84526252746582
2022-10-25,14.163009643554688
2022-10-26,14.231761932373047
2022-10-27,14.0552339553833
2022-10-28,14.032937049865723
2022-10-31,14.083108901977539
2022-11-01,14.008780479431152
2022-11-02,14.034794807434082
2022-11-03,13.835969924926758
2022-11-04,13.995773315429688
2022-11-07,13.986481666564941
2022-11-08,14.190881729125977
2022-11-09,14.231761932373047
2022-11-10,14.765058517456055
2022-11-11,14.813370704650879
2022-11-14,14.705597877502441
2022-11-15,14.713030815124512
2022-11-16,14.52535343170166
2022-11-17,14.519779205322266
2022-11-18,14.59410572052002
2022-11-21,14.601537704467773
2022-11-22,14.620121002197266
2022-11-23,14.646134376525879
2022-11-24,14.791071891784668
2022-11-25,14.735326766967773
2022-11-28,14.679582595825195
2022-11-29,14.49376392364502
2022-11-30,14.527212142944336
2022-12-01,14.685155868530273
2022-12-02,14.75205135345459
2022-12-05,14.672148704528809
2022-12-06,14.462176322937012
2022-12-07,14.465890884399414
2022-12-08,14.391565322875977
2022-12-09,14.555084228515625
2022-12-12,14.512346267700195
2022-12-13,14.679582595825195
2022-12-14,14.6405611038208
2022-12-15,14.335820198059082
2022-12-16,14.090540885925293
2022-12-19,14.094257354736328
2022-12-20,14.00506591796875
2022-12-21,14.194598197937012
2022-12-22,14.133277893066406
2022-12-23,14.220610618591309
2022-12-27,14.224329948425293
2022-12-28,14.215038299560547
2022-12-29,14.228046417236328
2022-12-30,14.263350486755371
2023-01-03,14.49376392364502
2023-01-04,14.69444751739502
2023-01-05,14.687015533447266
2023-01-06,14.74461841583252
2023-01-09,14.960165977478027
2023-01-10,14.904420852661133
2023-01-11,15.030776977539062
2023-01-12,15.051218032836914
2023-01-13,15.014054298400879
2023-01-16,15.186864852905273
2023-01-17,15.183145523071289
2023-01-18,15.233318328857422
2023-01-19,15.041926383972168
2023-01-20,15.093955039978027
2023-01-23,15.233318328857422
2023-01-24,15.303927421569824
2023-01-25,15.181289672851562
2023-01-26,15.263049125671387
2023-01-27,15.263049125671387
2023-01-30,15.285346984863281
2023-01-31,15.177574157714844
2023-02-01,15.158991813659668
2023-02-02,15.378254890441895
2023-02-03,15.491605758666992
2023-02-06,15.33737564086914
2023-02-07,15.272340774536133
2023-02-08,15.311361312866211
2023-02-09,15.190581321716309
2023-02-10,15.05307388305664
2023-02-13,15.103246688842773
2023-02-14,15.192438125610352
2023-02-15,15.255615234375
2023-02-16,15.229602813720703
2023-02-17,15.235176086425781
2023-02-20,15.240752220153809
2023-02-21,15.212879180908203
2023-02-22,15.16270637512207
2023-02-23,15.248183250427246
2023-02-24,15.07723331451416
2023-02-27,15.244468688964844
2023-02-28,15.108817100524902
2023-03-01,15.051218032836914
2023-03-02,15.138551712036133
2023-03-03,15.218454360961914
2023-03-06,15.207303047180176
2023-03-07,15.051218032836914
2023-03-08,14.952733993530273
2023-03-09,15.00476360321045
2023-03-10,14.698163032531738
2023-03-13,14.486330032348633
2023-03-14,14.56994915008545
2023-03-15,14.261493682861328
2023-03-16,14.575523376464844
2023-03-17,14.458459854125977
2023-03-20,14.469609260559082
2023-03-21,14.683297157287598
2023-03-22,14.672148704528809
2023-03-23,14.608969688415527
2023-03-24,14.374839782714844
2023-03-27,14.581099510192871
2023-03-28,14.59410572052002
2023-03-29,14.809653282165527
2023-03-30,14.978747367858887
2023-03-31,15.08652114868164
2023-04-03,15.021485328674316
2023-04-04,15.045642852783203
2023-04-05,14.97689151763916
2023-04-06,15.116253852844238
2023-04-11,15.207303047180176
2023-04-12,15.250042915344238
2023-04-13,15.251900672912598
2023-04-14,15.331803321838379
2023-04-17,15.302069664001465
2023-04-18,15.40798568725586
2023-04-19,15.406129837036133
2023-04-20,15.40427017211914
2023-04-21,15.469304084777832
2023-04-24,15.56407356262207
2023-04-25,15.493464469909668
2023-04-26,15.322511672973633
2023-04-27,15.326226234436035
2023-04-28,15.46558952331543
2023-05-02,15.402410507202148
2023-05-03,15.541773796081543
2023-05-04,15.456300735473633
2023-05-05,15.625393867492676
2023-05-08,15.649548530578613
2023-05-09,15.593805313110352
2023-05-10,15.549208641052246
2023-05-11,15.671847343444824
2023-05-12,15.642119407653809
2023-05-15,15.692285537719727
2023-05-16,15.562215805053711
2023-05-17,15.443289756774902
2023-05-19,15.744316101074219
2023-05-22,15.653265953063965
2023-05-23,15.562215805053711
2023-05-24,15.298352241516113
2023-05-25,15.302069664001465
2023-05-26,15.456300735473633
2023-05-30,15.352239608764648
2023-05-31,15.229602813720703
2023-06-01,15.320651054382324
2023-06-02,15.532485961914062
2023-06-05,15.476739883422852
2023-06-06,15.56407356262207
2023-06-07,15.443289756774902
2023-06-08,15.342950820922852
2023-06-09,15.266766548156738
2023-06-12,15.357817649841309
2023-06-13,15.435861587524414
2023-06-14,15.40798568725586
2023-06-15,15.348527908325195
2023-06-16,15.4098482131958
2023-06-19,15.225884437561035
2023-06-20,15.142269134521484
2023-06-21,14.991754531860352
2023-06-22,14.97689151763916
2023-06-23,15.067941665649414
2023-06-26,14.989897727966309
2023-06-27,14.991754531860352
2023-06-28,15.097670555114746
2023-06-29,15.040066719055176
2023-06-30,15.27977180480957
2023-07-03,15.218454360961914
2023-07-04,15.224026679992676
2023-07-05,15.116253852844238
2023-07-06,14.865398406982422
2023-07-07,14.872832298278809
2023-07-10,14.88769817352295
2023-07-11,14.93601131439209
2023-07-12,15.099531173706055
2023-07-13,15.134835243225098
2023-07-14,15.192438125610352
2023-07-17,15.121827125549316
2023-07-18,15.220312118530273
2023-07-19,15.251900672912598
2023-07-20,15.302069664001465
2023-07-21,15.207303047180176
2023-07-24,15.205445289611816
2023-07-25,15.354100227355957
2023-07-26,15.277913093566895
2023-07-27,15.528769493103027
2023-07-28,15.439576148986816
2023-07-31,15.452582359313965
2023-08-02,15.19615650177002
2023-08-03,15.079090118408203
2023-08-04,15.168283462524414
2023-08-07,15.181289672851562
2023-08-08,15.08652114868164
2023-08-09,15.142269134521484
2023-08-10,15.274199485778809
2023-08-11,15.119967460632324
2023-08-14,15.15713119506836
2023-08-15,14.978747367858887
2023-08-16,14.973172187805176
2023-08-17,14.800362586975098
2023-08-18,14.74276065826416
2023-08-21,14.75019359588623
2023-08-22,14.791071891784668
2023-08-23,14.880267143249512
2023-08-24,14.92857837677002
2023-08-25,14.863541603088379
2023-08-28,15.014054298400879
2023-08-29,15.093955039978027
2023-08-30,15.110678672790527
2023-08-31,15.248183250427246
2023-09-01,15.177574157714844
2023-09-04,15.129260063171387
2023-09-05,15.023345947265625
2023-09-06,15.051218032836914
2023-09-07,15.027060508728027
2023-09-08,15.002293586730957
2023-09-11,15.030871391296387
2023-09-12,14.98705005645752
2023-09-13,14.966090202331543
2023-09-14,15.028965950012207
2023-09-15,15.190917015075684
2023-09-18,15.072787284851074
2023-09-19,14.985143661499023
2023-09-20,15.185198783874512
2023-09-21,15.099462509155273
2023-09-22,14.964186668395996
2023-09-25,14.867015838623047
2023-09-26,14.79842472076416
2023-09-27,14.74698257446289
2023-09-28,14.804141998291016
2023-09-29,14.89178466796875
2023-10-02,14.691728591918945
2023-10-03,14.613612174987793
2023-10-04,14.600274085998535
2023-10-05,14.670770645141602
2023-10-06,14.621232032775879
2023-10-09,14.609801292419434
2023-10-10,14.865110397338867
2023-10-11,14.916552543640137
2023-10-12,14.908931732177734
2023-10-13,14.766034126281738
2023-10-16,14.817479133605957
2023-10-17,14.706972122192383
2023-10-18,14.501199722290039
2023-10-19,14.33543872833252
2023-10-20,14.156340599060059
2023-10-23,14.10108757019043
2023-10-24,14.251605987548828
2023-10-25,14.14871883392334
2023-10-26,14.183013916015625
2023-10-27,14.184920310974121
2023-10-30,14.274468421936035
2023-10-31,14.360208511352539
2023-11-01,14.461188316345215
2023-11-02,14.699350357055664
2023-11-03,14.703160285949707
2023-11-06,14.642190933227539
2023-11-07,14.676486015319824
2023-11-08,14.678391456604004
2023-11-09,14.712687492370605
2023-11-10,14.607894897460938
2023-11-13,14.672676086425781
2023-11-14,14.91464900970459
2023-11-15,14.960375785827637
2023-11-16,14.901310920715332
2023-11-17,14.994669914245605
2023-11-20,14.956564903259277
2023-11-21,15.008007049560547
2023-11-22,15.044208526611328
2023-11-23,15.002293586730957
2023-11-24,15.070881843566895
2023-11-27,15.05373477935791
2023-11-28,14.91464900970459
2023-11-29,15.049924850463867
2023-11-30,15.168052673339844
2023-12-01,15.164241790771484
2023-12-04,15.099462509155273
2023-12-05,15.147093772888184
2023-12-06,15.257603645324707
2023-12-07,15.21377944946289
2023-12-08,15.33952808380127
2023-12-11,15.410025596618652
2023-12-12,15.451940536499023
2023-12-13,15.594839096069336
2023-12-14,15.760601043701172
2023-12-15,15.796802520751953
2023-12-18,15.690101623535156
2023-12-19,15.682482719421387
2023-12-20,15.695816993713379
2023-12-21,15.63675594329834
2023-12-22,15.655807495117188
2023-12-27,15.653902053833008
2023-12-28,15.594839096069336
2023-12-29,15.629134178161621
2024-01-03,15.482426643371582
2024-01-04,15.564353942871094
2024-01-05,15.493858337402344
2024-01-08,15.566258430480957
2024-01-09,15.606271743774414
2024-01-10,15.604365348815918
2024-01-11,15.484332084655762
2024-01-12,15.596744537353516
2024-01-15,15.570069313049316
2024-01-16,15.632943153381348
2024-01-17,15.4557523727417
2024-01-18,15.476710319519043
2024-01-19,15.423362731933594
2024-01-22,15.62341594696045
2024-01-23,15.459564208984375
2024-01-24,15.499574661254883
2024-01-25,15.587217330932617
2024-01-26,15.77012825012207
2024-01-29,15.754881858825684
2024-01-30,15.758692741394043
2024-01-31,15.68057632446289
2024-02-01,15.560543060302734
2024-02-02,15.579594612121582
2024-02-05,15.61198616027832
2024-02-06,15.66533374786377
2024-02-07,15.648187637329102
2024-02-08,15.579594612121582
2024-02-09,15.522438049316406
2024-02-12,15.659619331359863
2024-02-13,15.581503868103027
2024-02-14,15.737738609313965
2024-02-15,15.806326866149902
2024-02-16,15.857769012451172
2024-02-19,15.93207836151123
2024-02-20,15.956844329833984
2024-02-21,15.939697265625
2024-02-22,16.0463924407959
2024-02-23,16.09973907470703
2024-02-26,16.080686569213867
2024-02-27,15.998761177062988
2024-02-28,15.989235877990723
2024-02-29,16.01209831237793
2024-03-01,16.042583465576172
2024-03-04,15.998761177062988
2024-03-05,15.956844329833984
2024-03-06,16.082595825195312
2024-03-07,16.27121925354004
2024-03-08,16.366483688354492
2024-03-11,16.337905883789062
2024-03-12,16.48270606994629
2024-03-13,16.536054611206055
2024-03-14,16.48651695251465
2024-03-15,16.48270606994629
2024-03-18,16.404590606689453
2024-03-19,16.395061492919922
2024-03-20,16.532241821289062
2024-03-21,16.68466567993164
2024-03-22,16.62750816345215
2024-03-25,16.568443298339844
2024-03-26,16.671329498291016
2024-03-27,16.688478469848633
2024-03-28,16.69991111755371
2024-04-02,16.499855041503906
2024-04-03,16.56273078918457
2024-04-04,16.637035369873047
2024-04-05,16.454126358032227
2024-04-08,16.537961959838867
2024-04-09,16.461748123168945
2024-04-10,16.4598445892334
2024-04-11,16.38363265991211
2024-04-12,16.366483688354492
2024-04-15,16.395061492919922
2024-04-16,16.139751434326172
2024-04-17,16.10736656188965
2024-04-18,16.145469665527344
2024-04-19,16.092119216918945
2024-04-22,16.25597381591797
2024-04-23,16.408397674560547
2024-04-24,16.29789161682129
2024-04-25,16.11688995361328
2024-04-26,16.295988082885742
2024-04-29,16.332185745239258
2024-04-30,16.252166748046875
2024-05-02,16.134037017822266
2024-05-03,16.269311904907227
2024-05-06,16.3721981048584
2024-05-07,16.58749771118164
2024-05-08,16.66942596435547
2024-05-10,16.863765716552734
2024-05-13,16.861860275268555
2024-05-14,16.94759750366211
2024-05-15,17.07906150817871
2024-05-16,17.261972427368164
2024-05-17,17.23339080810547
2024-05-21,17.241012573242188
2024-05-22,17.260066986083984
2024-05-23,17.353425979614258
2024-05-24,17.34389877319336
2024-05-27,17.37819480895996
2024-05-28,17.214336395263672
2024-05-29,17.117168426513672
2024-05-30,17.157180786132812
2024-05-31,17.324844360351562
2024-06-03,17.242918014526367
2024-06-04,17.201000213623047
2024-06-05,17.35152244567871
2024-06-06,17.492511749267578
2024-06-07,17.534427642822266
2024-06-10,17.361047744750977
2024-06-11,17.29054832458496
2024-06-12,17.423919677734375
2024-06-13,17.269594192504883
2024-06-14,17.128599166870117
2024-06-17,17.090496063232422
2024-06-18,17.21814727783203
2024-06-19,17.197193145751953
2024-06-20,17.359142303466797
2024-06-21,17.250539779663086
2024-06-24,17.364856719970703
2024-06-25,17.231487274169922
2024-06-26,17.221960067749023
2024-06-27,17.258159637451172
2024-06-28,17.159086227416992
2024-07-01,17.281024932861328
2024-07-02,17.178138732910156
2024-07-03,17.261972427368164
2024-07-04,17.40867805480957
2024-07-05,17.30960464477539
2024-07-08,17.3743839263916
2024-07-09,17.395341873168945
2024-07-10,17.42582893371582
2024-07-11,17.608734130859375
2024-07-12,17.65827178955078
2024-07-15,17.522994995117188
2024-07-16,17.522994995117188
2024-07-17,17.4906063079834
2024-07-18,17.49441909790039
2024-07-19,17.33437156677246
2024-07-22,17.500131607055664
2024-07-23,17.500131607055664
2024-07-24,17.43344497680664
2024-07-25,17.389625549316406
2024-07-26,17.61445426940918
2024-07-29,17.559194564819336
2024-07-30,17.709716796875
2024-07-31,17.766874313354492
2024-08-02,17.077159881591797
2024-08-05,16.616079330444336
2024-08-06,16.67323875427246
2024-08-07,17.09430694580078
2024-08-08,17.040958404541016
2024-08-09,17.143844604492188
2024-08-12,17.120981216430664
2024-08-13,17.098114013671875
2024-08-14,17.353425979614258
2024-08-15,17.538240432739258
2024-08-16,17.547767639160156
2024-08-19,17.688756942749023
2024-08-20,17.650651931762695
2024-08-21,17.57634735107422
2024-08-22,17.71733856201172
2024-08-23,17.774497985839844
2024-08-26,17.726865768432617
2024-08-27,17.688756942749023
2024-08-28,17.785926818847656
2024-08-29,17.864046096801758
2024-08-30,17.92882537841797
2024-09-02,17.91929817199707
2024-09-03,17.78402328491211
2024-09-04,17.62969398498535
2024-09-05,17.477270126342773
2024-09-06,17.321359634399414
2024-09-09,17.481164932250977
2024-09-10,17.440242767333984
2024-09-11,17.40711212158203
2024-09-12,17.547426223754883
2024-09-13,17.637073516845703
2024-09-16,17.58250617980957
2024-09-17,17.685794830322266
2024-09-18,17.535734176635742
2024-09-19,17.724773406982422
2024-09-20,17.529888153076172
2024-09-23,17.594200134277344
2024-09-24,17.617586135864258
2024-09-25,17.826114654541016
2024-09-26,17.941097259521484
2024-09-27,17.99955940246582
2024-09-30,17.958633422851562
2024-10-01,17.773494720458984
2024-10-02,17.787134170532227
2024-10-03,17.67605209350586
2024-10-04,17.695541381835938
2024-10-07,17.627328872680664
2024-10-08,17.637073516845703
2024-10-09,17.742311477661133
2024-10-10,17.7442626953125
2024-10-11,17.81637191772461
2024-10-14,17.937196731567383
2024-10-15,17.902118682861328
2024-10-16,17.822216033935547
2024-10-17,17.85144805908203
2024-10-18,17.915761947631836
2024-10-21,17.818315505981445
2024-10-22,17.66046142578125
2024-10-23,17.635128021240234
2024-10-24,17.633176803588867
2024-10-25,17.635128021240234
2024-10-28,17.76959800720215
2024-10-29,17.58250617980957
2024-10-30,17.409061431884766
2024-10-31,17.140117645263672
2024-11-01,17.438291549682617
2024-11-04,17.368131637573242
2024-11-05,17.313566207885742
2024-11-06,17.30577278137207
2024-11-07,17.373981475830078
2024-11-08,17.272640228271484
2024-11-11,17.442190170288086
2024-11-12,17.17129898071289
2024-11-13,17.003698348999023
2024-11-14,17.147912979125977
2024-11-15,16.99395751953125
2024-11-18,17.042675018310547
2024-11-19,16.935487747192383
2024-11-20,16.923797607421875
2024-11-21,17.034881591796875
2024-11-22,17.221969604492188
2024-11-25,17.20443344116211
2024-11-26,17.071908950805664
2024-11-27,17.099193572998047
2024-11-28,17.206378936767578
2024-11-29,17.23756217956543
2024-12-02,17.311616897583008
2024-12-03,17.257049560546875
2024-12-04,17.309667587280273
2024-12-05,17.262895584106445
2024-12-06,17.28628158569336
2024-12-09,17.26679039001465
2024-12-10,17.122577667236328
2024-12-11,17.169353485107422
2024-12-12,17.206378936767578
2024-12-13,17.145965576171875
2024-12-16,17.120630264282227
2024-12-17,17.177146911621094
2024-12-18,17.064115524291992
2024-12-19,16.756196975708008
2024-12-20,16.779582977294922
2024-12-23,16.87117576599121
2024-12-27,17.04073143005371
2024-12-30,16.92574691772461
2025-01-03,17.066062927246094
2025-01-06,17.18299102783203
2025-01-07,17.2960262298584
2025-01-08,17.27458953857422
2025-01-09,17.36423683166504
2025-01-10,17.245357513427734
2025-01-13,17.09724235534668
2025-01-14,17.18299102783203
2025-01-15,17.307720184326172
2025-01-16,17.30187225341797
2025-01-17,17.461679458618164
2025-01-20,17.514299392700195
2025-01-21,17.66436004638672
2025-01-22,17.742311477661133
2025-01-23,17.779342651367188
2025-01-24,17.81637191772461
2025-01-27,17.9683780670166
2025-01-28,17.98981475830078
