,AGGS.SW
2025-05-15,4.5503997802734375
2025-05-16,4.551199913024902
2025-05-19,4.539400100708008
2025-05-20,4.542699813842773
2025-05-21,4.537600040435791
2025-05-22,4.526899814605713
2025-05-23,4.537799835205078
2025-05-26,4.54610013961792
2025-05-27,4.551599979400635
2025-05-28,4.552599906921387
2025-05-30,4.562399864196777
2025-06-02,4.557400226593018
2025-06-03,4.5553998947143555
2025-06-04,4.569699764251709
2025-06-05,4.561800003051758
2025-06-06,4.557400226593018
2025-06-10,4.552999973297119
2025-06-11,4.566800117492676
2025-06-12,4.57919979095459
2025-06-13,4.569300174713135
2025-06-16,4.561999797821045
2025-06-17,4.567699909210205
2025-06-18,4.570899963378906
2025-06-19,4.573299884796143
2025-06-20,4.570099830627441
2025-06-23,4.583099842071533
2025-06-24,4.578199863433838
2025-06-25,4.584400177001953
2025-06-26,4.589700222015381
2025-06-27,4.57919979095459
2025-06-30,4.58650016784668
2025-07-01,4.585000038146973
2025-07-02,4.575799942016602
2025-07-03,4.583000183105469
2025-07-04,4.584799766540527
2025-07-07,4.565800189971924
2025-07-08,4.561999797821045
2025-07-09,4.5609002113342285
2025-07-10,4.56689977645874
2025-07-11,4.553800106048584
2025-07-14,4.550000190734863
2025-07-15,4.547999858856201
2025-07-16,4.547999858856201
2025-07-17,4.558000087738037
2025-07-18,4.559899806976318
2025-07-21,4.572299957275391
2025-07-22,4.569200038909912
2025-07-23,4.568399906158447
2025-07-24,4.553500175476074
2025-07-25,4.554599761962891
2025-07-28,4.557000160217285
2025-07-29,4.559999942779541
2025-07-30,4.565999984741211
2025-07-31,4.562900066375732
2025-08-04,4.5854997634887695
2025-08-05,4.584700107574463
2025-08-06,4.588600158691406
2025-08-07,4.59499979019165
2025-08-08,4.580999851226807
2025-08-11,4.582900047302246
2025-08-12,4.573999881744385
2025-08-13,4.582600116729736
2025-08-14,4.577700138092041
2025-08-15,4.571700096130371
2025-08-18,4.561999797821045
2025-08-19,4.563000202178955
2025-08-20,4.570000171661377
2025-08-21,4.555300235748291
2025-08-22,4.573200225830078
2025-08-25,4.570700168609619
2025-08-26,4.566100120544434
2025-08-27,4.572999954223633
2025-08-28,4.577400207519531
2025-08-29,4.565999984741211
2025-09-01,4.56879997253418
2025-09-02,4.562300205230713
2025-09-03,4.565199851989746
2025-09-04,4.575900077819824
2025-09-05,4.595399856567383
2025-09-08,4.605000019073486
2025-09-09,4.600100040435791
2025-09-10,4.602799892425537
2025-09-11,4.609799861907959
2025-09-12,4.597099781036377
2025-09-15,4.60699987411499
2025-09-16,4.609000205993652
2025-09-17,4.604899883270264
2025-09-18,4.5903000831604
2025-09-19,4.588699817657471
2025-09-22,4.5929999351501465
2025-09-23,4.593299865722656
2025-09-24,4.58650016784668
2025-09-25,4.574699878692627
2025-09-26,4.583000183105469
2025-09-29,4.593599796295166
2025-09-30,4.587399959564209
2025-10-01,4.59250020980835
2025-10-02,4.5960001945495605
2025-10-03,4.59689998626709
2025-10-06,4.590099811553955
2025-10-07,4.585000038146973
2025-10-08,4.593999862670898
2025-10-09,4.587299823760986
2025-10-10,4.604599952697754
2025-10-13,4.5960001945495605
2025-10-14,4.606800079345703
2025-10-15,4.618500232696533
2025-10-16,4.613999843597412
2025-10-17,4.612800121307373
2025-10-20,4.613800048828125
2025-10-21,4.627600193023682
2025-10-22,4.622300148010254
2025-10-23,4.617700099945068
2025-10-24,4.617099761962891
2025-10-27,4.623700141906738
2025-10-28,4.627799987792969
2025-10-29,4.626100063323975
2025-10-30,4.615099906921387
2025-10-31,4.609799861907959
2025-11-03,4.603000164031982
2025-11-04,4.609099864959717
2025-11-05,4.587800025939941
2025-11-06,4.606299877166748
2025-11-07,4.597300052642822
2025-11-10,4.595600128173828
2025-11-11,4.607500076293945
2025-11-12,4.603600025177002
2025-11-13,4.597099781036377
2025-11-14,4.59499979019165
2025-11-17,4.585299968719482
2025-11-18,4.590099811553955
2025-11-19,4.589099884033203
2025-11-20,4.590099811553955
2025-11-21,4.592100143432617
2025-11-24,4.595200061798096
2025-11-25,4.606500148773193
2025-11-26,4.60860013961792
2025-11-27,4.608799934387207
2025-11-28,4.598499774932861
2025-12-01,4.585000038146973
2025-12-02,4.589600086212158
2025-12-03,4.591100215911865
2025-12-04,4.586699962615967
2025-12-05,4.5756001472473145
2025-12-08,4.5665998458862305
2025-12-09,4.569300174713135
2025-12-10,4.566500186920166
2025-12-11,4.574900150299072
2025-12-12,4.560800075531006
2025-12-15,4.566999912261963
2025-12-16,4.565800189971924
2025-12-17,4.570799827575684
2025-12-18,4.572400093078613
2025-12-19,4.573800086975098
2025-12-22,4.568699836730957
2025-12-23,4.572299957275391
2025-12-29,4.577099800109863
2025-12-30,4.576000213623047
2026-01-05,4.568299770355225
2026-01-06,4.564300060272217
2026-01-07,4.571199893951416
2026-01-08,4.57889986038208
2026-01-09,4.578000068664551
2026-01-12,4.576600074768066
2026-01-13,4.573800086975098
2026-01-14,4.583700180053711
2026-01-15,4.585100173950195
2026-01-16,4.570199966430664
2026-01-19,4.564199924468994
2026-01-20,4.562600135803223
2026-01-21,4.558300018310547
2026-01-22,4.562600135803223
2026-01-23,4.5609002113342285
2026-01-26,4.569399833679199
2026-01-27,4.570300102233887
2026-01-28,4.5671000480651855
2026-01-29,4.571899890899658
2026-01-30,4.5671000480651855
2026-02-02,4.564899921417236
2026-02-03,4.5619001388549805
2026-02-04,4.563499927520752
2026-02-05,4.572500228881836
2026-02-06,4.571300029754639
2026-02-09,4.568900108337402
2026-02-10,4.582699775695801
2026-02-11,4.5879998207092285
2026-02-12,4.592400074005127
2026-02-13,4.603000164031982
2026-02-16,4.6016998291015625
2026-02-17,4.607399940490723
2026-02-18,4.597799777984619
2026-02-19,4.596399784088135
2026-02-20,4.5995001792907715
2026-02-23,4.610899925231934
2026-02-24,4.610000133514404
2026-02-25,4.604899883270264
2026-02-26,4.612400054931641
2026-02-27,4.617400169372559
2026-03-02,4.604000091552734
2026-03-03,4.590099811553955
2026-03-04,4.5960001945495605
2026-03-05,4.57289981842041
2026-03-06,4.56689977645874
2026-03-09,4.565800189971924
2026-03-10,4.580100059509277
2026-03-11,4.553800106048584
2026-03-12,4.539599895477295
2026-03-13,4.531000137329102
2026-03-16,4.54040002822876
2026-03-17,4.5507001876831055
2026-03-18,4.539100170135498
2026-03-19,4.535299777984619
2026-03-20,4.498300075531006
2026-03-23,4.496300220489502
2026-03-24,4.507400035858154
2026-03-25,4.525300025939941
2026-03-26,4.520899772644043
2026-03-27,4.514999866485596
2026-03-30,4.5152997970581055
2026-03-31,4.512899875640869
2026-04-01,4.543399810791016
2026-04-02,4.535799980163574
2026-04-07,4.512800216674805
2026-04-08,4.545000076293945
2026-04-09,4.530900001525879
2026-04-10,4.534800052642822
2026-04-13,4.527599811553955
2026-04-14,4.5395002365112305
2026-04-15,4.537199974060059
2026-04-16,4.536499977111816
2026-04-17,4.548299789428711
2026-04-20,4.5493998527526855
2026-04-21,4.538700103759766
2026-04-22,4.541200160980225
2026-04-23,4.535699844360352
2026-04-24,4.530600070953369
2026-04-27,4.527699947357178
2026-04-28,4.520500183105469
2026-04-29,4.510000228881836
2026-04-30,4.514999866485596
2026-05-04,4.511600017547607
2026-05-05,4.517099857330322
2026-05-06,4.52869987487793
2026-05-07,4.532400131225586
2026-05-08,4.530200004577637
2026-05-11,4.517499923706055
2026-05-12,4.506700038909912
2026-05-13,4.50029993057251
2026-05-15,4.485099792480469
2026-05-18,4.478400230407715
2026-05-19,4.469299793243408
2026-05-20,4.497799873352051
2026-05-21,4.486000061035156
2026-05-22,4.499199867248535
2026-05-26,4.515999794006348
2026-05-27,4.515999794006348
2026-05-28,4.521399974822998
2026-05-29,4.532299995422363
2026-06-01,4.5096001625061035
2026-06-02,4.523600101470947
2026-06-03,4.506100177764893
2026-06-04,4.5218000411987305
2026-06-05,4.505300045013428
2026-06-08,4.497399806976318
2026-06-09,4.497399806976318
2026-06-10,4.506800174713135
2026-06-11,4.506800174713135
2026-06-12,4.522299766540527
2026-06-15,4.526000022888184
2026-06-16,4.532899856567383
2026-06-17,4.534299850463867
2026-06-18,4.532700061798096
2026-06-19,4.51170015335083
2026-06-22,4.521200180053711
2026-06-23,4.524899959564209
2026-06-24,4.539599895477295
2026-06-25,4.537300109863281
2026-06-26,4.5441999435424805
2026-06-29,4.540200233459473
2026-06-30,4.5366997718811035
2026-07-01,4.53000020980835
