,EUR
2022-08-10,0.9706000089645386
2022-08-11,0.9716299772262573
2022-08-14,0.9657099843025208
2022-08-15,0.9611999988555908
2022-08-16,0.9658399820327759
2022-08-17,0.9682999849319458
2022-08-18,0.9651899933815002
2022-08-21,0.9617999792098999
2022-08-22,0.9585300087928772
2022-08-23,0.9611899852752686
2022-08-24,0.963100016117096
2022-08-25,0.9608399868011475
2022-08-28,0.9625099897384644
2022-08-29,0.968209981918335
2022-08-30,0.9762899875640869
2022-08-31,0.9829000234603882
2022-09-01,0.9765599966049194
2022-09-04,0.9743199944496155
2022-09-05,0.9736999869346619
2022-09-06,0.9740999937057495
2022-09-07,0.9764699935913086
2022-09-08,0.9693999886512756
2022-09-11,0.9666699767112732
2022-09-12,0.9651700258255005
2022-09-13,0.9585999846458435
2022-09-14,0.9603700041770935
2022-09-15,0.9607999920845032
2022-09-18,0.9652799963951111
2022-09-19,0.9668400287628174
2022-09-20,0.9610000252723694
2022-09-21,0.9514999985694885
2022-09-22,0.9599999785423279
2022-09-25,0.9516000151634216
2022-09-26,0.9546399712562561
2022-09-27,0.9514700174331665
2022-09-28,0.9489799737930298
2022-09-29,0.9582599997520447
2022-10-02,0.9651299715042114
2022-10-03,0.9757800102233887
2022-10-04,0.9771400094032288
2022-10-05,0.9726399779319763
2022-10-06,0.9690899848937988
2022-10-09,0.9678999781608582
2022-10-10,0.9705100059509277
2022-10-11,0.9677000045776367
2022-10-12,0.9682300090789795
2022-10-13,0.9783700108528137
2022-10-16,0.9771999716758728
2022-10-17,0.9797999858856201
2022-10-18,0.9800099730491638
2022-10-19,0.9812099933624268
2022-10-20,0.9818000197410583
2022-10-23,0.9838299751281738
2022-10-24,0.9880399703979492
2022-10-25,0.9909999966621399
2022-10-26,0.9939799904823303
2022-10-27,0.9871500134468079
2022-10-31,0.9918199777603149
2022-11-01,0.9900500178337097
2022-11-02,0.9876000285148621
2022-11-03,0.9845499992370605
2022-11-04,0.9880099892616272
2022-11-07,0.989300012588501
2022-11-08,0.9908000230789185
2022-11-09,0.9924100041389465
2022-11-10,0.9854599833488464
2022-11-11,0.9834499955177307
2022-11-14,0.9749699831008911
2022-11-15,0.9734200239181519
2022-11-16,0.9765899777412415
2022-11-17,0.9815499782562256
2022-11-18,0.9873999953269958
2022-11-21,0.9848200082778931
2022-11-22,0.9815999865531921
2022-11-23,0.9804999828338623
2022-11-24,0.9800400137901306
2022-11-25,0.9819200038909912
2022-11-28,0.9821299910545349
2022-11-29,0.9815000295639038
2022-11-30,0.9853900074958801
2022-12-01,0.9837200045585632
2022-12-02,0.9858300089836121
2022-12-05,0.987309992313385
2022-12-06,0.9891200065612793
2022-12-07,0.9859899878501892
2022-12-08,0.9884799718856812
2022-12-09,0.9879299998283386
2022-12-12,0.9837300181388855
2022-12-13,0.9864000082015991
2022-12-14,0.9872000217437744
2022-12-15,0.9867799878120422
2022-12-16,0.986739993095398
2022-12-19,0.9891700148582458
2022-12-20,0.985509991645813
2022-12-21,0.9841600060462952
2022-12-22,0.9829000234603882
2022-12-23,0.9870200157165527
2022-12-26,0.9909999966621399
2022-12-27,0.991569995880127
2022-12-28,0.9886000156402588
2022-12-29,0.9861500263214111
2022-12-30,0.9839000105857849
2023-01-02,0.9879000186920166
2023-01-03,0.98676997423172
2023-01-04,0.9871900081634521
2023-01-05,0.9859600067138672
2023-01-06,0.9848499894142151
2023-01-09,0.9876099824905396
2023-01-10,0.9884399771690369
2023-01-11,0.9904599785804749
2023-01-12,1.0019999742507935
2023-01-13,1.0069700479507446
2023-01-16,1.0030299425125122
2023-01-17,1.00232994556427
2023-01-18,0.9946399927139282
2023-01-19,0.9889199733734131
2023-01-20,0.9920499920845032
2023-01-23,0.9993799924850464
2023-01-24,1.0019999742507935
2023-01-25,1.0042200088500977
2023-01-26,1.0017000436782837
2023-01-27,1.0023399591445923
2023-01-30,1.0010199546813965
2023-01-31,1.0039700269699097
2023-02-01,0.9952999949455261
2023-02-02,0.9990500211715698
2023-02-03,0.9959499835968018
2023-02-06,0.9995200037956238
2023-02-07,0.9954299926757812
2023-02-08,0.9888899922370911
2023-02-09,0.9867500066757202
2023-02-10,0.9904999732971191
2023-02-13,0.9858999848365784
2023-02-14,0.9858099818229675
2023-02-15,0.9893100261688232
2023-02-16,0.987089991569519
2023-02-17,0.9882100224494934
2023-02-20,0.9884700179100037
2023-02-21,0.9861800074577332
2023-02-22,0.9879599809646606
2023-02-23,0.9876099824905396
2023-02-24,0.9894599914550781
2023-02-27,0.9921000003814697
2023-02-28,0.9926400184631348
2023-03-01,0.9963200092315674
2023-03-02,1.0022599697113037
2023-03-03,0.9982500076293945
2023-03-06,0.995419979095459
2023-03-07,0.9943900108337402
2023-03-08,0.9939000010490417
2023-03-09,0.9924799799919128
2023-03-10,0.9873999953269958
2023-03-13,0.9811400175094604
2023-03-14,0.978600025177002
2023-03-15,0.9810199737548828
2023-03-16,0.985509991645813
2023-03-17,0.9862099885940552
2023-03-20,0.9895700216293335
2023-03-21,0.995959997177124
2023-03-22,0.9927899837493896
2023-03-23,0.9962800145149231
2023-03-24,0.9930800199508667
2023-03-26,0.9897000193595886
2023-03-27,0.9888299703598022
2023-03-28,0.9975100159645081
2023-03-29,0.9956700205802917
2023-03-30,0.9959999918937683
2023-04-02,0.9911199808120728
2023-04-03,0.9956600069999695
2023-04-04,0.992330014705658
2023-04-05,0.9882299900054932
2023-04-06,0.9876099824905396
2023-04-09,0.9872000217437744
2023-04-10,0.987820029258728
2023-04-11,0.9858199954032898
2023-04-12,0.9850999712944031
2023-04-13,0.9825299978256226
2023-04-16,0.9829000234603882
2023-04-17,0.981660008430481
2023-04-18,0.9833300113677979
2023-04-19,0.983020007610321
2023-04-20,0.978659987449646
2023-04-23,0.9803599715232849
2023-04-24,0.9807599782943726
2023-04-25,0.9790899753570557
2023-04-26,0.9839400053024292
2023-04-27,0.9861199855804443
2023-04-30,0.9853000044822693
2023-05-01,0.9826700091362
2023-05-02,0.9825000166893005
2023-05-03,0.9777500033378601
2023-05-04,0.9758599996566772
2023-05-07,0.9818000197410583
2023-05-08,0.9785400032997131
2023-05-09,0.9760199785232544
2023-05-10,0.9766899943351746
2023-05-11,0.9756500124931335
2023-05-14,0.9748799800872803
2023-05-15,0.9736199975013733
2023-05-16,0.9740999937057495
2023-05-17,0.9736999869346619
2023-05-18,0.9749299883842468
2023-05-21,0.972029983997345
2023-05-22,0.9710000157356262
2023-05-23,0.970740020275116
2023-05-24,0.9726200103759766
2023-05-25,0.9705899953842163
2023-05-28,0.9710999727249146
2023-05-29,0.9683700203895569
2023-05-30,0.9721999764442444
2023-05-31,0.9730100035667419
2023-06-01,0.9743800163269043
2023-06-04,0.9731000065803528
2023-06-05,0.9703699946403503
2023-06-06,0.970329999923706
2023-06-07,0.9738199710845947
2023-06-08,0.9691299796104431
2023-06-11,0.9713000059127808
2023-06-12,0.9776899814605713
2023-06-13,0.9766200184822083
2023-06-14,0.9759699702262878
2023-06-15,0.9760000109672546
2023-06-18,0.9785000085830688
2023-06-19,0.9785799980163574
2023-06-20,0.9802299737930298
2023-06-21,0.9808800220489502
2023-06-22,0.9804999828338623
2023-06-25,0.9768999814987183
2023-06-26,0.9771999716758728
2023-06-27,0.979200005531311
2023-06-28,0.9787600040435791
2023-06-29,0.9771599769592285
2023-07-02,0.9764000177383423
2023-07-03,0.9778000116348267
2023-07-04,0.975820004940033
2023-07-05,0.9753000140190125
2023-07-06,0.9749100208282471
2023-07-09,0.9748899936676025
2023-07-10,0.9740700125694275
2023-07-11,0.967769980430603
2023-07-12,0.9654099941253662
2023-07-13,0.9641799926757812
2023-07-16,0.9677799940109253
2023-07-17,0.9667999744415283
2023-07-18,0.9630299806594849
2023-07-19,0.961329996585846
2023-07-20,0.9645199775695801
2023-07-23,0.963670015335083
2023-07-24,0.9623200297355652
2023-07-25,0.9553200006484985
2023-07-26,0.9544500112533569
2023-07-27,0.9538400173187256
2023-07-30,0.958869993686676
2023-07-31,0.9585700035095215
2023-08-01,0.9604799747467041
2023-08-02,0.960099995136261
2023-08-03,0.9574300050735474
2023-08-06,0.9617699980735779
2023-08-07,0.9604399800300598
2023-08-08,0.9595400094985962
2023-08-09,0.9626100063323975
2023-08-10,0.9629200100898743
2023-08-13,0.9593799710273743
2023-08-14,0.9577000141143799
2023-08-15,0.9578999876976013
2023-08-16,0.957069993019104
2023-08-17,0.9550399780273438
2023-08-20,0.9594799876213074
2023-08-21,0.9573400020599365
2023-08-22,0.9546200037002563
2023-08-23,0.9532999992370605
2023-08-24,0.9559100270271301
2023-08-27,0.955299973487854
2023-08-28,0.9564099907875061
2023-08-29,0.955299973487854
2023-08-30,0.9596800208091736
2023-08-31,0.9577199816703796
2023-09-03,0.9539999961853027
2023-09-04,0.9547799825668335
2023-09-05,0.9538400173187256
2023-09-06,0.9558699727058411
2023-09-07,0.9549400210380554
2023-09-10,0.9559299945831299
2023-09-11,0.9578499794006348
2023-09-12,0.9585199952125549
2023-09-13,0.958899974822998
2023-09-14,0.9531000256538391
2023-09-17,0.9567800164222717
2023-09-18,0.9593700170516968
2023-09-19,0.9584500193595886
2023-09-20,0.9579399824142456
2023-09-21,0.9643099904060364
2023-09-24,0.9658799767494202
2023-09-25,0.9660400152206421
2023-09-26,0.9678999781608582
2023-09-27,0.9673100113868713
2023-09-28,0.9662200212478638
2023-10-01,0.9670699834823608
2023-10-02,0.9619699716567993
2023-10-03,0.9642000198364258
2023-10-04,0.9631699919700623
2023-10-05,0.9625599980354309
2023-10-08,0.9604099988937378
2023-10-09,0.9573000073432922
2023-10-10,0.9592499732971191
2023-10-11,0.9572100043296814
2023-10-12,0.9564800262451172
2023-10-15,0.9495999813079834
2023-10-16,0.9502999782562256
2023-10-17,0.9516100287437439
2023-10-18,0.9471200108528137
2023-10-19,0.9439100027084351
2023-10-22,0.9458799958229065
2023-10-23,0.9504200220108032
2023-10-24,0.9461699724197388
2023-10-25,0.9474499821662903
2023-10-26,0.9495199918746948
2023-10-30,0.9531099796295166
2023-10-31,0.9575099945068359
2023-11-01,0.962440013885498
2023-11-02,0.9586600065231323
2023-11-03,0.9618800282478333
2023-11-06,0.964900016784668
2023-11-07,0.9638199806213379
2023-11-08,0.9625999927520752
2023-11-09,0.9629200100898743
2023-11-10,0.9634400010108948
2023-11-13,0.964169979095459
2023-11-14,0.964460015296936
2023-11-15,0.9671599864959717
2023-11-16,0.9628700017929077
2023-11-17,0.9642400145530701
2023-11-20,0.9662500023841858
2023-11-21,0.9679499864578247
2023-11-22,0.9643999934196472
2023-11-23,0.9625399708747864
2023-11-24,0.964460015296936
2023-11-27,0.9651700258255005
2023-11-28,0.9643800258636475
2023-11-29,0.9650999903678894
2023-11-30,0.9583500027656555
2023-12-01,0.952709972858429
2023-12-04,0.944890022277832
2023-12-05,0.9453999996185303
2023-12-06,0.9444199800491333
2023-12-07,0.9416199922561646
2023-12-08,0.9446600079536438
2023-12-11,0.9469199776649475
2023-12-12,0.9453999996185303
2023-12-13,0.9449700117111206
2023-12-14,0.9478499889373779
2023-12-15,0.9532600045204163
2023-12-18,0.9485700130462646
2023-12-19,0.9471799731254578
2023-12-20,0.9451000094413757
2023-12-21,0.9440199732780457
2023-12-22,0.9423900246620178
2023-12-25,0.9422199726104736
2023-12-26,0.9431700110435486
2023-12-27,0.9426900148391724
2023-12-28,0.9358000159263611
2023-12-29,0.933459997177124
2024-01-01,0.9283699989318848
2024-01-02,0.9291700124740601
2024-01-03,0.9302499890327454
2024-01-04,0.9276999831199646
2024-01-05,0.9305999875068665
2024-01-08,0.9308300018310547
2024-01-09,0.9286999702453613
2024-01-10,0.931850016117096
2024-01-11,0.9333800077438354
2024-01-12,0.934499979019165
2024-01-15,0.9339600205421448
2024-01-16,0.9369099736213684
2024-01-17,0.9371799826622009
2024-01-18,0.9408000111579895
2024-01-19,0.944350004196167
2024-01-22,0.9459199905395508
2024-01-23,0.945389986038208
2024-01-24,0.9441999793052673
2024-01-25,0.9390699863433838
2024-01-26,0.9403600096702576
2024-01-29,0.9369800090789795
2024-01-30,0.933139979839325
2024-01-31,0.934499979019165
2024-02-01,0.9316200017929077
2024-02-02,0.9326000213623047
2024-02-05,0.9345800280570984
2024-02-06,0.9352399706840515
2024-02-07,0.9352800250053406
2024-02-08,0.9419699907302856
2024-02-09,0.9412999749183655
2024-02-12,0.9439100027084351
2024-02-13,0.9433000087738037
2024-02-14,0.9502800107002258
2024-02-15,0.9498999714851379
2024-02-16,0.9478499889373779
2024-02-19,0.9497500061988831
2024-02-20,0.9512500166893005
2024-02-21,0.9532999992370605
2024-02-22,0.9513499736785889
2024-02-23,0.9526799917221069
2024-02-26,0.95346999168396
2024-02-27,0.9548199772834778
2024-02-28,0.953000009059906
2024-02-29,0.9523100256919861
2024-03-01,0.9557099938392639
2024-03-04,0.9577100276947021
2024-03-05,0.9607999920845032
2024-03-06,0.9591599702835083
2024-03-07,0.9614400267601013
2024-03-08,0.9606999754905701
2024-03-11,0.9602299928665161
2024-03-12,0.9589999914169312
2024-03-13,0.9587000012397766
2024-03-14,0.9620800018310547
2024-03-15,0.9623399972915649
2024-03-18,0.9615600109100342
2024-03-19,0.9650300145149231
2024-03-20,0.9652199745178223
2024-03-21,0.9685800075531006
2024-03-22,0.9750000238418579
2024-03-25,0.9700899720191956
2024-03-26,0.9748499989509583
2024-03-27,0.9788399934768677
2024-03-28,0.979200005531311
2024-03-29,0.9724000096321106
2024-03-31,0.9734600186347961
2024-04-01,0.9717400074005127
2024-04-02,0.9775500297546387
2024-04-03,0.9785900115966797
2024-04-04,0.9769399762153625
2024-04-07,0.9779999852180481
2024-04-08,0.9830300211906433
2024-04-09,0.9805899858474731
2024-04-10,0.9807199835777283
2024-04-11,0.9759200215339661
2024-04-14,0.9729599952697754
2024-04-15,0.9688100218772888
2024-04-16,0.9692400097846985
2024-04-17,0.9715499877929688
2024-04-18,0.9711300134658813
2024-04-21,0.9709600210189819
2024-04-22,0.9714999794960022
2024-04-23,0.9757800102233887
2024-04-24,0.9783899784088135
2024-04-25,0.9789299964904785
2024-04-28,0.9782999753952026
2024-04-29,0.9760000109672546
2024-04-30,0.9807800054550171
2024-05-01,0.9821699857711792
2024-05-02,0.976170003414154
2024-05-05,0.974590003490448
2024-05-06,0.9762300252914429
2024-05-07,0.9767699837684631
2024-05-08,0.9757800102233887
2024-05-09,0.9766899943351746
2024-05-12,0.9762600064277649
2024-05-13,0.9797999858856201
2024-05-14,0.9806200265884399
2024-05-15,0.9806200265884399
2024-05-16,0.9846500158309937
2024-05-19,0.9882100224494934
2024-05-20,0.9883999824523926
2024-05-21,0.9890999794006348
2024-05-22,0.9907000064849854
2024-05-23,0.9886500239372253
2024-05-26,0.991890013217926
2024-05-27,0.9919000267982483
2024-05-28,0.9900400042533875
2024-05-29,0.9862800240516663
2024-05-30,0.9784799814224243
2024-06-02,0.9781799912452698
2024-06-03,0.9762300252914429
2024-06-04,0.968500018119812
2024-06-05,0.9706400036811829
2024-06-06,0.968999981880188
2024-06-09,0.9659600257873535
2024-06-10,0.9650200009346008
2024-06-11,0.9642199873924255
2024-06-12,0.966949999332428
2024-06-13,0.9599300026893616
2024-06-16,0.953249990940094
2024-06-17,0.9541100263595581
2024-06-18,0.9495999813079834
2024-06-19,0.9505100250244141
2024-06-20,0.9543700218200684
2024-06-23,0.9559000134468079
2024-06-24,0.9585999846458435
2024-06-25,0.9587799906730652
2024-06-26,0.9579799771308899
2024-06-27,0.9621999859809875
2024-06-30,0.9664499759674072
2024-07-01,0.9697399735450745
2024-07-02,0.971310019493103
2024-07-03,0.972100019454956
2024-07-04,0.9731699824333191
2024-07-07,0.9691699743270874
2024-07-08,0.9723399877548218
2024-07-09,0.9706199765205383
2024-07-10,0.9741700291633606
2024-07-11,0.9742299914360046
2024-07-14,0.9761999845504761
2024-07-15,0.9758999943733215
2024-07-16,0.9738699793815613
2024-07-17,0.9650700092315674
2024-07-18,0.9673200249671936
2024-07-21,0.9678300023078918
2024-07-22,0.9686999917030334
2024-07-23,0.9672499895095825
2024-07-24,0.9592499732971191
2024-07-25,0.9556599855422974
2024-07-28,0.9598699808120728
2024-07-29,0.9586799740791321
2024-07-30,0.9539899826049805
2024-07-31,0.9504799842834473
2024-08-01,0.941569983959198
2024-08-04,0.9340400099754333
2024-08-05,0.9360799789428711
2024-08-06,0.9315000176429749
2024-08-07,0.9389299750328064
2024-08-08,0.9462599754333496
2024-08-11,0.9440199732780457
2024-08-12,0.9457100033760071
2024-08-13,0.9514099955558777
2024-08-14,0.9524800181388855
2024-08-15,0.9574099779129028
2024-08-18,0.9564800262451172
2024-08-19,0.956250011920929
2024-08-20,0.9498900175094604
2024-08-21,0.9494199752807617
2024-08-22,0.9468500018119812
2024-08-25,0.9479399919509888
2024-08-26,0.9457399845123291
2024-08-27,0.9407399892807007
2024-08-28,0.936489999294281
2024-08-29,0.9384099841117859
2024-09-01,0.939520001411438
2024-09-02,0.9422199726104736
2024-09-03,0.9390699863433838
2024-09-04,0.9374300241470337
2024-09-05,0.9375399947166443
2024-09-08,0.935670018196106
2024-09-09,0.9373000264167786
2024-09-10,0.9330400228500366
2024-09-11,0.9387999773025513
2024-09-12,0.9414600133895874
2024-09-15,0.9402400255203247
2024-09-16,0.9400100111961365
2024-09-17,0.94132000207901
2024-09-18,0.9416599869728088
2024-09-19,0.9460999965667725
2024-09-22,0.9495400190353394
2024-09-23,0.9414899945259094
2024-09-24,0.9417600035667419
2024-09-25,0.9467700123786926
2024-09-26,0.945900022983551
2024-09-29,0.9395700097084045
2024-09-30,0.9413400292396545
2024-10-01,0.9363200068473816
2024-10-02,0.9388599991798401
2024-10-03,0.9400100111961365
2024-10-06,0.942110002040863
2024-10-07,0.9378399848937988
2024-10-08,0.9409000277519226
2024-10-09,0.9415000081062317
2024-10-10,0.9365599751472473
2024-10-13,0.9374899864196777
2024-10-14,0.9406599998474121
2024-10-15,0.9387400150299072
2024-10-16,0.939740002155304
2024-10-17,0.9377700090408325
2024-10-20,0.9400299787521362
2024-10-21,0.9360600113868713
2024-10-22,0.934469997882843
2024-10-23,0.9341999888420105
2024-10-24,0.9372100234031677
2024-10-28,0.9375900030136108
2024-10-29,0.9354699850082397
2024-10-30,0.9383500218391418
2024-10-31,0.9408100247383118
2024-11-01,0.9398699998855591
2024-11-04,0.9434199929237366
2024-11-05,0.9397000074386597
2024-11-06,0.9429600238800049
2024-11-07,0.9397299885749817
2024-11-08,0.9421300292015076
2024-11-11,0.9385899901390076
2024-11-12,0.9385300278663635
2024-11-13,0.9366000294685364
2024-11-14,0.93572998046875
2024-11-15,0.9376000165939331
2024-11-18,0.9360799789428711
2024-11-19,0.9357100129127502
2024-11-20,0.9355999827384949
2024-11-21,0.9319000244140625
2024-11-22,0.9284399747848511
2024-11-25,0.9331499934196472
2024-11-26,0.9282900094985962
2024-11-27,0.9297599792480469
2024-11-28,0.931879997253418
2024-11-29,0.931850016117096
2024-12-02,0.9300500154495239
2024-12-03,0.9306600093841553
2024-12-04,0.9315900206565857
2024-12-05,0.9289900064468384
2024-12-06,0.9297900199890137
2024-12-09,0.9283000230789185
2024-12-10,0.927299976348877
2024-12-11,0.9295899868011475
2024-12-12,0.9279099702835083
2024-12-13,0.9340100288391113
2024-12-16,0.9372000098228455
2024-12-17,0.9401800036430359
2024-12-18,0.9366199970245361
2024-12-19,0.9332500100135803
2024-12-20,0.9317200183868408
2024-12-23,0.931689977645874
2024-12-24,0.9348599910736084
2024-12-25,0.9387000203132629
2024-12-26,0.9352499842643738
2024-12-27,0.9368299841880798
2024-12-30,0.9405199885368347
2024-12-31,0.9398999810218811
2025-01-02,0.9396399855613708
2025-01-03,0.9364100098609924
2025-01-06,0.937030017375946
2025-01-07,0.9398199915885925
2025-01-08,0.9406800270080566
2025-01-09,0.9395700097084045
2025-01-10,0.9391499757766724
2025-01-13,0.9391199946403503
2025-01-14,0.9399799704551697
2025-01-15,0.9403899908065796
2025-01-16,0.9390000104904175
2025-01-17,0.9386600255966187
2025-01-20,0.9399600028991699
2025-01-21,0.9441400170326233
2025-01-22,0.9434400200843811
2025-01-23,0.9432899951934814
2025-01-24,0.9451799988746643
2025-01-27,0.9492200016975403
2025-01-28,0.9442200064659119
2025-01-29,0.9428799748420715
2025-01-30,0.9447699785232544
2025-01-31,0.945609986782074
2025-02-03,0.9377800226211548
2025-02-04,0.9413899779319763
2025-02-05,0.9389399886131287
2025-02-06,0.9374200105667114
2025-02-07,0.9399300217628479
2025-02-10,0.939079999923706
2025-02-11,0.938730001449585
2025-02-12,0.9462299942970276
2025-02-13,0.9491199851036072
2025-02-14,0.9448999762535095
2025-02-17,0.9438300132751465
2025-02-18,0.9443699717521667
2025-02-19,0.9440600275993347
2025-02-20,0.9425299763679504
2025-02-21,0.9429900050163269
2025-02-24,0.9410600066184998
2025-02-25,0.9386900067329407
2025-02-26,0.9388499855995178
2025-02-27,0.9380099773406982
2025-02-28,0.9354199767112732
2025-03-03,0.9398599863052368
2025-03-04,0.9402099847793579
2025-03-05,0.9451299905776978
2025-03-06,0.961430013179779
2025-03-07,0.9528200030326843
2025-03-10,0.9528200030326843
2025-03-11,0.9537799954414368
2025-03-12,0.964139997959137
2025-03-13,0.959850013256073
2025-03-14,0.9580600261688232
2025-03-17,0.9619500041007996
2025-03-18,0.9621800184249878
2025-03-19,0.9589800238609314
2025-03-20,0.9563999772071838
2025-03-21,0.9569299817085266
2025-03-24,0.9566699862480164
2025-03-25,0.9535899758338928
2025-03-26,0.9520999789237976
2025-03-27,0.949720025062561
2025-03-28,0.9521099925041199
2025-03-30,0.9534000158309937
2025-03-31,0.9561100006103516
2025-04-01,0.9539399743080139
2025-04-02,0.956089973449707
2025-04-03,0.9488300085067749
2025-04-06,0.9353500008583069
2025-04-07,0.9383500218391418
2025-04-08,0.9285500049591064
2025-04-09,0.9367899894714355
2025-04-10,0.92399001121521
2025-04-13,0.9279000163078308
2025-04-14,0.9252499938011169
2025-04-15,0.9268500208854675
2025-04-16,0.9273999929428101
2025-04-21,0.9313700199127197
2025-04-22,0.9376800060272217
2025-04-23,0.9399200081825256
2025-04-24,0.9423499703407288
2025-04-27,0.9397100210189819
2025-04-28,0.9368500113487244
2025-04-29,0.9377599954605103
2025-04-30,0.9353100061416626
2025-05-01,0.9364299774169922
2025-05-04,0.9330899715423584
2025-05-05,0.9298800230026245
2025-05-06,0.9364399909973145
2025-05-07,0.9315000176429749
2025-05-08,0.9335700273513794
2025-05-11,0.9362499713897705
2025-05-12,0.9373900294303894
2025-05-13,0.938979983329773
2025-05-14,0.9406999945640564
2025-05-15,0.9343000054359436
2025-05-18,0.9346100091934204
2025-05-19,0.9379100203514099
2025-05-20,0.9331799745559692
2025-05-21,0.9348499774932861
2025-05-22,0.9345200061798096
2025-05-25,0.9352700114250183
2025-05-26,0.9342700242996216
2025-05-27,0.9378100037574768
2025-05-28,0.935230016708374
2025-05-29,0.9352099895477295
2025-06-01,0.9333900213241577
2025-06-02,0.9344499707221985
2025-06-03,0.9367700219154358
2025-06-04,0.9342600107192993
2025-06-05,0.9383100271224976
2025-06-08,0.9368199706077576
2025-06-09,0.9383900165557861
2025-06-10,0.9400799870491028
2025-06-11,0.9419800043106079
2025-06-12,0.9384999871253967
2025-06-15,0.9365000128746033
2025-06-16,0.9399099946022034
2025-06-17,0.9379199743270874
2025-06-18,0.9399099946022034
2025-06-19,0.9396700263023376
2025-06-22,0.9404199719429016
2025-06-23,0.9424800276756287
2025-06-24,0.9349200129508972
2025-06-25,0.9390599727630615
2025-06-26,0.9362999796867371
2025-06-29,0.9361100196838379
2025-06-30,0.934440016746521
2025-07-01,0.9334099888801575
2025-07-02,0.9341800212860107
2025-07-03,0.9347299933433533
2025-07-06,0.9355999827384949
2025-07-07,0.9355199933052063
2025-07-08,0.9330700039863586
2025-07-09,0.9301699995994568
2025-07-10,0.9322400093078613
2025-07-13,0.9307699799537659
2025-07-14,0.9308000206947327
2025-07-15,0.9302099943161011
2025-07-16,0.93190997838974
2025-07-17,0.9325500130653381
2025-07-20,0.9317899942398071
2025-07-21,0.9333199858665466
2025-07-22,0.9316200017929077
2025-07-23,0.9326000213623047
2025-07-24,0.9344099760055542
2025-07-27,0.9350200295448303
2025-07-28,0.9314699769020081
2025-07-29,0.9303699731826782
2025-07-30,0.929390013217926
2025-07-31,0.9296600222587585
2025-08-03,0.9315400123596191
2025-08-04,0.9348899722099304
2025-08-05,0.9343100190162659
2025-08-06,0.9400299787521362
2025-08-07,0.9407100081443787
2025-08-10,0.940530002117157
2025-08-11,0.9432200193405151
2025-08-12,0.94132000207901
2025-08-13,0.9423999786376953
2025-08-14,0.9409000277519226
2025-08-17,0.9441699981689453
2025-08-18,0.9420400261878967
2025-08-19,0.9404100179672241
2025-08-20,0.9368399977684021
2025-08-21,0.9390400052070618
2025-08-24,0.9393699765205383
2025-08-25,0.9363600015640259
2025-08-26,0.93545001745224
2025-08-27,0.9335700273513794
2025-08-28,0.9363099932670593
2025-08-31,0.9358999729156494
2025-09-01,0.9373999834060669
2025-09-02,0.9368199706077576
2025-09-03,0.937250018119812
2025-09-04,0.9384700059890747
2025-09-07,0.9360600113868713
2025-09-08,0.9330099821090698
2025-09-09,0.9332000017166138
2025-09-10,0.9346399903297424
2025-09-11,0.933929979801178
2025-09-14,0.9341700077056885
2025-09-15,0.934719979763031
2025-09-16,0.932919979095459
2025-09-17,0.9322199821472168
2025-09-18,0.934249997138977
2025-09-21,0.9344599843025208
2025-09-22,0.9350500106811523
2025-09-23,0.9349700212478638
2025-09-24,0.9332600235939026
2025-09-25,0.9330300092697144
2025-09-28,0.933489978313446
2025-09-29,0.9353700280189514
2025-09-30,0.9345399737358093
2025-10-01,0.9350200295448303
2025-10-02,0.934499979019165
2025-10-05,0.9336400032043457
2025-10-06,0.930840015411377
2025-10-07,0.930649995803833
2025-10-08,0.9320700168609619
2025-10-09,0.9323899745941162
2025-10-12,0.9308099746704102
2025-10-13,0.930180013179779
2025-10-14,0.92985999584198
2025-10-15,0.9276300072669983
2025-10-16,0.9263499975204468
2025-10-19,0.9250100255012512
2025-10-20,0.9226899743080139
2025-10-21,0.9241300225257874
2025-10-22,0.9240599870681763
2025-10-23,0.9236500263214111
2025-10-27,0.9258800148963928
2025-10-28,0.9257799983024597
2025-10-29,0.9240999817848206
2025-10-30,0.9282900094985962
2025-10-31,0.9275599718093872
2025-11-03,0.9278200268745422
2025-11-04,0.9308900237083435
2025-11-05,0.9305999875068665
2025-11-06,0.930869996547699
2025-11-07,0.9309099912643433
2025-11-10,0.9316200017929077
2025-11-11,0.9304599761962891
2025-11-12,0.927299976348877
2025-11-13,0.9247499704360962
2025-11-14,0.9225299954414368
2025-11-17,0.9225000143051147
2025-11-18,0.922819972038269
2025-11-19,0.9266200065612793
2025-11-20,0.9293599724769592
2025-11-21,0.9290400147438049
2025-11-24,0.9305999875068665
2025-11-25,0.9314299821853638
2025-11-26,0.9343600273132324
2025-11-27,0.9321600198745728
2025-11-28,0.9332699775695801
2025-12-01,0.9319300055503845
2025-12-02,0.9340400099754333
2025-12-03,0.9337000250816345
2025-12-04,0.9330099821090698
2025-12-05,0.9357600212097168
2025-12-08,0.9368100166320801
2025-12-09,0.938979983329773
2025-12-10,0.9371899962425232
2025-12-11,0.9352800250053406
2025-12-12,0.9329800009727478
2025-12-15,0.9344199895858765
2025-12-16,0.9356300234794617
2025-12-17,0.9342799782752991
2025-12-18,0.9336599707603455
2025-12-19,0.9309399724006653
2025-12-22,0.931659996509552
2025-12-23,0.9310799837112427
2025-12-24,0.9287800192832947
2025-12-26,0.9286800026893616
2025-12-29,0.9290000200271606
2025-12-30,0.9287700057029724
2025-12-31,0.9300600290298462
