,XDWL.SW
2020-03-23,37.891868591308594
2020-03-24,40.59779357910156
2020-03-25,42.734066009521484
2020-03-26,43.65531921386719
2020-03-27,42.83641815185547
2020-03-30,42.42697525024414
2020-03-31,43.9134521484375
2020-04-01,42.52933883666992
2020-04-02,42.186649322509766
2020-04-03,42.62724304199219
2020-04-06,44.19384002685547
2020-04-07,46.000755310058594
2020-04-08,44.7278938293457
2020-04-09,46.27668762207031
2020-04-14,46.606021881103516
2020-04-15,46.0363655090332
2020-04-16,45.75152587890625
2020-04-17,46.970977783203125
2020-04-20,46.85525131225586
2020-04-21,45.68031692504883
2020-04-22,46.29449462890625
2020-04-23,47.131187438964844
2020-04-24,46.95317077636719
2020-04-27,47.77206802368164
2020-04-28,48.0658073425293
2020-04-29,48.91141128540039
2020-04-30,49.34754943847656
2020-05-04,46.54372024536133
2020-05-05,47.78985595703125
2020-05-06,48.03020477294922
2020-05-07,48.288333892822266
2020-05-08,48.67107391357422
2020-05-11,49.18733596801758
2020-05-12,48.71558380126953
2020-05-13,47.90271759033203
2020-05-14,46.34601593017578
2020-05-15,47.33829879760742
2020-05-18,48.33969497680664
2020-05-19,48.922325134277344
2020-05-20,49.37750244140625
2020-05-22,48.867698669433594
2020-05-25,49.905494689941406
2020-05-26,50.16039276123047
2020-05-27,50.63376998901367
2020-05-28,51.00701141357422
2020-05-29,50.16039276123047
2020-06-02,51.398475646972656
2020-06-03,52.254207611083984
2020-06-04,52.12675857543945
2020-06-05,52.855037689208984
2020-06-08,53.2737922668457
2020-06-09,52.855037689208984
2020-06-10,52.317935943603516
2020-06-11,50.9979133605957
2020-06-12,50.55184555053711
2020-06-15,49.59597396850586
2020-06-16,52.02661895751953
2020-06-17,51.471309661865234
2020-06-18,51.462196350097656
2020-06-19,51.6624755859375
2020-06-22,51.12537384033203
2020-06-23,51.76261901855469
2020-06-24,50.89778137207031
2020-06-25,50.51542663574219
2020-06-26,50.24232864379883
2020-06-29,50.00563430786133
2020-06-30,50.71571350097656
2020-07-01,51.098060607910156
2020-07-02,51.70799255371094
2020-07-03,51.52592086791992
2020-07-06,52.16317367553711
2020-07-07,52.04481887817383
2020-07-08,51.462196350097656
2020-07-09,52.03572082519531
2020-07-10,51.389366149902344
2020-07-13,52.60014343261719
2020-07-14,51.871849060058594
2020-07-15,53.04621124267578
2020-07-16,52.754905700683594
2020-07-17,52.84593963623047
2020-07-20,53.02800750732422
2020-07-21,53.49228286743164
2020-07-22,52.73668670654297
2020-07-23,52.78221130371094
2020-07-24,51.89006805419922
2020-07-27,51.89006805419922
2020-07-28,51.68978500366211
2020-07-29,51.844547271728516
2020-07-30,50.95241165161133
2020-07-31,51.034332275390625
2020-08-03,52.345245361328125
2020-08-04,52.117652893066406
2020-08-05,52.272403717041016
2020-08-06,52.36344528198242
2020-08-07,52.73668670654297
2020-08-10,52.87324905395508
2020-08-11,53.464969635009766
2020-08-12,53.246498107910156
2020-08-13,53.301109313964844
2020-08-14,53.00979232788086
2020-08-17,53.01890563964844
2020-08-18,53.119041442871094
2020-08-19,53.72897720336914
2020-08-20,53.219181060791016
2020-08-21,53.34663009643555
2020-08-24,53.774497985839844
2020-08-25,53.847328186035156
2020-08-26,54.16594696044922
2020-08-27,54.55739974975586
2020-08-28,54.4936637878418
2020-08-31,54.37533187866211
2020-09-01,54.621124267578125
2020-09-02,55.467750549316406
2020-09-03,54.93973922729492
2020-09-04,52.946075439453125
2020-09-07,53.665252685546875
2020-09-08,53.32841873168945
2020-09-09,53.610633850097656
2020-09-10,53.556007385253906
2020-09-11,52.99159240722656
2020-09-14,53.373939514160156
2020-09-15,53.80179977416992
2020-09-16,53.91104507446289
2020-09-17,53.191864013671875
2020-09-18,53.13724899291992
2020-09-21,51.71710205078125
2020-09-22,52.354347229003906
2020-09-23,53.119041442871094
2020-09-24,52.19047927856445
2020-09-25,52.28151321411133
2020-09-28,53.756290435791016
2020-09-29,53.40125274658203
2020-09-30,53.756290435791016
2020-10-01,53.80179977416992
2020-10-02,53.5104866027832
2020-10-05,53.701663970947266
2020-10-06,53.965667724609375
2020-10-07,54.12043380737305
2020-10-08,54.69395065307617
2020-10-09,54.69395065307617
2020-10-12,55.33119201660156
2020-10-13,55.376712799072266
2020-10-14,55.385826110839844
2020-10-15,54.23877716064453
2020-10-16,55.06718826293945
2020-10-19,54.75768280029297
2020-10-20,54.0020751953125
2020-10-21,53.647037506103516
2020-10-22,53.71076583862305
2020-10-23,53.94745635986328
2020-10-26,52.763999938964844
2020-10-27,53.25558853149414
2020-10-28,52.518211364746094
2020-10-29,51.54412841796875
2020-10-30,51.40757369995117
2020-11-02,52.53641891479492
2020-11-03,52.73668670654297
2020-11-04,54.43905258178711
2020-11-05,55.02167510986328
2020-11-06,54.357112884521484
2020-11-09,57.079071044921875
2020-11-10,56.077674865722656
2020-11-11,57.151893615722656
2020-11-12,56.64210510253906
2020-11-13,56.70582962036133
2020-11-16,57.588863372802734
2020-11-17,57.288455963134766
2020-11-18,57.306663513183594
2020-11-19,56.99713134765625
2020-11-20,57.133689880371094
2020-11-23,57.3521728515625
2020-11-24,57.85287094116211
2020-11-25,57.77093505859375
2020-11-26,57.971221923828125
2020-11-27,58.016727447509766
2020-11-30,57.625274658203125
2020-12-01,57.9985237121582
2020-12-02,57.34307861328125
2020-12-03,57.306663513183594
2020-12-04,57.83466720581055
2020-12-07,57.625274658203125
2020-12-08,57.625274658203125
2020-12-09,57.78914260864258
2020-12-10,57.552459716796875
2020-12-11,57.069969177246094
2020-12-14,57.670799255371094
2020-12-15,57.45231628417969
2020-12-16,57.87106704711914
2020-12-17,58.19881057739258
2020-12-18,58.016727447509766
2020-12-21,57.261138916015625
2020-12-22,57.80734634399414
2020-12-23,58.26252746582031
2020-12-28,58.71769714355469
2020-12-29,58.76322555541992
2020-12-30,58.46281433105469
2021-01-04,58.217002868652344
2021-01-05,57.73452377319336
2021-01-06,58.96349334716797
2021-01-07,59.62804412841797
2021-01-08,59.97398376464844
2021-01-11,59.79192352294922
2021-01-12,59.93757247924805
2021-01-13,59.94668197631836
2021-01-14,60.247093200683594
2021-01-15,59.60985565185547
2021-01-18,59.62804412841797
2021-01-19,59.6735725402832
2021-01-20,59.9921989440918
2021-01-21,60.42006301879883
2021-01-22,60.09235382080078
2021-01-25,60.41096496582031
2021-01-26,60.34724044799805
2021-01-27,59.291229248046875
2021-01-28,59.655364990234375
2021-01-29,58.83605194091797
2021-02-01,59.13645935058594
2021-02-02,60.05591583251953
2021-02-03,60.647647857666016
2021-02-04,60.71137237548828
2021-02-05,61.67636489868164
2021-02-08,61.97676467895508
2021-02-09,61.539794921875
2021-02-10,61.66724395751953
2021-02-11,61.576202392578125
2021-02-12,61.87662124633789
2021-02-15,62.322689056396484
2021-02-16,62.30448532104492
2021-02-17,62.17704772949219
2021-02-18,61.867523193359375
2021-02-19,62.21345520019531
2021-02-22,61.74006271362305
2021-02-23,61.54888916015625
2021-02-24,62.63222122192383
2021-02-25,62.24076843261719
2021-02-26,61.029991149902344
2021-03-01,62.69593811035156
2021-03-02,62.89622116088867
2021-03-03,62.45014953613281
2021-03-04,62.51386260986328
2021-03-05,61.53068923950195
2021-03-08,62.81427764892578
2021-03-09,63.56077575683594
2021-03-10,63.806583404541016
2021-03-11,63.84297561645508
2021-03-12,64.12519073486328
2021-03-15,64.4620132446289
2021-03-16,64.65319061279297
2021-03-17,64.36189270019531
2021-03-18,64.74424743652344
2021-03-19,64.24354553222656
2021-03-22,64.08876037597656
2021-03-23,64.57128143310547
2021-03-24,64.41651153564453
2021-03-25,63.76103973388672
2021-03-26,64.99002075195312
2021-03-29,65.31776428222656
2021-03-30,65.22672271728516
2021-03-31,65.49982452392578
2021-04-01,66.091552734375
2021-04-06,66.45567321777344
2021-04-07,66.10067749023438
2021-04-08,66.27362060546875
2021-04-09,66.28272247314453
2021-04-12,66.27362060546875
2021-04-13,66.51032257080078
2021-04-14,66.53762817382812
2021-04-15,66.9472885131836
2021-04-16,67.02922821044922
2021-04-19,66.82894134521484
2021-04-20,66.30095672607422
2021-04-21,66.45567321777344
2021-04-22,66.66507720947266
2021-04-23,66.59225463867188
2021-04-26,66.9472885131836
2021-04-27,66.70149230957031
2021-04-28,66.81777954101562
2021-04-29,66.56892395019531
2021-04-30,66.55049896240234
2021-05-03,66.6334457397461
2021-05-04,65.61044311523438
2021-05-05,66.35697937011719
2021-05-06,65.94222259521484
2021-05-07,66.6150131225586
2021-05-10,66.4675521850586
2021-05-11,64.96530151367188
2021-05-12,65.38924407958984
2021-05-14,65.3247299194336
2021-05-17,65.38924407958984
2021-05-18,65.6749496459961
2021-05-19,64.40309143066406
2021-05-20,64.99295043945312
2021-05-21,65.94222259521484
2021-05-25,66.03437805175781
2021-05-26,66.0251693725586
2021-05-27,66.26480102539062
2021-05-28,66.6150131225586
2021-05-31,66.5412826538086
2021-06-01,66.35697937011719
2021-06-02,66.6334457397461
2021-06-03,66.73484802246094
2021-06-04,66.60580444335938
2021-06-07,66.95600128173828
2021-06-08,66.68872833251953
2021-06-09,66.76245880126953
2021-06-10,66.7440414428711
2021-06-11,66.7532730102539
2021-06-14,67.24171447753906
2021-06-15,67.19564056396484
2021-06-16,67.36152648925781
2021-06-17,67.96977996826172
2021-06-18,68.28313446044922
2021-06-21,67.65644073486328
2021-06-22,68.34765625
2021-06-23,68.58729553222656
2021-06-24,68.71630859375
2021-06-25,68.7531967163086
2021-06-28,69.121826171875
2021-06-29,69.14948272705078
2021-06-30,69.24164581298828
2021-07-01,69.3798828125
2021-07-02,69.70243835449219
2021-07-05,69.74852752685547
2021-07-06,69.58263397216797
2021-07-07,69.9503402709961
2021-07-08,69.70060729980469
2021-07-09,69.3305892944336
2021-07-12,69.70060729980469
2021-07-13,69.91334533691406
2021-07-14,69.59881591796875
2021-07-15,69.35832977294922
2021-07-16,69.30284118652344
2021-07-19,67.50830078125
2021-07-20,68.84032440185547
2021-07-21,69.21034240722656
2021-07-22,69.50634765625
2021-07-23,70.39436340332031
2021-07-26,70.005859375
2021-07-27,69.73760986328125
2021-07-28,69.83009338378906
2021-07-29,69.61734008789062
2021-07-30,69.37683868408203
2021-08-02,69.37683868408203
2021-08-03,69.23807525634766
2021-08-04,69.63583374023438
2021-08-05,69.81161499023438
2021-08-06,70.37586212158203
2021-08-09,70.64411163330078
2021-08-10,70.9678726196289
2021-08-11,71.11588287353516
2021-08-12,71.25463104248047
2021-08-13,71.48589324951172
2021-08-16,70.34809112548828
2021-08-17,70.54237365722656
2021-08-18,70.40361022949219
2021-08-19,69.41382598876953
2021-08-20,70.28337097167969
2021-08-23,70.671875
2021-08-24,70.58860778808594
2021-08-25,70.98638153076172
2021-08-26,71.11588287353516
2021-08-27,71.1621322631836
2021-08-30,71.31012725830078
2021-08-31,71.66165924072266
2021-09-01,71.81889343261719
2021-09-02,72.08715057373047
2021-09-03,72.00391387939453
2021-09-06,72.54966735839844
2021-09-07,72.13341522216797
2021-09-08,72.13341522216797
2021-09-09,71.86515808105469
2021-09-10,71.75413513183594
2021-09-13,71.68939971923828
2021-09-14,71.80964660644531
2021-09-15,71.01459503173828
2021-09-16,72.1568374633789
2021-09-17,72.20328521728516
2021-09-20,70.5781478881836
2021-09-21,71.04244232177734
2021-09-22,70.7174301147461
2021-09-23,71.15391540527344
2021-09-24,71.11674499511719
2021-09-27,71.5253677368164
2021-09-28,71.33963012695312
2021-09-29,70.60598754882812
2021-09-30,70.7174301147461
2021-10-01,69.60303497314453
2021-10-04,69.57518005371094
2021-10-05,69.90019226074219
2021-10-06,69.18514251708984
2021-10-07,70.2252426147461
2021-10-08,70.41096496582031
2021-10-11,70.23452758789062
2021-10-12,70.16952514648438
2021-10-13,70.09522247314453
2021-10-14,70.27165985107422
2021-10-15,71.32107543945312
2021-10-18,71.42322540283203
2021-10-19,72.02681732177734
2021-10-20,72.1382827758789
2021-10-21,71.86896514892578
2021-10-22,72.25899505615234
2021-10-25,72.25899505615234
2021-10-26,72.95549011230469
2021-10-27,72.43545532226562
2021-10-28,72.3239974975586
2021-10-29,72.50045013427734
2021-11-01,72.67689514160156
2021-11-02,72.89976501464844
2021-11-03,72.6676025390625
2021-11-04,73.25267028808594
2021-11-05,73.93987274169922
2021-11-08,73.82843017578125
2021-11-09,73.76341247558594
2021-11-10,73.5405502319336
2021-11-11,73.85628509521484
2021-11-12,74.05130004882812
2021-11-15,74.19989776611328
2021-11-16,74.77566528320312
2021-11-17,74.77566528320312
2021-11-18,74.58065032958984
2021-11-19,74.61779022216797
2021-11-22,75.17499542236328
2021-11-23,74.26490020751953
2021-11-24,74.58065032958984
2021-11-25,74.91496276855469
2021-11-26,71.9432601928711
2021-11-29,72.61188507080078
2021-11-30,72.09184265136719
2021-12-01,71.9618148803711
2021-12-02,71.38605499267578
2021-12-03,71.50679779052734
2021-12-06,71.88752746582031
2021-12-07,73.5312728881836
2021-12-08,73.55912780761719
2021-12-09,73.49702453613281
2021-12-10,73.14297485351562
2021-12-13,73.60884857177734
2021-12-14,72.2391586303711
2021-12-15,72.64911651611328
2021-12-16,73.6554183959961
2021-12-17,72.05280303955078
2021-12-20,70.96266174316406
2021-12-21,71.7825927734375
2021-12-22,72.98455810546875
2021-12-23,73.55294799804688
2021-12-27,73.70201110839844
2021-12-28,74.54060363769531
2021-12-29,73.9070053100586
2021-12-30,74.34492492675781
2022-01-03,74.07472229003906
2022-01-04,74.2703857421875
2022-01-05,74.29833221435547
2022-01-06,73.33861541748047
2022-01-07,73.40386199951172
2022-01-10,73.40386199951172
2022-01-11,73.33861541748047
2022-01-12,73.54361724853516
2022-01-13,73.27339172363281
2022-01-14,72.48141479492188
2022-01-17,72.63980865478516
2022-01-18,71.88507843017578
2022-01-19,71.71736907958984
2022-01-20,71.17695617675781
2022-01-21,69.50909423828125
2022-01-24,67.48719787597656
2022-01-25,67.77603912353516
2022-01-26,69.52775573730469
2022-01-27,69.9097671508789
2022-01-28,68.5028076171875
2022-01-31,70.45018005371094
2022-02-01,70.75765991210938
2022-02-02,71.26081085205078
2022-02-03,70.53401947021484
2022-02-04,70.34768676757812
2022-02-07,70.82288360595703
2022-02-08,70.51539611816406
2022-02-09,71.3912582397461
2022-02-10,71.69873046875
2022-02-11,71.23285675048828
2022-02-14,69.73271942138672
2022-02-15,70.58062744140625
2022-02-16,70.27313995361328
2022-02-17,70.0644760131836
2022-02-18,68.896728515625
2022-02-21,67.97185516357422
2022-02-22,68.35488891601562
2022-02-23,68.47632598876953
2022-02-24,66.27164459228516
2022-02-25,68.0185546875
2022-02-28,68.31752014160156
2022-03-01,68.19607543945312
2022-03-02,67.57015991210938
2022-03-03,68.59779357910156
2022-03-04,66.12216186523438
2022-03-07,66.27164459228516
2022-03-08,65.10388946533203
2022-03-09,66.2996826171875
2022-03-10,66.44914245605469
2022-03-11,67.16845703125
2022-03-14,66.70137786865234
2022-03-15,66.15019989013672
2022-03-16,68.6631851196289
2022-03-17,69.41053771972656
2022-03-18,69.91498565673828
2022-03-21,70.35404968261719
2022-03-22,70.62496948242188
2022-03-23,70.7183837890625
2022-03-24,70.61563110351562
2022-03-25,70.72772216796875
2022-03-28,71.40036010742188
2022-03-29,72.27850341796875
2022-03-30,71.89546966552734
2022-03-31,71.2789306640625
2022-04-01,71.20417785644531
2022-04-04,70.9986572265625
2022-04-05,71.48441314697266
2022-04-06,70.17657470703125
2022-04-07,70.0644760131836
2022-04-08,70.8585205078125
2022-04-11,70.10182189941406
2022-04-12,69.57868194580078
2022-04-13,69.5506591796875
2022-04-14,70.39141845703125
2022-04-19,70.0644760131836
2022-04-20,71.34431457519531
2022-04-21,71.89546966552734
2022-04-22,70.55957794189453
2022-04-25,68.50436401367188
2022-04-26,69.25170135498047
2022-04-27,68.46697998046875
2022-04-28,69.36380767822266
2022-04-29,69.47592163085938
2022-05-02,68.31752014160156
2022-05-03,68.7379150390625
2022-05-04,69.36380767822266
2022-05-05,70.41944885253906
2022-05-06,68.19607543945312
2022-05-09,67.63554382324219
2022-05-10,67.26187896728516
2022-05-11,66.32769012451172
2022-05-12,65.57099914550781
2022-05-13,68.0185546875
2022-05-16,67.91583251953125
2022-05-17,68.7752685546875
2022-05-18,68.02790069580078
2022-05-19,64.45929718017578
2022-05-20,65.65505981445312
2022-05-23,65.7391586303711
2022-05-24,64.45929718017578
2022-05-25,65.16929626464844
2022-05-27,66.43980407714844
2022-05-30,68.45764923095703
2022-05-31,67.46739959716797
2022-06-01,67.94386291503906
2022-06-02,67.08435821533203
2022-06-03,67.35530090332031
2022-06-07,68.15869903564453
2022-06-08,68.57975769042969
2022-06-09,68.47654724121094
2022-06-10,66.6658935546875
2022-06-13,64.45184326171875
2022-06-14,63.65439987182617
2022-06-15,64.32049560546875
2022-06-16,60.98063659667969
2022-06-17,60.4177360534668
2022-06-20,61.15889358520508
2022-06-21,61.77806854248047
2022-06-22,61.918785095214844
2022-06-23,61.45909881591797
2022-06-24,62.397254943847656
2022-06-27,63.28851318359375
2022-06-28,63.19470977783203
2022-06-29,61.86251449584961
2022-06-30,60.91495132446289
2022-07-01,61.215171813964844
2022-07-04,61.92816925048828
2022-07-05,61.44972610473633
2022-07-06,62.42540740966797
2022-07-07,63.61687469482422
2022-07-08,63.70132064819336
2022-07-11,63.598114013671875
2022-07-12,63.513668060302734
2022-07-13,62.7443733215332
2022-07-14,62.1627311706543
2022-07-15,63.24159240722656
2022-07-18,63.88893508911133
2022-07-19,62.856971740722656
2022-07-20,64.50814056396484
2022-07-21,64.84585571289062
2022-07-22,64.8552474975586
2022-07-25,64.46121978759766
2022-07-26,63.9639892578125
2022-07-27,64.49874877929688
2022-07-28,65.07101440429688
2022-07-29,65.95291137695312
2022-08-02,65.69959259033203
2022-08-03,66.81600952148438
2022-08-04,66.67528533935547
2022-08-05,66.62838745117188
2022-08-08,66.98487854003906
2022-08-09,66.37507629394531
2022-08-10,65.91889953613281
2022-08-11,66.76763916015625
2022-08-12,66.90911102294922
2022-08-15,67.4937973022461
2022-08-16,67.98416900634766
2022-08-17,67.86157989501953
2022-08-18,67.8993148803711
2022-08-19,68.10678100585938
2022-08-22,66.87139129638672
2022-08-23,66.76763916015625
2022-08-24,66.87139129638672
2022-08-25,67.00341796875
2022-08-26,67.30518341064453
2022-08-29,65.07015228271484
2022-08-30,65.53225708007812
2022-08-31,65.40023040771484
2022-09-01,64.35344696044922
2022-09-02,65.3436508178711
2022-09-05,64.41946411132812
2022-09-06,64.54206085205078
2022-09-07,64.3345947265625
2022-09-08,64.8249740600586
2022-09-09,64.66465759277344
2022-09-12,65.3436508178711
2022-09-13,64.12712860107422
2022-09-14,63.51413345336914
2022-09-15,63.3726806640625
2022-09-16,62.39191818237305
2022-09-19,62.87287139892578
2022-09-20,62.38248062133789
2022-09-21,62.47677993774414
2022-09-22,61.88268280029297
2022-09-23,60.27005386352539
2022-09-26,60.69443893432617
2022-09-27,60.94905471801758
2022-09-28,59.91169738769531
2022-09-29,59.525047302246094
2022-09-30,59.63822555541992
2022-10-03,60.58126449584961
2022-10-04,62.26931381225586
2022-10-05,62.03355407714844
2022-10-06,62.12784957885742
2022-10-07,61.175384521484375
2022-10-10,60.62841796875
2022-10-11,60.119171142578125
2022-10-12,60.119171142578125
2022-10-13,59.14783477783203
2022-10-14,61.53373718261719
2022-10-17,60.91132736206055
2022-10-18,61.84495162963867
2022-10-19,61.99583435058594
2022-10-20,62.25044631958008
2022-10-21,61.88268280029297
2022-10-24,62.99545669555664
2022-10-25,63.26893615722656
2022-10-26,63.51413345336914
2022-10-27,63.731056213378906
2022-10-28,63.16521453857422
2022-10-31,64.79669189453125
2022-11-01,64.93814086914062
2022-11-02,64.23087310791016
2022-11-03,63.36325454711914
2022-11-04,63.30667495727539
2022-11-07,63.184078216552734
2022-11-08,64.09883880615234
2022-11-09,63.542625427246094
2022-11-10,64.34770965576172
2022-11-11,64.22456359863281
2022-11-14,63.855194091796875
2022-11-15,64.49922943115234
2022-11-16,63.86465835571289
2022-11-17,63.4573974609375
2022-11-18,64.00674438476562
2022-11-21,64.27192687988281
2022-11-22,64.37611389160156
2022-11-23,64.48028564453125
2022-11-24,64.8307113647461
2022-11-25,65.13380432128906
2022-11-28,64.48976135253906
2022-11-29,64.15826416015625
2022-11-30,64.26244354248047
2022-12-01,65.29480743408203
2022-12-02,65.01068115234375
2022-12-05,64.75496673583984
2022-12-06,63.940433502197266
2022-12-07,63.46687316894531
2022-12-08,63.4763298034668
2022-12-09,63.3437385559082
2022-12-12,62.983829498291016
2022-12-13,64.20562744140625
2022-12-14,63.86465835571289
2022-12-15,62.22612380981445
2022-12-16,61.54420852661133
2022-12-19,61.373722076416016
2022-12-20,60.947509765625
2022-12-21,61.5252571105957
2022-12-22,61.0611686706543
2022-12-23,61.35477066040039
2022-12-27,61.46842956542969
2022-12-28,61.14640808105469
2022-12-29,60.80543899536133
2022-12-30,61.004337310791016
2023-01-03,62.33977508544922
2023-01-04,61.771507263183594
2023-01-05,61.885162353515625
2023-01-06,62.30189895629883
2023-01-09,62.6523323059082
2023-01-10,62.43449783325195
2023-01-11,63.561561584472656
2023-01-12,64.167724609375
2023-01-13,64.2908706665039
2023-01-16,64.25296020507812
2023-01-17,64.0824966430664
2023-01-18,63.4573974609375
2023-01-19,62.510257720947266
2023-01-20,63.400569915771484
2023-01-23,63.98779296875
2023-01-24,64.59394836425781
2023-01-25,64.01618194580078
2023-01-26,64.62237548828125
2023-01-27,65.0675048828125
2023-01-30,64.81178283691406
2023-01-31,64.76441955566406
2023-02-01,64.84966278076172
2023-02-02,65.92937469482422
2023-02-03,66.35559844970703
2023-02-06,66.00516510009766
2023-02-07,65.67366790771484
2023-02-08,65.97096252441406
2023-02-09,66.01847076416016
2023-02-10,64.91643524169922
2023-02-13,65.83796691894531
2023-02-14,65.7144546508789
2023-02-15,65.79046630859375
2023-02-16,65.75245666503906
2023-02-17,65.4389419555664
2023-02-20,65.4389419555664
2023-02-21,65.10643768310547
2023-02-22,64.60292053222656
2023-02-23,65.1539306640625
2023-02-24,64.47940826416016
2023-02-27,65.19194030761719
2023-02-28,64.92591857910156
2023-03-01,64.90692901611328
2023-03-02,64.66941833496094
2023-03-03,65.6954574584961
2023-03-06,65.89495849609375
2023-03-07,65.8759536743164
2023-03-08,65.3819351196289
2023-03-09,65.04944610595703
2023-03-10,62.82632827758789
2023-03-13,61.18274688720703
2023-03-14,62.588809967041016
2023-03-15,61.66728210449219
2023-03-16,63.26333999633789
2023-03-17,62.70281219482422
2023-03-20,62.84532928466797
2023-03-21,63.69086456298828
2023-03-22,63.928367614746094
2023-03-23,63.30134201049805
2023-03-24,62.67432403564453
2023-03-27,63.405845642089844
2023-03-28,63.462860107421875
2023-03-29,64.15638732910156
2023-03-30,64.37489318847656
2023-03-31,64.81192016601562
2023-04-03,65.19194030761719
2023-04-04,64.84040832519531
2023-04-05,64.16590118408203
2023-04-06,64.30840301513672
2023-04-11,64.72640991210938
2023-04-12,64.40338897705078
2023-04-13,63.78586959838867
2023-04-14,64.53640747070312
2023-04-17,64.73592376708984
2023-04-18,65.21092987060547
2023-04-19,64.8214111328125
2023-04-20,64.47940826416016
2023-04-21,64.47940826416016
2023-04-24,64.17538452148438
2023-04-25,63.99488830566406
2023-04-26,63.1778450012207
2023-04-27,63.985389709472656
2023-04-28,64.26087188720703
2023-05-02,64.21339416503906
2023-05-03,63.937889099121094
2023-05-04,62.911827087402344
2023-05-05,64.35589599609375
2023-05-08,64.25138854980469
2023-05-09,64.27989196777344
2023-05-10,64.27989196777344
2023-05-11,64.25138854980469
2023-05-12,64.44142150878906
2023-05-15,64.53640747070312
2023-05-16,64.35589599609375
2023-05-17,64.6504135131836
2023-05-19,65.41043853759766
2023-05-22,65.57195281982422
2023-05-23,65.45795440673828
2023-05-24,64.89508056640625
2023-05-25,64.89508056640625
2023-05-26,65.3531723022461
2023-05-30,65.79216766357422
2023-05-31,65.4963150024414
2023-06-01,65.56311798095703
2023-06-02,66.97554779052734
2023-06-05,66.80376434326172
2023-06-06,66.80376434326172
2023-06-07,66.99463653564453
2023-06-08,66.30750274658203
2023-06-09,66.71788024902344
2023-06-12,67.22367095947266
2023-06-13,68.17801666259766
2023-06-14,68.09210968017578
2023-06-15,67.71992492675781
2023-06-16,68.2638931274414
2023-06-19,67.94895935058594
2023-06-20,67.9394302368164
2023-06-21,67.28094482421875
2023-06-22,67.29047393798828
2023-06-23,66.8801040649414
2023-06-26,66.64151763916016
2023-06-27,66.8991928100586
2023-06-28,67.31909942626953
2023-06-29,67.41454315185547
2023-06-30,68.19709014892578
2023-07-03,68.40705871582031
2023-07-04,68.3879623413086
2023-07-05,68.35932922363281
2023-07-06,67.08051300048828
2023-07-07,67.25228881835938
2023-07-10,66.70832824707031
2023-07-11,66.69878387451172
2023-07-12,66.91828155517578
2023-07-13,66.66059875488281
2023-07-14,66.74649047851562
2023-07-17,66.74649047851562
2023-07-18,66.71788024902344
2023-07-19,67.11869049072266
2023-07-20,67.52906799316406
2023-07-21,67.54814147949219
2023-07-24,67.38591003417969
2023-07-25,67.9394302368164
2023-07-26,67.38591003417969
2023-07-27,67.59586334228516
2023-07-28,68.17801666259766
2023-07-31,68.42613983154297
2023-08-02,67.75808715820312
2023-08-03,67.22367095947266
2023-08-04,67.18550109863281
2023-08-07,67.48135375976562
2023-08-08,66.91828155517578
2023-08-09,67.37635803222656
2023-08-10,67.22367095947266
2023-08-11,67.3095474243164
2023-08-14,67.07096099853516
2023-08-15,66.49837493896484
2023-08-16,66.59380340576172
2023-08-17,65.96394348144531
2023-08-18,65.45814514160156
2023-08-21,65.61083221435547
2023-08-22,65.94483947753906
2023-08-23,66.14505767822266
2023-08-24,66.30816650390625
2023-08-25,66.0970687866211
2023-08-28,66.81675720214844
2023-08-29,67.0086898803711
2023-08-30,67.44049072265625
2023-08-31,68.1410140991211
2023-09-01,68.11223602294922
2023-09-04,68.12181854248047
2023-09-05,68.22737884521484
2023-09-06,68.04505920410156
2023-09-07,67.72838592529297
2023-09-08,67.3637466430664
2023-09-11,68.02586364746094
2023-09-12,68.1410140991211
2023-09-13,67.9970703125
2023-09-14,68.1889877319336
2023-09-15,68.72636413574219
2023-09-18,68.38090515136719
2023-09-19,68.13140869140625
2023-09-20,68.35212707519531
2023-09-21,67.44049072265625
2023-09-22,67.6036376953125
2023-09-25,67.17182159423828
2023-09-26,67.40213775634766
2023-09-27,67.47888946533203
2023-09-28,67.24858856201172
2023-09-29,67.53646850585938
2023-10-02,67.2293930053711
2023-10-03,66.70162963867188
2023-10-04,66.24100494384766
2023-10-05,66.27940368652344
2023-10-06,66.077880859375
2023-10-09,66.32737731933594
2023-10-10,67.5844497680664
2023-10-11,67.42131042480469
2023-10-12,67.67081451416016
2023-10-13,67.23898315429688
2023-10-16,67.14303588867188
2023-10-17,66.73040008544922
2023-10-18,66.62484741210938
2023-10-19,65.55009460449219
2023-10-20,64.25464630126953
2023-10-23,64.2834243774414
2023-10-24,64.7056655883789
2023-10-25,64.19705963134766
2023-10-26,63.65968704223633
2023-10-27,63.909183502197266
2023-10-30,63.966758728027344
2023-10-31,64.76323699951172
2023-11-01,65.4157485961914
2023-11-02,66.11626434326172
2023-11-03,66.76879119873047
2023-11-06,67.05665588378906
2023-11-07,67.07586669921875
2023-11-08,66.92233276367188
2023-11-09,67.29656982421875
2023-11-10,67.12383270263672
2023-11-13,67.46929168701172
2023-11-14,68.32333374023438
2023-11-15,68.28048706054688
2023-11-16,67.91442108154297
2023-11-17,68.29974365234375
2023-11-20,68.24195098876953
2023-11-21,68.4538803100586
2023-11-22,68.78141784667969
2023-11-23,68.75251770019531
2023-11-24,68.76214599609375
2023-11-27,68.60802459716797
2023-11-28,68.32864379882812
